region,time,sector,product
East,2025,EPS flooring,PS-E
East,2025,EPS flooring,PVC
East,2025,EPS flooring,PET
East,2025,EPS flooring,"ABS, SAN"
East,2025,EPS flooring,PMMA
East,2025,EPS flooring,"PA (PA6, PA66)"
East,2025,EPS flooring,PC
East,2025,EPS flooring,Other Thermoplastics
East,2025,EPS flooring,PUR
East,2025,EPS flooring,Other Plastics
East,2030,EPS flooring,"PE-LD, -LLD"
East,2030,EPS flooring,"PE-HD, -MD"
East,2030,EPS flooring,PP
East,2030,EPS flooring,PS
East,2030,EPS flooring,PS-E
East,2030,EPS flooring,PVC
East,2030,EPS flooring,PET
East,2030,EPS flooring,"ABS, SAN"
East,2030,EPS flooring,PMMA
East,2030,EPS flooring,"PA (PA6, PA66)"
East,2030,EPS flooring,PC
East,2030,EPS flooring,Other Thermoplastics
East,2030,EPS flooring,PUR
East,2030,EPS flooring,Other Plastics
East,2035,EPS flooring,"PE-LD, -LLD"
East,2035,EPS flooring,"PE-HD, -MD"
East,2035,EPS flooring,PP
East,2035,EPS flooring,PS
East,2035,EPS flooring,PS-E
East,2035,EPS flooring,PVC
East,2035,EPS flooring,PET
East,2035,EPS flooring,"ABS, SAN"
East,2035,EPS flooring,PMMA
East,2035,EPS flooring,"PA (PA6, PA66)"
East,2035,EPS flooring,PC
East,2035,EPS flooring,Other Thermoplastics
East,2035,EPS flooring,PUR
East,2035,EPS flooring,Other Plastics
East,2040,EPS flooring,"PE-LD, -LLD"
East,2040,EPS flooring,"PE-HD, -MD"
East,2040,EPS flooring,PP
East,2040,EPS flooring,PS
East,2040,EPS flooring,PS-E
East,2040,EPS flooring,PVC
East,2040,EPS flooring,PET
East,2040,EPS flooring,"ABS, SAN"
East,2040,EPS flooring,PMMA
East,2040,EPS flooring,"PA (PA6, PA66)"
East,2040,EPS flooring,PC
East,2040,EPS flooring,Other Thermoplastics
East,2040,EPS flooring,PUR
East,2040,EPS flooring,Other Plastics
East,2045,EPS flooring,"PE-LD, -LLD"
East,2045,EPS flooring,"PE-HD, -MD"
East,2045,EPS flooring,PP
East,2045,EPS flooring,PS
East,2045,EPS flooring,PS-E
East,2045,EPS flooring,PVC
East,2045,EPS flooring,PET
East,2045,EPS flooring,"ABS, SAN"
East,2045,EPS flooring,PMMA
East,2045,EPS flooring,"PA (PA6, PA66)"
East,2045,EPS flooring,PC
East,2045,EPS flooring,Other Thermoplastics
East,2045,EPS flooring,PUR
East,2045,EPS flooring,Other Plastics
East,2050,EPS flooring,"PE-LD, -LLD"
East,2050,EPS flooring,"PE-HD, -MD"
East,2050,EPS flooring,PP
East,2050,EPS flooring,PS
East,2050,EPS flooring,PS-E
East,2050,EPS flooring,PVC
East,2050,EPS flooring,PET
East,2050,EPS flooring,"ABS, SAN"
East,2050,EPS flooring,PMMA
East,2050,EPS flooring,"PA (PA6, PA66)"
East,2050,EPS flooring,PC
East,2050,EPS flooring,Other Thermoplastics
East,2050,EPS flooring,PUR
East,2050,EPS flooring,Other Plastics
East,2020,EPS others in B&C,"PE-LD, -LLD"
East,2020,EPS others in B&C,"PE-HD, -MD"
East,2020,EPS others in B&C,PP
East,2020,EPS others in B&C,PS
East,2020,EPS others in B&C,PS-E
East,2020,EPS others in B&C,PVC
East,2020,EPS others in B&C,PET
East,2020,EPS others in B&C,"ABS, SAN"
East,2020,EPS others in B&C,PMMA
East,2020,EPS others in B&C,"PA (PA6, PA66)"
East,2020,EPS others in B&C,PC
East,2020,EPS others in B&C,Other Thermoplastics
East,2020,EPS others in B&C,PUR
East,2020,EPS others in B&C,Other Plastics
East,2025,EPS others in B&C,"PE-LD, -LLD"
East,2025,EPS others in B&C,"PE-HD, -MD"
East,2025,EPS others in B&C,PP
East,2025,EPS others in B&C,PS
East,2025,EPS others in B&C,PS-E
East,2025,EPS others in B&C,PVC
East,2025,EPS others in B&C,PET
East,2025,EPS others in B&C,"ABS, SAN"
East,2025,EPS others in B&C,PMMA
East,2025,EPS others in B&C,"PA (PA6, PA66)"
East,2025,EPS others in B&C,PC
East,2025,EPS others in B&C,Other Thermoplastics
East,2025,EPS others in B&C,PUR
East,2025,EPS others in B&C,Other Plastics
East,2030,EPS others in B&C,"PE-LD, -LLD"
East,2030,EPS others in B&C,"PE-HD, -MD"
East,2030,EPS others in B&C,PP
East,2030,EPS others in B&C,PS
East,2030,EPS others in B&C,PS-E
East,2030,EPS others in B&C,PVC
East,2030,EPS others in B&C,PET
East,2030,EPS others in B&C,"ABS, SAN"
East,2030,EPS others in B&C,PMMA
East,2030,EPS others in B&C,"PA (PA6, PA66)"
East,2030,EPS others in B&C,PC
East,2030,EPS others in B&C,Other Thermoplastics
East,2030,EPS others in B&C,PUR
East,2030,EPS others in B&C,Other Plastics
East,2035,EPS others in B&C,"PE-LD, -LLD"
East,2035,EPS others in B&C,"PE-HD, -MD"
East,2035,EPS others in B&C,PP
East,2035,EPS others in B&C,PS
East,2035,EPS others in B&C,PS-E
East,2035,EPS others in B&C,PVC
East,2035,EPS others in B&C,PET
East,2035,EPS others in B&C,"ABS, SAN"
East,2035,EPS others in B&C,PMMA
East,2035,EPS others in B&C,"PA (PA6, PA66)"
East,2035,EPS others in B&C,PC
East,2035,EPS others in B&C,Other Thermoplastics
East,2035,EPS others in B&C,PUR
East,2035,EPS others in B&C,Other Plastics
East,2040,EPS others in B&C,"PE-LD, -LLD"
East,2040,EPS others in B&C,"PE-HD, -MD"
East,2040,EPS others in B&C,PP
East,2040,EPS others in B&C,PS
East,2040,EPS others in B&C,PS-E
East,2040,EPS others in B&C,PVC
East,2040,EPS others in B&C,PET
East,2040,EPS others in B&C,"ABS, SAN"
East,2040,EPS others in B&C,PMMA
East,2040,EPS others in B&C,"PA (PA6, PA66)"
East,2040,EPS others in B&C,PC
East,2040,EPS others in B&C,Other Thermoplastics
East,2040,EPS others in B&C,PUR
East,2040,EPS others in B&C,Other Plastics
East,2045,EPS others in B&C,"PE-LD, -LLD"
East,2045,EPS others in B&C,"PE-HD, -MD"
East,2045,EPS others in B&C,PP
East,2045,EPS others in B&C,PS
East,2045,EPS others in B&C,PS-E
East,2045,EPS others in B&C,PVC
East,2045,EPS others in B&C,PET
East,2045,EPS others in B&C,"ABS, SAN"
East,2045,EPS others in B&C,PMMA
East,2045,EPS others in B&C,"PA (PA6, PA66)"
East,2045,EPS others in B&C,PC
East,2045,EPS others in B&C,Other Thermoplastics
East,2045,EPS others in B&C,PUR
East,2045,EPS others in B&C,Other Plastics
East,2050,EPS others in B&C,"PE-LD, -LLD"
East,2050,EPS others in B&C,"PE-HD, -MD"
East,2050,EPS others in B&C,PP
East,2050,EPS others in B&C,PS
East,2050,EPS others in B&C,PS-E
East,2050,EPS others in B&C,PVC
East,2050,EPS others in B&C,PET
East,2050,EPS others in B&C,"ABS, SAN"
East,2050,EPS others in B&C,PMMA
East,2050,EPS others in B&C,"PA (PA6, PA66)"
East,2050,EPS others in B&C,PC
East,2050,EPS others in B&C,Other Thermoplastics
East,2050,EPS others in B&C,PUR
East,2050,EPS others in B&C,Other Plastics
East,2020,EPS perimeter,"PE-LD, -LLD"
East,2020,EPS perimeter,"PE-HD, -MD"
East,2020,EPS perimeter,PP
East,2020,EPS perimeter,PS
East,2020,EPS perimeter,PS-E
East,2020,EPS perimeter,PVC
East,2020,EPS perimeter,PET
East,2020,EPS perimeter,"ABS, SAN"
East,2020,EPS perimeter,PMMA
East,2020,EPS perimeter,"PA (PA6, PA66)"
East,2020,EPS perimeter,PC
East,2020,EPS perimeter,Other Thermoplastics
East,2020,EPS perimeter,PUR
East,2020,EPS perimeter,Other Plastics
East,2025,EPS perimeter,"PE-LD, -LLD"
East,2025,EPS perimeter,"PE-HD, -MD"
East,2025,EPS perimeter,PP
East,2025,EPS perimeter,PS
East,2025,EPS perimeter,PS-E
East,2025,EPS perimeter,PVC
East,2025,EPS perimeter,PET
East,2025,EPS perimeter,"ABS, SAN"
East,2025,EPS perimeter,PMMA
East,2025,EPS perimeter,"PA (PA6, PA66)"
East,2025,EPS perimeter,PC
East,2025,EPS perimeter,Other Thermoplastics
East,2025,EPS perimeter,PUR
East,2025,EPS perimeter,Other Plastics
East,2030,EPS perimeter,"PE-LD, -LLD"
East,2030,EPS perimeter,"PE-HD, -MD"
East,2030,EPS perimeter,PP
East,2030,EPS perimeter,PS
East,2030,EPS perimeter,PS-E
East,2030,EPS perimeter,PVC
East,2030,EPS perimeter,PET
East,2030,EPS perimeter,"ABS, SAN"
East,2030,EPS perimeter,PMMA
East,2030,EPS perimeter,"PA (PA6, PA66)"
East,2030,EPS perimeter,PC
East,2030,EPS perimeter,Other Thermoplastics
East,2030,EPS perimeter,PUR
East,2030,EPS perimeter,Other Plastics
East,2035,EPS perimeter,"PE-LD, -LLD"
East,2035,EPS perimeter,"PE-HD, -MD"
East,2035,EPS perimeter,PP
East,2035,EPS perimeter,PS
East,2035,EPS perimeter,PS-E
East,2035,EPS perimeter,PVC
East,2035,EPS perimeter,PET
East,2035,EPS perimeter,"ABS, SAN"
East,2035,EPS perimeter,PMMA
East,2035,EPS perimeter,"PA (PA6, PA66)"
East,2035,EPS perimeter,PC
East,2035,EPS perimeter,Other Thermoplastics
East,2035,EPS perimeter,PUR
East,2035,EPS perimeter,Other Plastics
East,2040,EPS perimeter,"PE-LD, -LLD"
East,2040,EPS perimeter,"PE-HD, -MD"
East,2040,EPS perimeter,PP
East,2040,EPS perimeter,PS
East,2040,EPS perimeter,PS-E
East,2040,EPS perimeter,PVC
East,2040,EPS perimeter,PET
East,2040,EPS perimeter,"ABS, SAN"
East,2040,EPS perimeter,PMMA
East,2040,EPS perimeter,"PA (PA6, PA66)"
East,2040,EPS perimeter,PC
East,2040,EPS perimeter,Other Thermoplastics
East,2040,EPS perimeter,PUR
East,2040,EPS perimeter,Other Plastics
East,2045,EPS perimeter,"PE-LD, -LLD"
East,2045,EPS perimeter,"PE-HD, -MD"
East,2045,EPS perimeter,PP
East,2045,EPS perimeter,PS
East,2045,EPS perimeter,PS-E
East,2045,EPS perimeter,PVC
East,2045,EPS perimeter,PET
East,2045,EPS perimeter,"ABS, SAN"
East,2045,EPS perimeter,PMMA
East,2045,EPS perimeter,"PA (PA6, PA66)"
East,2045,EPS perimeter,PC
East,2045,EPS perimeter,Other Thermoplastics
East,2045,EPS perimeter,PUR
East,2045,EPS perimeter,Other Plastics
East,2050,EPS perimeter,"PE-LD, -LLD"
East,2050,EPS perimeter,"PE-HD, -MD"
East,2050,EPS perimeter,PP
East,2050,EPS perimeter,PS
East,2050,EPS perimeter,PS-E
East,2050,EPS perimeter,PVC
East,2050,EPS perimeter,PET
East,2050,EPS perimeter,"ABS, SAN"
East,2050,EPS perimeter,PMMA
East,2050,EPS perimeter,"PA (PA6, PA66)"
East,2050,EPS perimeter,PC
East,2050,EPS perimeter,Other Thermoplastics
East,2050,EPS perimeter,PUR
East,2050,EPS perimeter,Other Plastics
East,2020,Household packaging,"PE-LD, -LLD"
East,2020,Household packaging,"PE-HD, -MD"
East,2020,Household packaging,PP
East,2020,Household packaging,PS
East,2020,Household packaging,PS-E
East,2020,Household packaging,PVC
East,2020,Household packaging,PET
East,2020,Household packaging,"ABS, SAN"
East,2020,Household packaging,PMMA
East,2020,Household packaging,"PA (PA6, PA66)"
East,2020,Household packaging,PC
East,2020,Household packaging,Other Thermoplastics
East,2020,Household packaging,PUR
East,2020,Household packaging,Other Plastics
East,2025,Household packaging,"PE-LD, -LLD"
East,2025,Household packaging,"PE-HD, -MD"
East,2025,Household packaging,PP
East,2025,Household packaging,PS
East,2025,Household packaging,PS-E
East,2025,Household packaging,PVC
East,2025,Household packaging,PET
East,2025,Household packaging,"ABS, SAN"
East,2025,Household packaging,PMMA
East,2025,Household packaging,"PA (PA6, PA66)"
East,2025,Household packaging,PC
East,2025,Household packaging,Other Thermoplastics
East,2025,Household packaging,PUR
East,2025,Household packaging,Other Plastics
East,2030,Household packaging,"PE-LD, -LLD"
East,2030,Household packaging,"PE-HD, -MD"
East,2030,Household packaging,PP
East,2030,Household packaging,PS
East,2030,Household packaging,PS-E
East,2030,Household packaging,PVC
East,2030,Household packaging,PET
East,2030,Household packaging,"ABS, SAN"
East,2030,Household packaging,PMMA
East,2030,Household packaging,"PA (PA6, PA66)"
East,2030,Household packaging,PC
East,2030,Household packaging,Other Thermoplastics
East,2030,Household packaging,PUR
East,2030,Household packaging,Other Plastics
East,2035,Household packaging,"PE-LD, -LLD"
East,2035,Household packaging,"PE-HD, -MD"
East,2035,Household packaging,PP
East,2035,Household packaging,PS
East,2035,Household packaging,PS-E
East,2035,Household packaging,PVC
East,2035,Household packaging,PET
East,2035,Household packaging,"ABS, SAN"
East,2035,Household packaging,PMMA
East,2035,Household packaging,"PA (PA6, PA66)"
East,2035,Household packaging,PC
East,2035,Household packaging,Other Thermoplastics
East,2035,Household packaging,PUR
East,2035,Household packaging,Other Plastics
East,2040,Household packaging,"PE-LD, -LLD"
East,2040,Household packaging,"PE-HD, -MD"
East,2040,Household packaging,PP
East,2040,Household packaging,PS
East,2040,Household packaging,PS-E
East,2040,Household packaging,PVC
East,2040,Household packaging,PET
East,2040,Household packaging,"ABS, SAN"
East,2040,Household packaging,PMMA
East,2040,Household packaging,"PA (PA6, PA66)"
East,2040,Household packaging,PC
East,2040,Household packaging,Other Thermoplastics
East,2040,Household packaging,PUR
East,2040,Household packaging,Other Plastics
East,2045,Household packaging,"PE-LD, -LLD"
East,2045,Household packaging,"PE-HD, -MD"
East,2045,Household packaging,PP
East,2045,Household packaging,PS
East,2045,Household packaging,PS-E
East,2045,Household packaging,PVC
East,2045,Household packaging,PET
East,2045,Household packaging,"ABS, SAN"
East,2045,Household packaging,PMMA
East,2045,Household packaging,"PA (PA6, PA66)"
East,2045,Household packaging,PC
East,2045,Household packaging,Other Thermoplastics
East,2045,Household packaging,PUR
East,2045,Household packaging,Other Plastics
East,2050,Household packaging,"PE-LD, -LLD"
East,2050,Household packaging,"PE-HD, -MD"
East,2050,Household packaging,PP
East,2050,Household packaging,PS
East,2050,Household packaging,PS-E
East,2050,Household packaging,PVC
East,2050,Household packaging,PET
East,2050,Household packaging,"ABS, SAN"
East,2050,Household packaging,PMMA
East,2050,Household packaging,"PA (PA6, PA66)"
East,2050,Household packaging,PC
East,2050,Household packaging,Other Thermoplastics
East,2050,Household packaging,PUR
East,2050,Household packaging,Other Plastics
East,2020,"Household, Leisure, Sports","PE-LD, -LLD"
East,2020,"Household, Leisure, Sports","PE-HD, -MD"
East,2020,"Household, Leisure, Sports",PP
East,2020,"Household, Leisure, Sports",PS
East,2020,"Household, Leisure, Sports",PS-E
East,2020,"Household, Leisure, Sports",PVC
East,2020,"Household, Leisure, Sports",PET
East,2020,"Household, Leisure, Sports","ABS, SAN"
East,2020,"Household, Leisure, Sports",PMMA
East,2020,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2020,"Household, Leisure, Sports",PC
East,2020,"Household, Leisure, Sports",Other Thermoplastics
East,2020,"Household, Leisure, Sports",PUR
East,2020,"Household, Leisure, Sports",Other Plastics
East,2025,"Household, Leisure, Sports","PE-LD, -LLD"
East,2025,"Household, Leisure, Sports","PE-HD, -MD"
East,2025,"Household, Leisure, Sports",PP
East,2025,"Household, Leisure, Sports",PS
East,2025,"Household, Leisure, Sports",PS-E
East,2025,"Household, Leisure, Sports",PVC
East,2025,"Household, Leisure, Sports",PET
East,2025,"Household, Leisure, Sports","ABS, SAN"
East,2025,"Household, Leisure, Sports",PMMA
East,2025,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2025,"Household, Leisure, Sports",PC
East,2025,"Household, Leisure, Sports",Other Thermoplastics
East,2025,"Household, Leisure, Sports",PUR
East,2025,"Household, Leisure, Sports",Other Plastics
East,2030,"Household, Leisure, Sports","PE-LD, -LLD"
East,2030,"Household, Leisure, Sports","PE-HD, -MD"
East,2030,"Household, Leisure, Sports",PP
East,2030,"Household, Leisure, Sports",PS
East,2030,"Household, Leisure, Sports",PS-E
East,2030,"Household, Leisure, Sports",PVC
East,2030,"Household, Leisure, Sports",PET
East,2030,"Household, Leisure, Sports","ABS, SAN"
East,2030,"Household, Leisure, Sports",PMMA
East,2030,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2030,"Household, Leisure, Sports",PC
East,2030,"Household, Leisure, Sports",Other Thermoplastics
East,2030,"Household, Leisure, Sports",PUR
East,2030,"Household, Leisure, Sports",Other Plastics
East,2035,"Household, Leisure, Sports","PE-LD, -LLD"
East,2035,"Household, Leisure, Sports","PE-HD, -MD"
East,2035,"Household, Leisure, Sports",PP
East,2035,"Household, Leisure, Sports",PS
East,2035,"Household, Leisure, Sports",PS-E
East,2035,"Household, Leisure, Sports",PVC
East,2035,"Household, Leisure, Sports",PET
East,2035,"Household, Leisure, Sports","ABS, SAN"
East,2035,"Household, Leisure, Sports",PMMA
East,2035,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2035,"Household, Leisure, Sports",PC
East,2035,"Household, Leisure, Sports",Other Thermoplastics
East,2035,"Household, Leisure, Sports",PUR
East,2035,"Household, Leisure, Sports",Other Plastics
East,2040,"Household, Leisure, Sports","PE-LD, -LLD"
East,2040,"Household, Leisure, Sports","PE-HD, -MD"
East,2040,"Household, Leisure, Sports",PP
East,2040,"Household, Leisure, Sports",PS
East,2040,"Household, Leisure, Sports",PS-E
East,2040,"Household, Leisure, Sports",PVC
East,2040,"Household, Leisure, Sports",PET
East,2040,"Household, Leisure, Sports","ABS, SAN"
East,2040,"Household, Leisure, Sports",PMMA
East,2040,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2040,"Household, Leisure, Sports",PC
East,2040,"Household, Leisure, Sports",Other Thermoplastics
East,2040,"Household, Leisure, Sports",PUR
East,2040,"Household, Leisure, Sports",Other Plastics
East,2045,"Household, Leisure, Sports","PE-LD, -LLD"
East,2045,"Household, Leisure, Sports","PE-HD, -MD"
East,2045,"Household, Leisure, Sports",PP
East,2045,"Household, Leisure, Sports",PS
East,2045,"Household, Leisure, Sports",PS-E
East,2045,"Household, Leisure, Sports",PVC
East,2045,"Household, Leisure, Sports",PET
East,2045,"Household, Leisure, Sports","ABS, SAN"
East,2045,"Household, Leisure, Sports",PMMA
East,2045,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2045,"Household, Leisure, Sports",PC
East,2045,"Household, Leisure, Sports",Other Thermoplastics
East,2045,"Household, Leisure, Sports",PUR
East,2045,"Household, Leisure, Sports",Other Plastics
East,2050,"Household, Leisure, Sports","PE-LD, -LLD"
East,2050,"Household, Leisure, Sports","PE-HD, -MD"
East,2050,"Household, Leisure, Sports",PP
East,2050,"Household, Leisure, Sports",PS
East,2050,"Household, Leisure, Sports",PS-E
East,2050,"Household, Leisure, Sports",PVC
East,2050,"Household, Leisure, Sports",PET
East,2050,"Household, Leisure, Sports","ABS, SAN"
East,2050,"Household, Leisure, Sports",PMMA
East,2050,"Household, Leisure, Sports","PA (PA6, PA66)"
East,2050,"Household, Leisure, Sports",PC
East,2050,"Household, Leisure, Sports",Other Thermoplastics
East,2050,"Household, Leisure, Sports",PUR
East,2050,"Household, Leisure, Sports",Other Plastics
East,2020,Others,"PE-LD, -LLD"
East,2020,Others,"PE-HD, -MD"
East,2020,Others,PP
East,2020,Others,PS
East,2020,Others,PS-E
East,2020,Others,PVC
East,2020,Others,PET
East,2020,Others,"ABS, SAN"
East,2020,Others,PMMA
East,2020,Others,"PA (PA6, PA66)"
East,2020,Others,PC
East,2020,Others,Other Thermoplastics
East,2020,Others,PUR
East,2020,Others,Other Plastics
East,2025,Others,"PE-LD, -LLD"
East,2025,Others,"PE-HD, -MD"
East,2025,Others,PP
East,2025,Others,PS
East,2025,Others,PS-E
East,2025,Others,PVC
East,2025,Others,PET
East,2025,Others,"ABS, SAN"
East,2025,Others,PMMA
East,2025,Others,"PA (PA6, PA66)"
East,2025,Others,PC
