region_from,region_to,time,sector,product
EU27+3,EU27+3,1973,Building and Construction,PMMA
EU27+3,EU27+3,1973,Building and Construction,"PA (PA6, PA66)"
EU27+3,EU27+3,1973,Building and Construction,PC
EU27+3,EU27+3,1973,Building and Construction,Other Thermoplastics
EU27+3,EU27+3,1973,Building and Construction,PUR
EU27+3,EU27+3,1973,Building and Construction,Other Plastics
EU27+3,EU27+3,1973,EPS ETICS,PS-E
EU27+3,EU27+3,1973,EPS flat roof,PS-E
EU27+3,EU27+3,1973,EPS flooring,PS-E
EU27+3,EU27+3,1973,EPS perimeter,PS-E
EU27+3,EU27+3,1973,EPS others in B&C,PS-E
EU27+3,EU27+3,1973,PVC pipes,PVC
EU27+3,EU27+3,1973,PVC profiles,PVC
EU27+3,EU27+3,1973,PVC others in B&C,PVC
EU27+3,EU27+3,1973,PUR rigid spray foam,PUR
EU27+3,EU27+3,1973,PUR boards and panels rigid foam,PUR
EU27+3,EU27+3,1973,Automotive,"PE-LD, -LLD"
EU27+3,EU27+3,1973,Automotive,"PE-HD, -MD"
EU27+3,EU27+3,1973,Automotive,PP
EU27+3,EU27+3,1973,Automotive,PS
EU27+3,EU27+3,1973,Automotive,PS-E
EU27+3,EU27+3,1973,Automotive,PVC
EU27+3,EU27+3,1973,Automotive,PET
EU27+3,EU27+3,1973,Automotive,"ABS, SAN"
EU27+3,EU27+3,1973,Automotive,PMMA
EU27+3,EU27+3,1973,Automotive,"PA (PA6, PA66)"
EU27+3,EU27+3,1973,Automotive,PC
EU27+3,EU27+3,1973,Automotive,Other Thermoplastics
EU27+3,EU27+3,1973,Automotive,PUR
EU27+3,EU27+3,1973,Automotive,Other Plastics
EU27+3,EU27+3,1973,PUR moulded automotive,PUR
EU27+3,EU27+3,1973,PUR others in Automotive,PUR
EU27+3,EU27+3,1973,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,EU27+3,1973,Electrical and Electronics,"PE-HD, -MD"
EU27+3,EU27+3,1973,Electrical and Electronics,PP
EU27+3,EU27+3,1973,Electrical and Electronics,PS
EU27+3,EU27+3,1973,Electrical and Electronics,PS-E
EU27+3,EU27+3,1973,Electrical and Electronics,PVC
EU27+3,EU27+3,1973,Electrical and Electronics,PET
EU27+3,EU27+3,1973,Electrical and Electronics,"ABS, SAN"
EU27+3,EU27+3,1973,Electrical and Electronics,PMMA
EU27+3,EU27+3,1973,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,EU27+3,1973,Electrical and Electronics,PC
EU27+3,EU27+3,1973,Electrical and Electronics,Other Thermoplastics
EU27+3,EU27+3,1973,Electrical and Electronics,PUR
EU27+3,EU27+3,1973,Electrical and Electronics,Other Plastics
EU27+3,EU27+3,1973,Agriculture,"PE-LD, -LLD"
EU27+3,EU27+3,1973,Agriculture,"PE-HD, -MD"
EU27+3,EU27+3,1973,Agriculture,PP
EU27+3,EU27+3,1973,Agriculture,PS
EU27+3,EU27+3,1973,Agriculture,PS-E
EU27+3,EU27+3,1973,Agriculture,PVC
EU27+3,EU27+3,1973,Agriculture,PET
EU27+3,EU27+3,1973,Agriculture,"ABS, SAN"
EU27+3,EU27+3,1973,Agriculture,PMMA
EU27+3,EU27+3,1973,Agriculture,"PA (PA6, PA66)"
EU27+3,EU27+3,1973,Agriculture,PC
EU27+3,EU27+3,1973,Agriculture,Other Thermoplastics
EU27+3,EU27+3,1973,Agriculture,PUR
EU27+3,EU27+3,1973,Agriculture,Other Plastics
EU27+3,EU27+3,1973,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,EU27+3,1973,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PP
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PS
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PS-E
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PVC
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PET
EU27+3,EU27+3,1973,"Household, Leisure, Sports","ABS, SAN"
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PMMA
EU27+3,EU27+3,1973,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PC
EU27+3,EU27+3,1973,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,EU27+3,1973,"Household, Leisure, Sports",PUR
EU27+3,EU27+3,1973,"Household, Leisure, Sports",Other Plastics
EU27+3,EU27+3,1973,Others,"PE-LD, -LLD"
EU27+3,EU27+3,1973,Others,"PE-HD, -MD"
EU27+3,EU27+3,1973,Others,PP
EU27+3,EU27+3,1973,Others,PS
EU27+3,EU27+3,1973,Others,PS-E
EU27+3,EU27+3,1973,Others,PVC
EU27+3,EU27+3,1973,Others,PET
EU27+3,EU27+3,1973,Others,"ABS, SAN"
EU27+3,EU27+3,1973,Others,PMMA
EU27+3,EU27+3,1973,Others,"PA (PA6, PA66)"
EU27+3,EU27+3,1973,Others,PC
EU27+3,EU27+3,1973,Others,Other Thermoplastics
EU27+3,EU27+3,1973,Others,PUR
EU27+3,EU27+3,1973,Others,Other Plastics
EU27+3,EU27+3,1973,PUR slabstock mattresses,PUR
EU27+3,EU27+3,1973,PUR slabstock furniture,PUR
EU27+3,EU27+3,1973,PUR moulded furniture,PUR
EU27+3,EU27+3,1973,PUR others in Others,PUR
EU27+3,EU27+3,1974,Packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Packaging,"PE-HD, -MD"
EU27+3,EU27+3,1974,Packaging,PP
EU27+3,EU27+3,1974,Packaging,PS
EU27+3,EU27+3,1974,Packaging,PS-E
EU27+3,EU27+3,1974,Packaging,PVC
EU27+3,EU27+3,1974,Packaging,PET
EU27+3,EU27+3,1974,Packaging,"ABS, SAN"
EU27+3,EU27+3,1974,Packaging,PMMA
EU27+3,EU27+3,1974,Packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Packaging,PC
EU27+3,EU27+3,1974,Packaging,Other Thermoplastics
EU27+3,EU27+3,1974,Packaging,PUR
EU27+3,EU27+3,1974,Packaging,Other Plastics
EU27+3,EU27+3,1974,Household packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Household packaging,"PE-HD, -MD"
EU27+3,EU27+3,1974,Household packaging,PP
EU27+3,EU27+3,1974,Household packaging,PS
EU27+3,EU27+3,1974,Household packaging,PS-E
EU27+3,EU27+3,1974,Household packaging,PVC
EU27+3,EU27+3,1974,Household packaging,PET
EU27+3,EU27+3,1974,Household packaging,"ABS, SAN"
EU27+3,EU27+3,1974,Household packaging,PMMA
EU27+3,EU27+3,1974,Household packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Household packaging,PC
EU27+3,EU27+3,1974,Household packaging,Other Thermoplastics
EU27+3,EU27+3,1974,Household packaging,PUR
EU27+3,EU27+3,1974,Household packaging,Other Plastics
EU27+3,EU27+3,1974,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,EU27+3,1974,Commercial & industrial packaging,PP
EU27+3,EU27+3,1974,Commercial & industrial packaging,PS
EU27+3,EU27+3,1974,Commercial & industrial packaging,PS-E
EU27+3,EU27+3,1974,Commercial & industrial packaging,PVC
EU27+3,EU27+3,1974,Commercial & industrial packaging,PET
EU27+3,EU27+3,1974,Commercial & industrial packaging,"ABS, SAN"
EU27+3,EU27+3,1974,Commercial & industrial packaging,PMMA
EU27+3,EU27+3,1974,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Commercial & industrial packaging,PC
EU27+3,EU27+3,1974,Commercial & industrial packaging,Other Thermoplastics
EU27+3,EU27+3,1974,Commercial & industrial packaging,PUR
EU27+3,EU27+3,1974,Commercial & industrial packaging,Other Plastics
EU27+3,EU27+3,1974,Building and Construction,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Building and Construction,"PE-HD, -MD"
EU27+3,EU27+3,1974,Building and Construction,PP
EU27+3,EU27+3,1974,Building and Construction,PS
EU27+3,EU27+3,1974,Building and Construction,PS-E
EU27+3,EU27+3,1974,Building and Construction,PVC
EU27+3,EU27+3,1974,Building and Construction,PET
EU27+3,EU27+3,1974,Building and Construction,"ABS, SAN"
EU27+3,EU27+3,1974,Building and Construction,PMMA
EU27+3,EU27+3,1974,Building and Construction,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Building and Construction,PC
EU27+3,EU27+3,1974,Building and Construction,Other Thermoplastics
EU27+3,EU27+3,1974,Building and Construction,PUR
EU27+3,EU27+3,1974,Building and Construction,Other Plastics
EU27+3,EU27+3,1974,EPS ETICS,PS-E
EU27+3,EU27+3,1974,EPS flat roof,PS-E
EU27+3,EU27+3,1974,EPS flooring,PS-E
EU27+3,EU27+3,1974,EPS perimeter,PS-E
EU27+3,EU27+3,1974,EPS others in B&C,PS-E
EU27+3,EU27+3,1974,PVC pipes,PVC
EU27+3,EU27+3,1974,PVC profiles,PVC
EU27+3,EU27+3,1974,PVC others in B&C,PVC
EU27+3,EU27+3,1974,PUR rigid spray foam,PUR
EU27+3,EU27+3,1974,PUR boards and panels rigid foam,PUR
EU27+3,EU27+3,1974,Automotive,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Automotive,"PE-HD, -MD"
EU27+3,EU27+3,1974,Automotive,PP
EU27+3,EU27+3,1974,Automotive,PS
EU27+3,EU27+3,1974,Automotive,PS-E
EU27+3,EU27+3,1974,Automotive,PVC
EU27+3,EU27+3,1974,Automotive,PET
EU27+3,EU27+3,1974,Automotive,"ABS, SAN"
EU27+3,EU27+3,1974,Automotive,PMMA
EU27+3,EU27+3,1974,Automotive,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Automotive,PC
EU27+3,EU27+3,1974,Automotive,Other Thermoplastics
EU27+3,EU27+3,1974,Automotive,PUR
EU27+3,EU27+3,1974,Automotive,Other Plastics
EU27+3,EU27+3,1974,PUR moulded automotive,PUR
EU27+3,EU27+3,1974,PUR others in Automotive,PUR
EU27+3,EU27+3,1974,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Electrical and Electronics,"PE-HD, -MD"
EU27+3,EU27+3,1974,Electrical and Electronics,PP
EU27+3,EU27+3,1974,Electrical and Electronics,PS
EU27+3,EU27+3,1974,Electrical and Electronics,PS-E
EU27+3,EU27+3,1974,Electrical and Electronics,PVC
EU27+3,EU27+3,1974,Electrical and Electronics,PET
EU27+3,EU27+3,1974,Electrical and Electronics,"ABS, SAN"
EU27+3,EU27+3,1974,Electrical and Electronics,PMMA
EU27+3,EU27+3,1974,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Electrical and Electronics,PC
EU27+3,EU27+3,1974,Electrical and Electronics,Other Thermoplastics
EU27+3,EU27+3,1974,Electrical and Electronics,PUR
EU27+3,EU27+3,1974,Electrical and Electronics,Other Plastics
EU27+3,EU27+3,1974,Agriculture,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Agriculture,"PE-HD, -MD"
EU27+3,EU27+3,1974,Agriculture,PP
EU27+3,EU27+3,1974,Agriculture,PS
EU27+3,EU27+3,1974,Agriculture,PS-E
EU27+3,EU27+3,1974,Agriculture,PVC
EU27+3,EU27+3,1974,Agriculture,PET
EU27+3,EU27+3,1974,Agriculture,"ABS, SAN"
EU27+3,EU27+3,1974,Agriculture,PMMA
EU27+3,EU27+3,1974,Agriculture,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Agriculture,PC
EU27+3,EU27+3,1974,Agriculture,Other Thermoplastics
EU27+3,EU27+3,1974,Agriculture,PUR
EU27+3,EU27+3,1974,Agriculture,Other Plastics
EU27+3,EU27+3,1974,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,EU27+3,1974,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PP
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PS
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PS-E
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PVC
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PET
EU27+3,EU27+3,1974,"Household, Leisure, Sports","ABS, SAN"
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PMMA
EU27+3,EU27+3,1974,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PC
EU27+3,EU27+3,1974,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,EU27+3,1974,"Household, Leisure, Sports",PUR
EU27+3,EU27+3,1974,"Household, Leisure, Sports",Other Plastics
EU27+3,EU27+3,1974,Others,"PE-LD, -LLD"
EU27+3,EU27+3,1974,Others,"PE-HD, -MD"
EU27+3,EU27+3,1974,Others,PP
EU27+3,EU27+3,1974,Others,PS
EU27+3,EU27+3,1974,Others,PS-E
EU27+3,EU27+3,1974,Others,PVC
EU27+3,EU27+3,1974,Others,PET
EU27+3,EU27+3,1974,Others,"ABS, SAN"
EU27+3,EU27+3,1974,Others,PMMA
EU27+3,EU27+3,1974,Others,"PA (PA6, PA66)"
EU27+3,EU27+3,1974,Others,PC
EU27+3,EU27+3,1974,Others,Other Thermoplastics
EU27+3,EU27+3,1974,Others,PUR
EU27+3,EU27+3,1974,Others,Other Plastics
EU27+3,EU27+3,1974,PUR slabstock mattresses,PUR
EU27+3,EU27+3,1974,PUR slabstock furniture,PUR
EU27+3,EU27+3,1974,PUR moulded furniture,PUR
EU27+3,EU27+3,1974,PUR others in Others,PUR
EU27+3,EU27+3,1975,Packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Packaging,"PE-HD, -MD"
EU27+3,EU27+3,1975,Packaging,PP
EU27+3,EU27+3,1975,Packaging,PS
EU27+3,EU27+3,1975,Packaging,PS-E
EU27+3,EU27+3,1975,Packaging,PVC
EU27+3,EU27+3,1975,Packaging,PET
EU27+3,EU27+3,1975,Packaging,"ABS, SAN"
EU27+3,EU27+3,1975,Packaging,PMMA
EU27+3,EU27+3,1975,Packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Packaging,PC
EU27+3,EU27+3,1975,Packaging,Other Thermoplastics
EU27+3,EU27+3,1975,Packaging,PUR
EU27+3,EU27+3,1975,Packaging,Other Plastics
EU27+3,EU27+3,1975,Household packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Household packaging,"PE-HD, -MD"
EU27+3,EU27+3,1975,Household packaging,PP
EU27+3,EU27+3,1975,Household packaging,PS
EU27+3,EU27+3,1975,Household packaging,PS-E
EU27+3,EU27+3,1975,Household packaging,PVC
EU27+3,EU27+3,1975,Household packaging,PET
EU27+3,EU27+3,1975,Household packaging,"ABS, SAN"
EU27+3,EU27+3,1975,Household packaging,PMMA
EU27+3,EU27+3,1975,Household packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Household packaging,PC
EU27+3,EU27+3,1975,Household packaging,Other Thermoplastics
EU27+3,EU27+3,1975,Household packaging,PUR
EU27+3,EU27+3,1975,Household packaging,Other Plastics
EU27+3,EU27+3,1975,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,EU27+3,1975,Commercial & industrial packaging,PP
EU27+3,EU27+3,1975,Commercial & industrial packaging,PS
EU27+3,EU27+3,1975,Commercial & industrial packaging,PS-E
EU27+3,EU27+3,1975,Commercial & industrial packaging,PVC
EU27+3,EU27+3,1975,Commercial & industrial packaging,PET
EU27+3,EU27+3,1975,Commercial & industrial packaging,"ABS, SAN"
EU27+3,EU27+3,1975,Commercial & industrial packaging,PMMA
EU27+3,EU27+3,1975,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Commercial & industrial packaging,PC
EU27+3,EU27+3,1975,Commercial & industrial packaging,Other Thermoplastics
EU27+3,EU27+3,1975,Commercial & industrial packaging,PUR
EU27+3,EU27+3,1975,Commercial & industrial packaging,Other Plastics
EU27+3,EU27+3,1975,Building and Construction,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Building and Construction,"PE-HD, -MD"
EU27+3,EU27+3,1975,Building and Construction,PP
EU27+3,EU27+3,1975,Building and Construction,PS
EU27+3,EU27+3,1975,Building and Construction,PS-E
EU27+3,EU27+3,1975,Building and Construction,PVC
EU27+3,EU27+3,1975,Building and Construction,PET
EU27+3,EU27+3,1975,Building and Construction,"ABS, SAN"
EU27+3,EU27+3,1975,Building and Construction,PMMA
EU27+3,EU27+3,1975,Building and Construction,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Building and Construction,PC
EU27+3,EU27+3,1975,Building and Construction,Other Thermoplastics
EU27+3,EU27+3,1975,Building and Construction,PUR
EU27+3,EU27+3,1975,Building and Construction,Other Plastics
EU27+3,EU27+3,1975,EPS ETICS,PS-E
EU27+3,EU27+3,1975,EPS flat roof,PS-E
EU27+3,EU27+3,1975,EPS flooring,PS-E
EU27+3,EU27+3,1975,EPS perimeter,PS-E
EU27+3,EU27+3,1975,EPS others in B&C,PS-E
EU27+3,EU27+3,1975,PVC pipes,PVC
EU27+3,EU27+3,1975,PVC profiles,PVC
EU27+3,EU27+3,1975,PVC others in B&C,PVC
EU27+3,EU27+3,1975,PUR rigid spray foam,PUR
EU27+3,EU27+3,1975,PUR boards and panels rigid foam,PUR
EU27+3,EU27+3,1975,Automotive,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Automotive,"PE-HD, -MD"
EU27+3,EU27+3,1975,Automotive,PP
EU27+3,EU27+3,1975,Automotive,PS
EU27+3,EU27+3,1975,Automotive,PS-E
EU27+3,EU27+3,1975,Automotive,PVC
EU27+3,EU27+3,1975,Automotive,PET
EU27+3,EU27+3,1975,Automotive,"ABS, SAN"
EU27+3,EU27+3,1975,Automotive,PMMA
EU27+3,EU27+3,1975,Automotive,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Automotive,PC
EU27+3,EU27+3,1975,Automotive,Other Thermoplastics
EU27+3,EU27+3,1975,Automotive,PUR
EU27+3,EU27+3,1975,Automotive,Other Plastics
EU27+3,EU27+3,1975,PUR moulded automotive,PUR
EU27+3,EU27+3,1975,PUR others in Automotive,PUR
EU27+3,EU27+3,1975,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Electrical and Electronics,"PE-HD, -MD"
EU27+3,EU27+3,1975,Electrical and Electronics,PP
EU27+3,EU27+3,1975,Electrical and Electronics,PS
EU27+3,EU27+3,1975,Electrical and Electronics,PS-E
EU27+3,EU27+3,1975,Electrical and Electronics,PVC
EU27+3,EU27+3,1975,Electrical and Electronics,PET
EU27+3,EU27+3,1975,Electrical and Electronics,"ABS, SAN"
EU27+3,EU27+3,1975,Electrical and Electronics,PMMA
EU27+3,EU27+3,1975,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Electrical and Electronics,PC
EU27+3,EU27+3,1975,Electrical and Electronics,Other Thermoplastics
EU27+3,EU27+3,1975,Electrical and Electronics,PUR
EU27+3,EU27+3,1975,Electrical and Electronics,Other Plastics
EU27+3,EU27+3,1975,Agriculture,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Agriculture,"PE-HD, -MD"
EU27+3,EU27+3,1975,Agriculture,PP
EU27+3,EU27+3,1975,Agriculture,PS
EU27+3,EU27+3,1975,Agriculture,PS-E
EU27+3,EU27+3,1975,Agriculture,PVC
EU27+3,EU27+3,1975,Agriculture,PET
EU27+3,EU27+3,1975,Agriculture,"ABS, SAN"
EU27+3,EU27+3,1975,Agriculture,PMMA
EU27+3,EU27+3,1975,Agriculture,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Agriculture,PC
EU27+3,EU27+3,1975,Agriculture,Other Thermoplastics
EU27+3,EU27+3,1975,Agriculture,PUR
EU27+3,EU27+3,1975,Agriculture,Other Plastics
EU27+3,EU27+3,1975,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,EU27+3,1975,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PP
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PS
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PS-E
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PVC
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PET
EU27+3,EU27+3,1975,"Household, Leisure, Sports","ABS, SAN"
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PMMA
EU27+3,EU27+3,1975,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PC
EU27+3,EU27+3,1975,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,EU27+3,1975,"Household, Leisure, Sports",PUR
EU27+3,EU27+3,1975,"Household, Leisure, Sports",Other Plastics
EU27+3,EU27+3,1975,Others,"PE-LD, -LLD"
EU27+3,EU27+3,1975,Others,"PE-HD, -MD"
EU27+3,EU27+3,1975,Others,PP
EU27+3,EU27+3,1975,Others,PS
EU27+3,EU27+3,1975,Others,PS-E
EU27+3,EU27+3,1975,Others,PVC
EU27+3,EU27+3,1975,Others,PET
EU27+3,EU27+3,1975,Others,"ABS, SAN"
EU27+3,EU27+3,1975,Others,PMMA
EU27+3,EU27+3,1975,Others,"PA (PA6, PA66)"
EU27+3,EU27+3,1975,Others,PC
EU27+3,EU27+3,1975,Others,Other Thermoplastics
EU27+3,EU27+3,1975,Others,PUR
EU27+3,EU27+3,1975,Others,Other Plastics
EU27+3,EU27+3,1975,PUR slabstock mattresses,PUR
EU27+3,EU27+3,1975,PUR slabstock furniture,PUR
EU27+3,EU27+3,1975,PUR moulded furniture,PUR
EU27+3,EU27+3,1975,PUR others in Others,PUR
EU27+3,EU27+3,1976,Packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Packaging,"PE-HD, -MD"
EU27+3,EU27+3,1976,Packaging,PP
EU27+3,EU27+3,1976,Packaging,PS
EU27+3,EU27+3,1976,Packaging,PS-E
EU27+3,EU27+3,1976,Packaging,PVC
EU27+3,EU27+3,1976,Packaging,PET
EU27+3,EU27+3,1976,Packaging,"ABS, SAN"
EU27+3,EU27+3,1976,Packaging,PMMA
EU27+3,EU27+3,1976,Packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Packaging,PC
EU27+3,EU27+3,1976,Packaging,Other Thermoplastics
EU27+3,EU27+3,1976,Packaging,PUR
EU27+3,EU27+3,1976,Packaging,Other Plastics
EU27+3,EU27+3,1976,Household packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Household packaging,"PE-HD, -MD"
EU27+3,EU27+3,1976,Household packaging,PP
EU27+3,EU27+3,1976,Household packaging,PS
EU27+3,EU27+3,1976,Household packaging,PS-E
EU27+3,EU27+3,1976,Household packaging,PVC
EU27+3,EU27+3,1976,Household packaging,PET
EU27+3,EU27+3,1976,Household packaging,"ABS, SAN"
EU27+3,EU27+3,1976,Household packaging,PMMA
EU27+3,EU27+3,1976,Household packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Household packaging,PC
EU27+3,EU27+3,1976,Household packaging,Other Thermoplastics
EU27+3,EU27+3,1976,Household packaging,PUR
EU27+3,EU27+3,1976,Household packaging,Other Plastics
EU27+3,EU27+3,1976,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,EU27+3,1976,Commercial & industrial packaging,PP
EU27+3,EU27+3,1976,Commercial & industrial packaging,PS
EU27+3,EU27+3,1976,Commercial & industrial packaging,PS-E
EU27+3,EU27+3,1976,Commercial & industrial packaging,PVC
EU27+3,EU27+3,1976,Commercial & industrial packaging,PET
EU27+3,EU27+3,1976,Commercial & industrial packaging,"ABS, SAN"
EU27+3,EU27+3,1976,Commercial & industrial packaging,PMMA
EU27+3,EU27+3,1976,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Commercial & industrial packaging,PC
EU27+3,EU27+3,1976,Commercial & industrial packaging,Other Thermoplastics
EU27+3,EU27+3,1976,Commercial & industrial packaging,PUR
EU27+3,EU27+3,1976,Commercial & industrial packaging,Other Plastics
EU27+3,EU27+3,1976,Building and Construction,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Building and Construction,"PE-HD, -MD"
EU27+3,EU27+3,1976,Building and Construction,PP
EU27+3,EU27+3,1976,Building and Construction,PS
EU27+3,EU27+3,1976,Building and Construction,PS-E
EU27+3,EU27+3,1976,Building and Construction,PVC
EU27+3,EU27+3,1976,Building and Construction,PET
EU27+3,EU27+3,1976,Building and Construction,"ABS, SAN"
EU27+3,EU27+3,1976,Building and Construction,PMMA
EU27+3,EU27+3,1976,Building and Construction,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Building and Construction,PC
EU27+3,EU27+3,1976,Building and Construction,Other Thermoplastics
EU27+3,EU27+3,1976,Building and Construction,PUR
EU27+3,EU27+3,1976,Building and Construction,Other Plastics
EU27+3,EU27+3,1976,EPS ETICS,PS-E
EU27+3,EU27+3,1976,EPS flat roof,PS-E
EU27+3,EU27+3,1976,EPS flooring,PS-E
EU27+3,EU27+3,1976,EPS perimeter,PS-E
EU27+3,EU27+3,1976,EPS others in B&C,PS-E
EU27+3,EU27+3,1976,PVC pipes,PVC
EU27+3,EU27+3,1976,PVC profiles,PVC
EU27+3,EU27+3,1976,PVC others in B&C,PVC
EU27+3,EU27+3,1976,PUR rigid spray foam,PUR
EU27+3,EU27+3,1976,PUR boards and panels rigid foam,PUR
EU27+3,EU27+3,1976,Automotive,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Automotive,"PE-HD, -MD"
EU27+3,EU27+3,1976,Automotive,PP
EU27+3,EU27+3,1976,Automotive,PS
EU27+3,EU27+3,1976,Automotive,PS-E
EU27+3,EU27+3,1976,Automotive,PVC
EU27+3,EU27+3,1976,Automotive,PET
EU27+3,EU27+3,1976,Automotive,"ABS, SAN"
EU27+3,EU27+3,1976,Automotive,PMMA
EU27+3,EU27+3,1976,Automotive,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Automotive,PC
EU27+3,EU27+3,1976,Automotive,Other Thermoplastics
EU27+3,EU27+3,1976,Automotive,PUR
EU27+3,EU27+3,1976,Automotive,Other Plastics
EU27+3,EU27+3,1976,PUR moulded automotive,PUR
EU27+3,EU27+3,1976,PUR others in Automotive,PUR
EU27+3,EU27+3,1976,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Electrical and Electronics,"PE-HD, -MD"
EU27+3,EU27+3,1976,Electrical and Electronics,PP
EU27+3,EU27+3,1976,Electrical and Electronics,PS
EU27+3,EU27+3,1976,Electrical and Electronics,PS-E
EU27+3,EU27+3,1976,Electrical and Electronics,PVC
EU27+3,EU27+3,1976,Electrical and Electronics,PET
EU27+3,EU27+3,1976,Electrical and Electronics,"ABS, SAN"
EU27+3,EU27+3,1976,Electrical and Electronics,PMMA
EU27+3,EU27+3,1976,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,EU27+3,1976,Electrical and Electronics,PC
EU27+3,EU27+3,1976,Electrical and Electronics,Other Thermoplastics
EU27+3,EU27+3,1976,Electrical and Electronics,PUR
EU27+3,EU27+3,1976,Electrical and Electronics,Other Plastics
EU27+3,EU27+3,1976,Agriculture,"PE-LD, -LLD"
EU27+3,EU27+3,1976,Agriculture,"PE-HD, -MD"
EU27+3,EU27+3,1976,Agriculture,PP
EU27+3,EU27+3,1976,Agriculture,PS
EU27+3,EU27+3,1976,Agriculture,PS-E
EU27+3,EU27+3,1976,Agriculture,PVC
EU27+3,EU27+3,1976,Agriculture,PET
