other_region,region,time,sector,polymer,value
Extra-EU27+3,EU27+3,2004,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2005,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2006,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2007,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2008,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2009,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2010,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2011,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2012,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2013,Packaging,PS-E,-0.01
Extra-EU27+3,EU27+3,2014,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2015,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2016,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2017,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2018,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2019,Packaging,PS-E,0.02
Extra-EU27+3,EU27+3,2020,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2021,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2022,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2023,Packaging,PS-E,0.0
Extra-EU27+3,EU27+3,2024,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2025,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2026,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2027,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2028,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2029,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2030,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2031,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2032,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2033,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2034,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2035,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2036,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2037,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2038,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2039,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2040,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2041,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2042,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2043,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2044,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2045,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2046,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2047,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2048,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2049,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2050,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2051,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2052,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2053,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2054,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2055,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2056,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2057,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2058,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2059,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,2060,Packaging,PS-E,0.01
Extra-EU27+3,EU27+3,1970,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1971,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1972,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1973,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1974,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1975,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1976,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1977,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1978,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1979,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1980,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1981,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1982,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1983,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1984,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1985,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1986,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1987,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1988,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1989,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1990,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1991,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1992,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1993,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1994,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1995,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1996,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1997,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1998,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,1999,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2000,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2001,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2002,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2003,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2004,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2005,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2006,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2007,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2008,Packaging,PVC,0.05
Extra-EU27+3,EU27+3,2009,Packaging,PVC,0.04
Extra-EU27+3,EU27+3,2010,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2011,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2012,Packaging,PVC,0.0
Extra-EU27+3,EU27+3,2013,Packaging,PVC,0.0
Extra-EU27+3,EU27+3,2014,Packaging,PVC,0.01
Extra-EU27+3,EU27+3,2015,Packaging,PVC,0.01
Extra-EU27+3,EU27+3,2016,Packaging,PVC,0.01
Extra-EU27+3,EU27+3,2017,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2018,Packaging,PVC,0.03
Extra-EU27+3,EU27+3,2019,Packaging,PVC,0.03
Extra-EU27+3,EU27+3,2020,Packaging,PVC,-0.01
Extra-EU27+3,EU27+3,2021,Packaging,PVC,-0.01
Extra-EU27+3,EU27+3,2022,Packaging,PVC,0.0
Extra-EU27+3,EU27+3,2023,Packaging,PVC,0.01
Extra-EU27+3,EU27+3,2024,Packaging,PVC,0.01
Extra-EU27+3,EU27+3,2025,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2026,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2027,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2028,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2029,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2030,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2031,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2032,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2033,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2034,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2035,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2036,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2037,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2038,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2039,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2040,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2041,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2042,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2043,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2044,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2045,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2046,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2047,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2048,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2049,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2050,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2051,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2052,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2053,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2054,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2055,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2056,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2057,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2058,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2059,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,2060,Packaging,PVC,0.02
Extra-EU27+3,EU27+3,1970,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1971,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1972,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1973,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1974,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1975,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1976,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1977,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1978,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1979,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1980,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1981,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1982,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1983,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1984,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1985,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1986,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1987,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1988,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1989,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1990,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1991,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1992,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1993,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1994,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1995,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1996,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1997,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1998,Packaging,PET,0.02
Extra-EU27+3,EU27+3,1999,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2000,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2001,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2002,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2003,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2004,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2005,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2006,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2007,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2008,Packaging,PET,0.02
Extra-EU27+3,EU27+3,2009,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2010,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2011,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2012,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2013,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2014,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2015,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2016,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2017,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2018,Packaging,PET,0.01
Extra-EU27+3,EU27+3,2019,Packaging,PET,0.01
Extra-EU27+3,EU27+3,2020,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2021,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2022,Packaging,PET,-0.01
Extra-EU27+3,EU27+3,2023,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2024,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2025,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2026,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2027,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2028,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2029,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2030,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2031,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2032,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2033,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2034,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2035,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2036,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2037,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2038,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2039,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2040,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2041,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2042,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2043,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2044,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2045,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2046,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2047,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2048,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2049,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2050,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2051,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2052,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2053,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2054,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2055,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2056,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2057,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2058,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2059,Packaging,PET,0.0
Extra-EU27+3,EU27+3,2060,Packaging,PET,0.0
Extra-EU27+3,EU27+3,1970,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1971,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1972,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1973,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1974,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1975,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1976,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1977,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1978,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1979,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1980,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1981,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1982,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1983,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1984,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1985,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1986,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1987,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1988,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1989,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1990,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1991,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1992,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1993,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1994,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1995,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1996,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1997,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1998,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1999,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2000,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2001,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2002,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2003,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2004,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2005,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2006,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2007,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2008,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2009,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2010,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2011,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2012,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2013,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2014,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2015,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2016,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2017,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2018,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2019,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2020,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2021,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2022,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2023,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2024,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2025,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2026,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2027,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2028,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2029,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2030,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2031,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2032,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2033,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2034,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2035,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2036,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2037,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2038,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2039,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2040,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2041,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2042,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2043,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2044,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2045,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2046,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2047,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2048,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2049,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2050,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2051,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2052,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2053,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2054,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2055,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2056,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2057,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2058,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2059,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,2060,Packaging,"ABS, SAN",0.0
Extra-EU27+3,EU27+3,1970,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1971,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1972,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1973,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1974,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1975,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1976,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1977,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1978,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1979,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1980,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1981,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1982,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1983,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1984,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1985,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1986,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1987,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1988,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1989,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1990,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1991,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1992,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1993,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1994,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1995,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1996,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1997,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1998,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,1999,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2000,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2001,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2002,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2003,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2004,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2005,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2006,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2007,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2008,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2009,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2010,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2011,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2012,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2013,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2014,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2015,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2016,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2017,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2018,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2019,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2020,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2021,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2022,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2023,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2024,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2025,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2026,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2027,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2028,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2029,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2030,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2031,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2032,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2033,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2034,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2035,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2036,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2037,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2038,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2039,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2040,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2041,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2042,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2043,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2044,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2045,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2046,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2047,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2048,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2049,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2050,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2051,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2052,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2053,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2054,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2055,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2056,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2057,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2058,Packaging,PMMA,0.0
Extra-EU27+3,EU27+3,2059,Packaging,PMMA,0.0
