region,time,sector,polymer,waste_category,value
Germany,2025,Others,PVC,Landfill,0.0
Germany,2030,Others,PVC,Landfill,0.0
Germany,2035,Others,PVC,Landfill,0.0
Germany,2040,Others,PVC,Landfill,0.0
Germany,2045,Others,PVC,Landfill,0.0
Germany,2050,Others,PVC,Landfill,0.0
Germany,2020,Others,PET,Landfill,0.01
Germany,2025,Others,PET,Landfill,0.0
Germany,2030,Others,PET,Landfill,0.0
Germany,2035,Others,PET,Landfill,0.0
Germany,2040,Others,PET,Landfill,0.0
Germany,2045,Others,PET,Landfill,0.0
Germany,2050,Others,PET,Landfill,0.0
Germany,2020,Others,"ABS, SAN",Landfill,0.01
Germany,2025,Others,"ABS, SAN",Landfill,0.0
Germany,2030,Others,"ABS, SAN",Landfill,0.0
Germany,2035,Others,"ABS, SAN",Landfill,0.0
Germany,2040,Others,"ABS, SAN",Landfill,0.0
Germany,2045,Others,"ABS, SAN",Landfill,0.0
Germany,2050,Others,"ABS, SAN",Landfill,0.0
Germany,2020,Others,PMMA,Landfill,0.01
Germany,2025,Others,PMMA,Landfill,0.0
Germany,2030,Others,PMMA,Landfill,0.0
Germany,2035,Others,PMMA,Landfill,0.0
Germany,2040,Others,PMMA,Landfill,0.0
Germany,2045,Others,PMMA,Landfill,0.0
Germany,2050,Others,PMMA,Landfill,0.0
Germany,2020,Others,"PA (PA6, PA66)",Landfill,0.01
Germany,2025,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2030,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2035,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2040,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2045,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2050,Others,"PA (PA6, PA66)",Landfill,0.0
Germany,2020,Others,PC,Landfill,0.01
Germany,2025,Others,PC,Landfill,0.0
Germany,2030,Others,PC,Landfill,0.0
Germany,2035,Others,PC,Landfill,0.0
Germany,2040,Others,PC,Landfill,0.0
Germany,2045,Others,PC,Landfill,0.0
Germany,2050,Others,PC,Landfill,0.0
Germany,2020,Others,Other Thermoplastics,Landfill,0.01
Germany,2025,Others,Other Thermoplastics,Landfill,0.0
Germany,2030,Others,Other Thermoplastics,Landfill,0.0
Germany,2035,Others,Other Thermoplastics,Landfill,0.0
Germany,2040,Others,Other Thermoplastics,Landfill,0.0
Germany,2045,Others,Other Thermoplastics,Landfill,0.0
Germany,2050,Others,Other Thermoplastics,Landfill,0.0
Germany,2020,Others,PUR,Landfill,0.01
Germany,2025,Others,PUR,Landfill,0.0
Germany,2030,Others,PUR,Landfill,0.0
Germany,2035,Others,PUR,Landfill,0.0
Germany,2040,Others,PUR,Landfill,0.0
Germany,2045,Others,PUR,Landfill,0.0
Germany,2050,Others,PUR,Landfill,0.0
Germany,2020,Others,Other Plastics,Landfill,0.01
Germany,2025,Others,Other Plastics,Landfill,0.0
Germany,2030,Others,Other Plastics,Landfill,0.0
Germany,2035,Others,Other Plastics,Landfill,0.0
Germany,2040,Others,Other Plastics,Landfill,0.0
Germany,2045,Others,Other Plastics,Landfill,0.0
Germany,2050,Others,Other Plastics,Landfill,0.0
Germany,2020,PUR slabstock mattresses,PUR,Landfill,0.01
Germany,2025,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2030,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2035,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2040,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2045,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2050,PUR slabstock mattresses,PUR,Landfill,0.0
Germany,2020,PUR slabstock furniture,PUR,Landfill,0.01
Germany,2025,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2030,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2035,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2040,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2045,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2050,PUR slabstock furniture,PUR,Landfill,0.0
Germany,2020,PUR moulded furniture,PUR,Landfill,0.01
Germany,2025,PUR moulded furniture,PUR,Landfill,0.0
Germany,2030,PUR moulded furniture,PUR,Landfill,0.0
Germany,2035,PUR moulded furniture,PUR,Landfill,0.0
Germany,2040,PUR moulded furniture,PUR,Landfill,0.0
Germany,2045,PUR moulded furniture,PUR,Landfill,0.0
Germany,2050,PUR moulded furniture,PUR,Landfill,0.0
Germany,2020,PUR others in Others,PUR,Landfill,0.01
Germany,2025,PUR others in Others,PUR,Landfill,0.0
Germany,2030,PUR others in Others,PUR,Landfill,0.0
Germany,2035,PUR others in Others,PUR,Landfill,0.0
Germany,2040,PUR others in Others,PUR,Landfill,0.0
Germany,2045,PUR others in Others,PUR,Landfill,0.0
Germany,2050,PUR others in Others,PUR,Landfill,0.0
West,2020,Packaging,"PE-LD, -LLD",Landfill,0.09
West,2025,Packaging,"PE-LD, -LLD",Landfill,0.07
West,2030,Packaging,"PE-LD, -LLD",Landfill,0.05
West,2035,Packaging,"PE-LD, -LLD",Landfill,0.02
West,2040,Packaging,"PE-LD, -LLD",Landfill,0.0
West,2045,Packaging,"PE-LD, -LLD",Landfill,0.0
West,2050,Packaging,"PE-LD, -LLD",Landfill,0.0
West,2020,Packaging,"PE-HD, -MD",Landfill,0.09
West,2025,Packaging,"PE-HD, -MD",Landfill,0.07
West,2030,Packaging,"PE-HD, -MD",Landfill,0.05
West,2035,Packaging,"PE-HD, -MD",Landfill,0.02
West,2040,Packaging,"PE-HD, -MD",Landfill,0.0
West,2045,Packaging,"PE-HD, -MD",Landfill,0.0
West,2050,Packaging,"PE-HD, -MD",Landfill,0.0
West,2020,Packaging,PP,Landfill,0.09
West,2025,Packaging,PP,Landfill,0.07
West,2030,Packaging,PP,Landfill,0.05
West,2035,Packaging,PP,Landfill,0.02
West,2040,Packaging,PP,Landfill,0.0
West,2045,Packaging,PP,Landfill,0.0
West,2050,Packaging,PP,Landfill,0.0
West,2020,Packaging,PS,Landfill,0.09
West,2025,Packaging,PS,Landfill,0.07
West,2030,Packaging,PS,Landfill,0.05
West,2035,Packaging,PS,Landfill,0.02
West,2040,Packaging,PS,Landfill,0.0
West,2045,Packaging,PS,Landfill,0.0
West,2050,Packaging,PS,Landfill,0.0
West,2020,Packaging,PS-E,Landfill,0.09
West,2025,Packaging,PS-E,Landfill,0.07
West,2030,Packaging,PS-E,Landfill,0.05
West,2035,Packaging,PS-E,Landfill,0.02
West,2040,Packaging,PS-E,Landfill,0.0
West,2045,Packaging,PS-E,Landfill,0.0
West,2050,Packaging,PS-E,Landfill,0.0
West,2020,Packaging,PVC,Landfill,0.09
West,2025,Packaging,PVC,Landfill,0.07
West,2030,Packaging,PVC,Landfill,0.05
West,2035,Packaging,PVC,Landfill,0.02
West,2040,Packaging,PVC,Landfill,0.0
West,2045,Packaging,PVC,Landfill,0.0
West,2050,Packaging,PVC,Landfill,0.0
West,2020,Packaging,PET,Landfill,0.09
West,2025,Packaging,PET,Landfill,0.07
West,2030,Packaging,PET,Landfill,0.05
West,2035,Packaging,PET,Landfill,0.02
West,2040,Packaging,PET,Landfill,0.0
West,2045,Packaging,PET,Landfill,0.0
West,2050,Packaging,PET,Landfill,0.0
West,2020,Packaging,"ABS, SAN",Landfill,0.09
West,2025,Packaging,"ABS, SAN",Landfill,0.07
West,2030,Packaging,"ABS, SAN",Landfill,0.05
West,2035,Packaging,"ABS, SAN",Landfill,0.02
West,2040,Packaging,"ABS, SAN",Landfill,0.0
West,2045,Packaging,"ABS, SAN",Landfill,0.0
West,2050,Packaging,"ABS, SAN",Landfill,0.0
West,2020,Packaging,PMMA,Landfill,0.09
West,2025,Packaging,PMMA,Landfill,0.07
West,2030,Packaging,PMMA,Landfill,0.05
West,2035,Packaging,PMMA,Landfill,0.02
West,2040,Packaging,PMMA,Landfill,0.0
West,2045,Packaging,PMMA,Landfill,0.0
West,2050,Packaging,PMMA,Landfill,0.0
West,2020,Packaging,"PA (PA6, PA66)",Landfill,0.09
West,2025,Packaging,"PA (PA6, PA66)",Landfill,0.07
West,2030,Packaging,"PA (PA6, PA66)",Landfill,0.05
West,2035,Packaging,"PA (PA6, PA66)",Landfill,0.02
West,2040,Packaging,"PA (PA6, PA66)",Landfill,0.0
West,2045,Packaging,"PA (PA6, PA66)",Landfill,0.0
West,2050,Packaging,"PA (PA6, PA66)",Landfill,0.0
West,2020,Packaging,PC,Landfill,0.09
West,2025,Packaging,PC,Landfill,0.07
West,2030,Packaging,PC,Landfill,0.05
West,2035,Packaging,PC,Landfill,0.02
West,2040,Packaging,PC,Landfill,0.0
West,2045,Packaging,PC,Landfill,0.0
West,2050,Packaging,PC,Landfill,0.0
West,2020,Packaging,Other Thermoplastics,Landfill,0.09
West,2025,Packaging,Other Thermoplastics,Landfill,0.07
West,2030,Packaging,Other Thermoplastics,Landfill,0.05
West,2035,Packaging,Other Thermoplastics,Landfill,0.02
West,2040,Packaging,Other Thermoplastics,Landfill,0.0
West,2045,Packaging,Other Thermoplastics,Landfill,0.0
West,2050,Packaging,Other Thermoplastics,Landfill,0.0
West,2020,Packaging,PUR,Landfill,0.09
West,2025,Packaging,PUR,Landfill,0.07
West,2030,Packaging,PUR,Landfill,0.05
West,2035,Packaging,PUR,Landfill,0.02
West,2040,Packaging,PUR,Landfill,0.0
West,2045,Packaging,PUR,Landfill,0.0
West,2050,Packaging,PUR,Landfill,0.0
West,2020,Packaging,Other Plastics,Landfill,0.09
West,2025,Packaging,Other Plastics,Landfill,0.07
West,2030,Packaging,Other Plastics,Landfill,0.05
West,2035,Packaging,Other Plastics,Landfill,0.02
West,2040,Packaging,Other Plastics,Landfill,0.0
West,2045,Packaging,Other Plastics,Landfill,0.0
West,2050,Packaging,Other Plastics,Landfill,0.0
West,2020,PET beverage bottles,PET,Landfill,0.09
West,2025,PET beverage bottles,PET,Landfill,0.07
West,2030,PET beverage bottles,PET,Landfill,0.05
West,2035,PET beverage bottles,PET,Landfill,0.02
West,2040,PET beverage bottles,PET,Landfill,0.0
West,2045,PET beverage bottles,PET,Landfill,0.0
West,2050,PET beverage bottles,PET,Landfill,0.0
West,2020,PET other packaging,PET,Landfill,0.09
West,2025,PET other packaging,PET,Landfill,0.07
West,2030,PET other packaging,PET,Landfill,0.05
West,2035,PET other packaging,PET,Landfill,0.02
West,2040,PET other packaging,PET,Landfill,0.0
West,2045,PET other packaging,PET,Landfill,0.0
West,2050,PET other packaging,PET,Landfill,0.0
West,2020,Household packaging,"PE-LD, -LLD",Landfill,0.08
West,2025,Household packaging,"PE-LD, -LLD",Landfill,0.06
West,2030,Household packaging,"PE-LD, -LLD",Landfill,0.04
West,2035,Household packaging,"PE-LD, -LLD",Landfill,0.02
West,2040,Household packaging,"PE-LD, -LLD",Landfill,0.0
West,2045,Household packaging,"PE-LD, -LLD",Landfill,0.0
West,2050,Household packaging,"PE-LD, -LLD",Landfill,0.0
West,2020,Household packaging,"PE-HD, -MD",Landfill,0.08
West,2025,Household packaging,"PE-HD, -MD",Landfill,0.06
West,2030,Household packaging,"PE-HD, -MD",Landfill,0.04
West,2035,Household packaging,"PE-HD, -MD",Landfill,0.02
West,2040,Household packaging,"PE-HD, -MD",Landfill,0.0
West,2045,Household packaging,"PE-HD, -MD",Landfill,0.0
West,2050,Household packaging,"PE-HD, -MD",Landfill,0.0
West,2020,Household packaging,PP,Landfill,0.08
West,2025,Household packaging,PP,Landfill,0.06
West,2030,Household packaging,PP,Landfill,0.04
West,2035,Household packaging,PP,Landfill,0.02
West,2040,Household packaging,PP,Landfill,0.0
West,2045,Household packaging,PP,Landfill,0.0
West,2050,Household packaging,PP,Landfill,0.0
West,2020,Household packaging,PS,Landfill,0.08
West,2025,Household packaging,PS,Landfill,0.06
West,2030,Household packaging,PS,Landfill,0.04
West,2035,Household packaging,PS,Landfill,0.02
West,2040,Household packaging,PS,Landfill,0.0
West,2045,Household packaging,PS,Landfill,0.0
West,2050,Household packaging,PS,Landfill,0.0
West,2020,Household packaging,PS-E,Landfill,0.08
West,2025,Household packaging,PS-E,Landfill,0.06
West,2030,Household packaging,PS-E,Landfill,0.04
West,2035,Household packaging,PS-E,Landfill,0.02
West,2040,Household packaging,PS-E,Landfill,0.0
West,2045,Household packaging,PS-E,Landfill,0.0
West,2050,Household packaging,PS-E,Landfill,0.0
West,2020,Household packaging,PVC,Landfill,0.08
West,2025,Household packaging,PVC,Landfill,0.06
West,2030,Household packaging,PVC,Landfill,0.04
West,2035,Household packaging,PVC,Landfill,0.02
West,2040,Household packaging,PVC,Landfill,0.0
West,2045,Household packaging,PVC,Landfill,0.0
West,2050,Household packaging,PVC,Landfill,0.0
West,2020,Household packaging,PET,Landfill,0.08
West,2025,Household packaging,PET,Landfill,0.06
West,2030,Household packaging,PET,Landfill,0.04
West,2035,Household packaging,PET,Landfill,0.02
West,2040,Household packaging,PET,Landfill,0.0
West,2045,Household packaging,PET,Landfill,0.0
West,2050,Household packaging,PET,Landfill,0.0
West,2020,Household packaging,"ABS, SAN",Landfill,0.08
West,2025,Household packaging,"ABS, SAN",Landfill,0.06
West,2030,Household packaging,"ABS, SAN",Landfill,0.04
West,2035,Household packaging,"ABS, SAN",Landfill,0.02
West,2040,Household packaging,"ABS, SAN",Landfill,0.0
West,2045,Household packaging,"ABS, SAN",Landfill,0.0
West,2050,Household packaging,"ABS, SAN",Landfill,0.0
West,2020,Household packaging,PMMA,Landfill,0.08
West,2025,Household packaging,PMMA,Landfill,0.06
West,2030,Household packaging,PMMA,Landfill,0.04
West,2035,Household packaging,PMMA,Landfill,0.02
West,2040,Household packaging,PMMA,Landfill,0.0
West,2045,Household packaging,PMMA,Landfill,0.0
West,2050,Household packaging,PMMA,Landfill,0.0
West,2020,Household packaging,"PA (PA6, PA66)",Landfill,0.08
West,2025,Household packaging,"PA (PA6, PA66)",Landfill,0.06
West,2030,Household packaging,"PA (PA6, PA66)",Landfill,0.04
West,2035,Household packaging,"PA (PA6, PA66)",Landfill,0.02
West,2040,Household packaging,"PA (PA6, PA66)",Landfill,0.0
West,2045,Household packaging,"PA (PA6, PA66)",Landfill,0.0
West,2050,Household packaging,"PA (PA6, PA66)",Landfill,0.0
West,2020,Household packaging,PC,Landfill,0.08
West,2025,Household packaging,PC,Landfill,0.06
West,2030,Household packaging,PC,Landfill,0.04
West,2035,Household packaging,PC,Landfill,0.02
West,2040,Household packaging,PC,Landfill,0.0
West,2045,Household packaging,PC,Landfill,0.0
West,2050,Household packaging,PC,Landfill,0.0
West,2020,Household packaging,Other Thermoplastics,Landfill,0.08
West,2025,Household packaging,Other Thermoplastics,Landfill,0.06
West,2030,Household packaging,Other Thermoplastics,Landfill,0.04
West,2035,Household packaging,Other Thermoplastics,Landfill,0.02
West,2040,Household packaging,Other Thermoplastics,Landfill,0.0
West,2045,Household packaging,Other Thermoplastics,Landfill,0.0
West,2050,Household packaging,Other Thermoplastics,Landfill,0.0
West,2020,Household packaging,PUR,Landfill,0.08
West,2025,Household packaging,PUR,Landfill,0.06
West,2030,Household packaging,PUR,Landfill,0.04
West,2035,Household packaging,PUR,Landfill,0.02
West,2040,Household packaging,PUR,Landfill,0.0
West,2045,Household packaging,PUR,Landfill,0.0
West,2050,Household packaging,PUR,Landfill,0.0
West,2020,Household packaging,Other Plastics,Landfill,0.08
West,2025,Household packaging,Other Plastics,Landfill,0.06
West,2030,Household packaging,Other Plastics,Landfill,0.04
West,2035,Household packaging,Other Plastics,Landfill,0.02
West,2040,Household packaging,Other Plastics,Landfill,0.0
West,2045,Household packaging,Other Plastics,Landfill,0.0
West,2050,Household packaging,Other Plastics,Landfill,0.0
West,2020,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.12
West,2025,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.09
West,2030,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.06
West,2035,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.03
West,2040,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.0
West,2045,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.0
West,2050,Commercial & industrial packaging,"PE-LD, -LLD",Landfill,0.0
West,2020,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.12
West,2025,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.09
West,2030,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.06
West,2035,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.03
West,2040,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.0
West,2045,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.0
West,2050,Commercial & industrial packaging,"PE-HD, -MD",Landfill,0.0
West,2020,Commercial & industrial packaging,PP,Landfill,0.12
West,2025,Commercial & industrial packaging,PP,Landfill,0.09
West,2030,Commercial & industrial packaging,PP,Landfill,0.06
West,2035,Commercial & industrial packaging,PP,Landfill,0.03
West,2040,Commercial & industrial packaging,PP,Landfill,0.0
West,2045,Commercial & industrial packaging,PP,Landfill,0.0
West,2050,Commercial & industrial packaging,PP,Landfill,0.0
West,2020,Commercial & industrial packaging,PS,Landfill,0.12
West,2025,Commercial & industrial packaging,PS,Landfill,0.09
West,2030,Commercial & industrial packaging,PS,Landfill,0.06
West,2035,Commercial & industrial packaging,PS,Landfill,0.03
West,2040,Commercial & industrial packaging,PS,Landfill,0.0
West,2045,Commercial & industrial packaging,PS,Landfill,0.0
West,2050,Commercial & industrial packaging,PS,Landfill,0.0
West,2020,Commercial & industrial packaging,PS-E,Landfill,0.12
West,2025,Commercial & industrial packaging,PS-E,Landfill,0.09
West,2030,Commercial & industrial packaging,PS-E,Landfill,0.06
West,2035,Commercial & industrial packaging,PS-E,Landfill,0.03
West,2040,Commercial & industrial packaging,PS-E,Landfill,0.0
West,2045,Commercial & industrial packaging,PS-E,Landfill,0.0
West,2050,Commercial & industrial packaging,PS-E,Landfill,0.0
West,2020,Commercial & industrial packaging,PVC,Landfill,0.12
West,2025,Commercial & industrial packaging,PVC,Landfill,0.09
West,2030,Commercial & industrial packaging,PVC,Landfill,0.06
West,2035,Commercial & industrial packaging,PVC,Landfill,0.03
West,2040,Commercial & industrial packaging,PVC,Landfill,0.0
West,2045,Commercial & industrial packaging,PVC,Landfill,0.0
West,2050,Commercial & industrial packaging,PVC,Landfill,0.0
West,2020,Commercial & industrial packaging,PET,Landfill,0.12
West,2025,Commercial & industrial packaging,PET,Landfill,0.09
West,2030,Commercial & industrial packaging,PET,Landfill,0.06
West,2035,Commercial & industrial packaging,PET,Landfill,0.03
West,2040,Commercial & industrial packaging,PET,Landfill,0.0
West,2045,Commercial & industrial packaging,PET,Landfill,0.0
West,2050,Commercial & industrial packaging,PET,Landfill,0.0
West,2020,Commercial & industrial packaging,"ABS, SAN",Landfill,0.12
West,2025,Commercial & industrial packaging,"ABS, SAN",Landfill,0.09
West,2030,Commercial & industrial packaging,"ABS, SAN",Landfill,0.06
West,2035,Commercial & industrial packaging,"ABS, SAN",Landfill,0.03
West,2040,Commercial & industrial packaging,"ABS, SAN",Landfill,0.0
West,2045,Commercial & industrial packaging,"ABS, SAN",Landfill,0.0
West,2050,Commercial & industrial packaging,"ABS, SAN",Landfill,0.0
West,2020,Commercial & industrial packaging,PMMA,Landfill,0.12
West,2025,Commercial & industrial packaging,PMMA,Landfill,0.09
West,2030,Commercial & industrial packaging,PMMA,Landfill,0.06
West,2035,Commercial & industrial packaging,PMMA,Landfill,0.03
West,2040,Commercial & industrial packaging,PMMA,Landfill,0.0
West,2045,Commercial & industrial packaging,PMMA,Landfill,0.0
West,2050,Commercial & industrial packaging,PMMA,Landfill,0.0
West,2020,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.12
West,2025,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.09
West,2030,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.06
West,2035,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.03
West,2040,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.0
West,2045,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.0
West,2050,Commercial & industrial packaging,"PA (PA6, PA66)",Landfill,0.0
West,2020,Commercial & industrial packaging,PC,Landfill,0.12
West,2025,Commercial & industrial packaging,PC,Landfill,0.09
West,2030,Commercial & industrial packaging,PC,Landfill,0.06
West,2035,Commercial & industrial packaging,PC,Landfill,0.03
West,2040,Commercial & industrial packaging,PC,Landfill,0.0
West,2045,Commercial & industrial packaging,PC,Landfill,0.0
West,2050,Commercial & industrial packaging,PC,Landfill,0.0
West,2020,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.12
West,2025,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.09
West,2030,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.06
West,2035,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.03
West,2040,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.0
West,2045,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.0
West,2050,Commercial & industrial packaging,Other Thermoplastics,Landfill,0.0
West,2020,Commercial & industrial packaging,PUR,Landfill,0.12
West,2025,Commercial & industrial packaging,PUR,Landfill,0.09
West,2030,Commercial & industrial packaging,PUR,Landfill,0.06
West,2035,Commercial & industrial packaging,PUR,Landfill,0.03
West,2040,Commercial & industrial packaging,PUR,Landfill,0.0
West,2045,Commercial & industrial packaging,PUR,Landfill,0.0
West,2050,Commercial & industrial packaging,PUR,Landfill,0.0
West,2020,Commercial & industrial packaging,Other Plastics,Landfill,0.12
West,2025,Commercial & industrial packaging,Other Plastics,Landfill,0.09
West,2030,Commercial & industrial packaging,Other Plastics,Landfill,0.06
West,2035,Commercial & industrial packaging,Other Plastics,Landfill,0.03
West,2040,Commercial & industrial packaging,Other Plastics,Landfill,0.0
West,2045,Commercial & industrial packaging,Other Plastics,Landfill,0.0
