Region;Building type;Age cohort;Year;value
AUT;Ret;2011-2020;2041;2221403.418
AUT;Ret;2011-2020;2042;2220968.496
AUT;Ret;2011-2020;2043;2220533.575
AUT;Ret;2011-2020;2044;2220098.654
AUT;Ret;2011-2020;2045;2219663.733
AUT;Ret;2011-2020;2046;2219228.812
AUT;Ret;2011-2020;2047;2218793.891
AUT;Ret;2011-2020;2048;2218358.969
AUT;Ret;2011-2020;2049;2217924.048
AUT;Ret;2011-2020;2050;2217489.127
AUT;Ret;2021-2030;2020;0
AUT;Ret;2021-2030;2021;335697.55
AUT;Ret;2021-2030;2022;671395.1
AUT;Ret;2021-2030;2023;1007092.65
AUT;Ret;2021-2030;2024;1342790.2
AUT;Ret;2021-2030;2025;1678487.75
AUT;Ret;2021-2030;2026;1962531.638
AUT;Ret;2021-2030;2027;2246575.525
AUT;Ret;2021-2030;2028;2530619.413
AUT;Ret;2021-2030;2029;2814663.3
AUT;Ret;2021-2030;2030;3098707.188
AUT;Ret;2021-2030;2031;3098707.188
AUT;Ret;2021-2030;2032;3098707.188
AUT;Ret;2021-2030;2033;3098707.188
AUT;Ret;2021-2030;2034;3098707.188
AUT;Ret;2021-2030;2035;3098707.188
AUT;Ret;2021-2030;2036;3098707.188
AUT;Ret;2021-2030;2037;3098707.188
AUT;Ret;2021-2030;2038;3098707.188
AUT;Ret;2021-2030;2039;3098707.188
AUT;Ret;2021-2030;2040;3098707.188
AUT;Ret;2021-2030;2041;3098707.188
AUT;Ret;2021-2030;2042;3098707.188
AUT;Ret;2021-2030;2043;3098707.188
AUT;Ret;2021-2030;2044;3098707.188
AUT;Ret;2021-2030;2045;3098707.188
AUT;Ret;2021-2030;2046;3098707.188
AUT;Ret;2021-2030;2047;3098707.188
AUT;Ret;2021-2030;2048;3098707.188
AUT;Ret;2021-2030;2049;3098707.188
AUT;Ret;2021-2030;2050;3098707.188
AUT;Ret;2031-2040;2020;0
AUT;Ret;2031-2040;2021;0
AUT;Ret;2031-2040;2022;0
AUT;Ret;2031-2040;2023;0
AUT;Ret;2031-2040;2024;0
AUT;Ret;2031-2040;2025;0
AUT;Ret;2031-2040;2026;0
AUT;Ret;2031-2040;2027;0
AUT;Ret;2031-2040;2028;0
AUT;Ret;2031-2040;2029;0
AUT;Ret;2031-2040;2030;0
AUT;Ret;2031-2040;2031;381819.3875
AUT;Ret;2031-2040;2032;763638.775
AUT;Ret;2031-2040;2033;1145458.163
AUT;Ret;2031-2040;2034;1527277.55
AUT;Ret;2031-2040;2035;1909096.938
AUT;Ret;2031-2040;2036;2290916.325
AUT;Ret;2031-2040;2037;2672735.713
AUT;Ret;2031-2040;2038;3054555.1
AUT;Ret;2031-2040;2039;3436374.488
AUT;Ret;2031-2040;2040;3818193.875
AUT;Ret;2031-2040;2041;3818193.875
AUT;Ret;2031-2040;2042;3818193.875
AUT;Ret;2031-2040;2043;3818193.875
AUT;Ret;2031-2040;2044;3818193.875
AUT;Ret;2031-2040;2045;3818193.875
AUT;Ret;2031-2040;2046;3818193.875
AUT;Ret;2031-2040;2047;3818193.875
AUT;Ret;2031-2040;2048;3818193.875
AUT;Ret;2031-2040;2049;3818193.875
AUT;Ret;2031-2040;2050;3818193.875
AUT;Ret;2040<;2020;0
AUT;Ret;2040<;2021;0
AUT;Ret;2040<;2022;0
AUT;Ret;2040<;2023;0
AUT;Ret;2040<;2024;0
AUT;Ret;2040<;2025;0
AUT;Ret;2040<;2026;0
AUT;Ret;2040<;2027;0
AUT;Ret;2040<;2028;0
AUT;Ret;2040<;2029;0
AUT;Ret;2040<;2030;0
AUT;Ret;2040<;2031;0
AUT;Ret;2040<;2032;0
AUT;Ret;2040<;2033;0
AUT;Ret;2040<;2034;0
AUT;Ret;2040<;2035;0
AUT;Ret;2040<;2036;0
AUT;Ret;2040<;2037;0
AUT;Ret;2040<;2038;0
AUT;Ret;2040<;2039;0
AUT;Ret;2040<;2040;0
AUT;Ret;2040<;2041;429176.925
AUT;Ret;2040<;2042;858353.85
AUT;Ret;2040<;2043;1287530.775
AUT;Ret;2040<;2044;1716707.7
AUT;Ret;2040<;2045;2145884.625
AUT;Ret;2040<;2046;2575061.55
AUT;Ret;2040<;2047;3004238.475
AUT;Ret;2040<;2048;3433415.4
AUT;Ret;2040<;2049;3862592.325
AUT;Ret;2040<;2050;4291769.25
AUT;Off;>1945;2020;10979210.56
AUT;Off;>1945;2021;10933225.19
AUT;Off;>1945;2022;10887239.81
AUT;Off;>1945;2023;10841254.43
AUT;Off;>1945;2024;10795269.06
AUT;Off;>1945;2025;10749283.68
AUT;Off;>1945;2026;10703298.31
AUT;Off;>1945;2027;10657312.93
AUT;Off;>1945;2028;10611327.56
AUT;Off;>1945;2029;10565342.18
AUT;Off;>1945;2030;10519356.8
AUT;Off;>1945;2031;10452009.11
AUT;Off;>1945;2032;10384661.41
AUT;Off;>1945;2033;10317313.71
AUT;Off;>1945;2034;10249966.01
AUT;Off;>1945;2035;10182618.31
AUT;Off;>1945;2036;10115270.61
AUT;Off;>1945;2037;10047922.92
AUT;Off;>1945;2038;9980575.217
AUT;Off;>1945;2039;9913227.519
AUT;Off;>1945;2040;9845879.82
AUT;Off;>1945;2041;9761425.187
AUT;Off;>1945;2042;9676970.553
AUT;Off;>1945;2043;9592515.92
AUT;Off;>1945;2044;9508061.286
AUT;Off;>1945;2045;9423606.652
AUT;Off;>1945;2046;9339152.019
AUT;Off;>1945;2047;9254697.385
AUT;Off;>1945;2048;9170242.752
AUT;Off;>1945;2049;9085788.118
AUT;Off;>1945;2050;9001333.484
AUT;Off;1945-1969;2020;10704619.09
AUT;Off;1945-1969;2021;10634732.33
AUT;Off;1945-1969;2022;10564845.57
AUT;Off;1945-1969;2023;10494958.81
AUT;Off;1945-1969;2024;10425072.06
AUT;Off;1945-1969;2025;10355185.3
AUT;Off;1945-1969;2026;10285298.54
AUT;Off;1945-1969;2027;10215411.78
AUT;Off;1945-1969;2028;10145525.02
AUT;Off;1945-1969;2029;10075638.26
AUT;Off;1945-1969;2030;10005751.5
AUT;Off;1945-1969;2031;9893775.066
AUT;Off;1945-1969;2032;9781798.631
AUT;Off;1945-1969;2033;9669822.197
AUT;Off;1945-1969;2034;9557845.763
AUT;Off;1945-1969;2035;9445869.328
AUT;Off;1945-1969;2036;9333892.894
AUT;Off;1945-1969;2037;9221916.459
AUT;Off;1945-1969;2038;9109940.025
AUT;Off;1945-1969;2039;8997963.591
AUT;Off;1945-1969;2040;8885987.156
AUT;Off;1945-1969;2041;8741418.002
AUT;Off;1945-1969;2042;8596848.847
AUT;Off;1945-1969;2043;8452279.692
AUT;Off;1945-1969;2044;8307710.538
AUT;Off;1945-1969;2045;8163141.383
AUT;Off;1945-1969;2046;8018572.228
AUT;Off;1945-1969;2047;7874003.073
AUT;Off;1945-1969;2048;7729433.919
AUT;Off;1945-1969;2049;7584864.764
AUT;Off;1945-1969;2050;7440295.609
AUT;Off;1970-1989;2020;14190772.3
AUT;Off;1970-1989;2021;14171906.93
AUT;Off;1970-1989;2022;14153041.56
AUT;Off;1970-1989;2023;14134176.19
AUT;Off;1970-1989;2024;14115310.82
AUT;Off;1970-1989;2025;14096445.45
AUT;Off;1970-1989;2026;14077580.08
AUT;Off;1970-1989;2027;14058714.72
AUT;Off;1970-1989;2028;14039849.35
AUT;Off;1970-1989;2029;14020983.98
AUT;Off;1970-1989;2030;14002118.61
AUT;Off;1970-1989;2031;13961525.62
AUT;Off;1970-1989;2032;13920932.63
AUT;Off;1970-1989;2033;13880339.65
AUT;Off;1970-1989;2034;13839746.66
AUT;Off;1970-1989;2035;13799153.67
AUT;Off;1970-1989;2036;13758560.68
AUT;Off;1970-1989;2037;13717967.7
AUT;Off;1970-1989;2038;13677374.71
AUT;Off;1970-1989;2039;13636781.72
AUT;Off;1970-1989;2040;13596188.73
AUT;Off;1970-1989;2041;13528808.87
AUT;Off;1970-1989;2042;13461429.02
AUT;Off;1970-1989;2043;13394049.16
AUT;Off;1970-1989;2044;13326669.3
AUT;Off;1970-1989;2045;13259289.44
AUT;Off;1970-1989;2046;13191909.58
AUT;Off;1970-1989;2047;13124529.72
AUT;Off;1970-1989;2048;13057149.86
AUT;Off;1970-1989;2049;12989770
AUT;Off;1970-1989;2050;12922390.14
AUT;Off;1990-2010;2020;7717847.128
AUT;Off;1990-2010;2021;7716909.271
AUT;Off;1990-2010;2022;7715971.415
AUT;Off;1990-2010;2023;7715033.558
AUT;Off;1990-2010;2024;7714095.702
AUT;Off;1990-2010;2025;7713157.845
AUT;Off;1990-2010;2026;7712219.989
AUT;Off;1990-2010;2027;7711282.132
AUT;Off;1990-2010;2028;7710344.276
AUT;Off;1990-2010;2029;7709406.419
AUT;Off;1990-2010;2030;7708468.562
AUT;Off;1990-2010;2031;7704863.002
AUT;Off;1990-2010;2032;7701257.442
AUT;Off;1990-2010;2033;7697651.882
AUT;Off;1990-2010;2034;7694046.322
AUT;Off;1990-2010;2035;7690440.762
AUT;Off;1990-2010;2036;7686835.202
AUT;Off;1990-2010;2037;7683229.641
AUT;Off;1990-2010;2038;7679624.081
AUT;Off;1990-2010;2039;7676018.521
AUT;Off;1990-2010;2040;7672412.961
AUT;Off;1990-2010;2041;7664012.991
AUT;Off;1990-2010;2042;7655613.02
AUT;Off;1990-2010;2043;7647213.05
AUT;Off;1990-2010;2044;7638813.08
AUT;Off;1990-2010;2045;7630413.109
AUT;Off;1990-2010;2046;7622013.139
AUT;Off;1990-2010;2047;7613613.169
AUT;Off;1990-2010;2048;7605213.198
AUT;Off;1990-2010;2049;7596813.228
AUT;Off;1990-2010;2050;7588413.258
AUT;Off;2011-2020;2020;2910598.375
AUT;Off;2011-2020;2021;2910597.711
AUT;Off;2011-2020;2022;2910597.046
AUT;Off;2011-2020;2023;2910596.381
AUT;Off;2011-2020;2024;2910595.716
AUT;Off;2011-2020;2025;2910595.052
AUT;Off;2011-2020;2026;2910594.387
AUT;Off;2011-2020;2027;2910593.722
AUT;Off;2011-2020;2028;2910593.057
AUT;Off;2011-2020;2029;2910592.392
AUT;Off;2011-2020;2030;2910591.728
AUT;Off;2011-2020;2031;2910591.037
AUT;Off;2011-2020;2032;2910590.345
AUT;Off;2011-2020;2033;2910589.654
AUT;Off;2011-2020;2034;2910588.963
AUT;Off;2011-2020;2035;2910588.272
AUT;Off;2011-2020;2036;2910587.581
AUT;Off;2011-2020;2037;2910586.89
AUT;Off;2011-2020;2038;2910586.199
AUT;Off;2011-2020;2039;2910585.508
AUT;Off;2011-2020;2040;2910584.817
AUT;Off;2011-2020;2041;2910066.073
AUT;Off;2011-2020;2042;2909547.33
AUT;Off;2011-2020;2043;2909028.587
AUT;Off;2011-2020;2044;2908509.844
AUT;Off;2011-2020;2045;2907991.1
AUT;Off;2011-2020;2046;2907472.357
AUT;Off;2011-2020;2047;2906953.614
AUT;Off;2011-2020;2048;2906434.871
AUT;Off;2011-2020;2049;2905916.127
AUT;Off;2011-2020;2050;2905397.384
AUT;Off;2021-2030;2020;0
AUT;Off;2021-2030;2021;575269.8555
AUT;Off;2021-2030;2022;1150539.711
AUT;Off;2021-2030;2023;1725809.566
AUT;Off;2021-2030;2024;2301079.422
AUT;Off;2021-2030;2025;2876349.277
AUT;Off;2021-2030;2026;3311001.816
AUT;Off;2021-2030;2027;3745654.355
AUT;Off;2021-2030;2028;4180306.893
AUT;Off;2021-2030;2029;4614959.432
AUT;Off;2021-2030;2030;5049611.971
AUT;Off;2021-2030;2031;5049611.971
AUT;Off;2021-2030;2032;5049611.971
AUT;Off;2021-2030;2033;5049611.971
AUT;Off;2021-2030;2034;5049611.971
AUT;Off;2021-2030;2035;5049611.971
AUT;Off;2021-2030;2036;5049611.971
AUT;Off;2021-2030;2037;5049611.971
AUT;Off;2021-2030;2038;5049611.971
AUT;Off;2021-2030;2039;5049611.971
AUT;Off;2021-2030;2040;5049611.971
AUT;Off;2021-2030;2041;5049611.971
AUT;Off;2021-2030;2042;5049611.971
AUT;Off;2021-2030;2043;5049611.971
AUT;Off;2021-2030;2044;5049611.971
AUT;Off;2021-2030;2045;5049611.971
AUT;Off;2021-2030;2046;5049611.971
AUT;Off;2021-2030;2047;5049611.971
AUT;Off;2021-2030;2048;5049611.971
AUT;Off;2021-2030;2049;5049611.971
AUT;Off;2021-2030;2050;5049611.971
AUT;Off;2031-2040;2020;0
AUT;Off;2031-2040;2021;0
AUT;Off;2031-2040;2022;0
AUT;Off;2031-2040;2023;0
AUT;Off;2031-2040;2024;0
AUT;Off;2031-2040;2025;0
AUT;Off;2031-2040;2026;0
AUT;Off;2031-2040;2027;0
AUT;Off;2031-2040;2028;0
AUT;Off;2031-2040;2029;0
AUT;Off;2031-2040;2030;0
AUT;Off;2031-2040;2031;565805.2109
AUT;Off;2031-2040;2032;1131610.422
AUT;Off;2031-2040;2033;1697415.633
AUT;Off;2031-2040;2034;2263220.844
AUT;Off;2031-2040;2035;2829026.055
AUT;Off;2031-2040;2036;3394831.266
AUT;Off;2031-2040;2037;3960636.477
AUT;Off;2031-2040;2038;4526441.688
AUT;Off;2031-2040;2039;5092246.898
AUT;Off;2031-2040;2040;5658052.109
AUT;Off;2031-2040;2041;5658052.109
AUT;Off;2031-2040;2042;5658052.109
AUT;Off;2031-2040;2043;5658052.109
AUT;Off;2031-2040;2044;5658052.109
AUT;Off;2031-2040;2045;5658052.109
AUT;Off;2031-2040;2046;5658052.109
AUT;Off;2031-2040;2047;5658052.109
AUT;Off;2031-2040;2048;5658052.109
AUT;Off;2031-2040;2049;5658052.109
AUT;Off;2031-2040;2050;5658052.109
AUT;Off;2040<;2020;0
AUT;Off;2040<;2021;0
AUT;Off;2040<;2022;0
AUT;Off;2040<;2023;0
AUT;Off;2040<;2024;0
AUT;Off;2040<;2025;0
AUT;Off;2040<;2026;0
AUT;Off;2040<;2027;0
AUT;Off;2040<;2028;0
AUT;Off;2040<;2029;0
AUT;Off;2040<;2030;0
AUT;Off;2040<;2031;0
AUT;Off;2040<;2032;0
AUT;Off;2040<;2033;0
AUT;Off;2040<;2034;0
AUT;Off;2040<;2035;0
AUT;Off;2040<;2036;0
AUT;Off;2040<;2037;0
AUT;Off;2040<;2038;0
AUT;Off;2040<;2039;0
AUT;Off;2040<;2040;0
AUT;Off;2040<;2041;657923.0971
AUT;Off;2040<;2042;1315846.194
AUT;Off;2040<;2043;1973769.291
AUT;Off;2040<;2044;2631692.388
AUT;Off;2040<;2045;3289615.485
AUT;Off;2040<;2046;3947538.582
AUT;Off;2040<;2047;4605461.679
AUT;Off;2040<;2048;5263384.777
AUT;Off;2040<;2049;5921307.874
AUT;Off;2040<;2050;6579230.971
AUT;Hot;>1945;2020;8081722.33
AUT;Hot;>1945;2021;8047880.534
AUT;Hot;>1945;2022;8014038.739
AUT;Hot;>1945;2023;7980196.943
AUT;Hot;>1945;2024;7946355.148
AUT;Hot;>1945;2025;7912513.352
AUT;Hot;>1945;2026;7878671.557
AUT;Hot;>1945;2027;7844829.761
AUT;Hot;>1945;2028;7810987.966
AUT;Hot;>1945;2029;7777146.17
AUT;Hot;>1945;2030;7743304.375
AUT;Hot;>1945;2031;7694217.813
AUT;Hot;>1945;2032;7645131.25
AUT;Hot;>1945;2033;7596044.688
AUT;Hot;>1945;2034;7546958.125
AUT;Hot;>1945;2035;7497871.563
AUT;Hot;>1945;2036;7448785
AUT;Hot;>1945;2037;7399698.438
AUT;Hot;>1945;2038;7350611.875
AUT;Hot;>1945;2039;7301525.313
AUT;Hot;>1945;2040;7252438.75
AUT;Hot;>1945;2041;7191258.238
AUT;Hot;>1945;2042;7130077.725
AUT;Hot;>1945;2043;7068897.213
AUT;Hot;>1945;2044;7007716.7
AUT;Hot;>1945;2045;6946536.188
AUT;Hot;>1945;2046;6885355.675
AUT;Hot;>1945;2047;6824175.163
AUT;Hot;>1945;2048;6762994.65
AUT;Hot;>1945;2049;6701814.138
AUT;Hot;>1945;2050;6640633.625
AUT;Hot;1945-1969;2020;7876196.42
AUT;Hot;1945-1969;2021;7824859.716
AUT;Hot;1945-1969;2022;7773523.011
AUT;Hot;1945-1969;2023;7722186.307
AUT;Hot;1945-1969;2024;7670849.602
AUT;Hot;1945-1969;2025;7619512.898
AUT;Hot;1945-1969;2026;7568176.193
AUT;Hot;1945-1969;2027;7516839.489
AUT;Hot;1945-1969;2028;7465502.784
AUT;Hot;1945-1969;2029;7414166.08
AUT;Hot;1945-1969;2030;7362829.375
AUT;Hot;1945-1969;2031;7281318.388
AUT;Hot;1945-1969;2032;7199807.4
AUT;Hot;1945-1969;2033;7118296.413
AUT;Hot;1945-1969;2034;7036785.425
AUT;Hot;1945-1969;2035;6955274.438
AUT;Hot;1945-1969;2036;6873763.45
AUT;Hot;1945-1969;2037;6792252.463
AUT;Hot;1945-1969;2038;6710741.475
AUT;Hot;1945-1969;2039;6629230.488
AUT;Hot;1945-1969;2040;6547719.5
AUT;Hot;1945-1969;2041;6443679.563
AUT;Hot;1945-1969;2042;6339639.625
AUT;Hot;1945-1969;2043;6235599.688
AUT;Hot;1945-1969;2044;6131559.75
AUT;Hot;1945-1969;2045;6027519.813
AUT;Hot;1945-1969;2046;5923479.875
AUT;Hot;1945-1969;2047;5819439.938
AUT;Hot;1945-1969;2048;5715400
AUT;Hot;1945-1969;2049;5611360.063
AUT;Hot;1945-1969;2050;5507320.125
AUT;Hot;1970-1989;2020;9952961.881
AUT;Hot;1970-1989;2021;9939396.761
AUT;Hot;1970-1989;2022;9925831.642
AUT;Hot;1970-1989;2023;9912266.523
AUT;Hot;1970-1989;2024;9898701.403
AUT;Hot;1970-1989;2025;9885136.284
AUT;Hot;1970-1989;2026;9871571.165
AUT;Hot;1970-1989;2027;9858006.045
AUT;Hot;1970-1989;2028;9844440.926
AUT;Hot;1970-1989;2029;9830875.807
AUT;Hot;1970-1989;2030;9817310.688
AUT;Hot;1970-1989;2031;9788724.494
AUT;Hot;1970-1989;2032;9760138.3
AUT;Hot;1970-1989;2033;9731552.106
AUT;Hot;1970-1989;2034;9702965.913
AUT;Hot;1970-1989;2035;9674379.719
AUT;Hot;1970-1989;2036;9645793.525
AUT;Hot;1970-1989;2037;9617207.331
AUT;Hot;1970-1989;2038;9588621.138
AUT;Hot;1970-1989;2039;9560034.944
AUT;Hot;1970-1989;2040;9531448.75
AUT;Hot;1970-1989;2041;9485118.163
AUT;Hot;1970-1989;2042;9438787.575
AUT;Hot;1970-1989;2043;9392456.988
AUT;Hot;1970-1989;2044;9346126.4
AUT;Hot;1970-1989;2045;9299795.813
AUT;Hot;1970-1989;2046;9253465.225
AUT;Hot;1970-1989;2047;9207134.638
AUT;Hot;1970-1989;2048;9160804.05
AUT;Hot;1970-1989;2049;9114473.463
AUT;Hot;1970-1989;2050;9068142.875
AUT;Hot;1990-2010;2020;2703125.018
AUT;Hot;1990-2010;2021;2702679.209
AUT;Hot;1990-2010;2022;2702233.399
AUT;Hot;1990-2010;2023;2701787.589
AUT;Hot;1990-2010;2024;2701341.78
AUT;Hot;1990-2010;2025;2700895.97
AUT;Hot;1990-2010;2026;2700450.161
AUT;Hot;1990-2010;2027;2700004.351
AUT;Hot;1990-2010;2028;2699558.541
AUT;Hot;1990-2010;2029;2699112.732
AUT;Hot;1990-2010;2030;2698666.922
AUT;Hot;1990-2010;2031;2697187.372
AUT;Hot;1990-2010;2032;2695707.822
AUT;Hot;1990-2010;2033;2694228.272
AUT;Hot;1990-2010;2034;2692748.722
AUT;Hot;1990-2010;2035;2691269.172
AUT;Hot;1990-2010;2036;2689789.622
AUT;Hot;1990-2010;2037;2688310.072
AUT;Hot;1990-2010;2038;2686830.522
AUT;Hot;1990-2010;2039;2685350.972
AUT;Hot;1990-2010;2040;2683871.422
AUT;Hot;1990-2010;2041;2680644.852
AUT;Hot;1990-2010;2042;2677418.281
AUT;Hot;1990-2010;2043;2674191.711
AUT;Hot;1990-2010;2044;2670965.141
AUT;Hot;1990-2010;2045;2667738.57
AUT;Hot;1990-2010;2046;2664512
AUT;Hot;1990-2010;2047;2661285.43
AUT;Hot;1990-2010;2048;2658058.859
AUT;Hot;1990-2010;2049;2654832.289
AUT;Hot;1990-2010;2050;2651605.719
AUT;Hot;2011-2020;2020;1674586.788
AUT;Hot;2011-2020;2021;1674586.65
AUT;Hot;2011-2020;2022;1674586.512
AUT;Hot;2011-2020;2023;1674586.375
AUT;Hot;2011-2020;2024;1674586.237
AUT;Hot;2011-2020;2025;1674586.099
AUT;Hot;2011-2020;2026;1674585.961
AUT;Hot;2011-2020;2027;1674585.824
AUT;Hot;2011-2020;2028;1674585.686
AUT;Hot;2011-2020;2029;1674585.548
AUT;Hot;2011-2020;2030;1674585.41
AUT;Hot;2011-2020;2031;1674585.148
AUT;Hot;2011-2020;2032;1674584.886
AUT;Hot;2011-2020;2033;1674584.624
AUT;Hot;2011-2020;2034;1674584.362
AUT;Hot;2011-2020;2035;1674584.101
AUT;Hot;2011-2020;2036;1674583.839
AUT;Hot;2011-2020;2037;1674583.577
AUT;Hot;2011-2020;2038;1674583.315
AUT;Hot;2011-2020;2039;1674583.053
AUT;Hot;2011-2020;2040;1674582.791
AUT;Hot;2011-2020;2041;1674322.49
AUT;Hot;2011-2020;2042;1674062.189
AUT;Hot;2011-2020;2043;1673801.889
AUT;Hot;2011-2020;2044;1673541.588
AUT;Hot;2011-2020;2045;1673281.287
AUT;Hot;2011-2020;2046;1673020.986
AUT;Hot;2011-2020;2047;1672760.686
AUT;Hot;2011-2020;2048;1672500.385
AUT;Hot;2011-2020;2049;1672240.084
AUT;Hot;2011-2020;2050;1671979.783
AUT;Hot;2021-2030;2020;0
AUT;Hot;2021-2030;2021;373500.8125
AUT;Hot;2021-2030;2022;747001.625
AUT;Hot;2021-2030;2023;1120502.438
AUT;Hot;2021-2030;2024;1494003.25
AUT;Hot;2021-2030;2025;1867504.063
AUT;Hot;2021-2030;2026;2153646.713
AUT;Hot;2021-2030;2027;2439789.363
AUT;Hot;2021-2030;2028;2725932.013
AUT;Hot;2021-2030;2029;3012074.663
AUT;Hot;2021-2030;2030;3298217.313
AUT;Hot;2021-2030;2031;3298217.313
AUT;Hot;2021-2030;2032;3298217.313
AUT;Hot;2021-2030;2033;3298217.313
AUT;Hot;2021-2030;2034;3298217.313
AUT;Hot;2021-2030;2035;3298217.313
AUT;Hot;2021-2030;2036;3298217.313
AUT;Hot;2021-2030;2037;3298217.313
AUT;Hot;2021-2030;2038;3298217.313
AUT;Hot;2021-2030;2039;3298217.313
AUT;Hot;2021-2030;2040;3298217.313
AUT;Hot;2021-2030;2041;3298217.313
AUT;Hot;2021-2030;2042;3298217.313
AUT;Hot;2021-2030;2043;3298217.313
AUT;Hot;2021-2030;2044;3298217.313
AUT;Hot;2021-2030;2045;3298217.313
AUT;Hot;2021-2030;2046;3298217.313
AUT;Hot;2021-2030;2047;3298217.313
AUT;Hot;2021-2030;2048;3298217.313
AUT;Hot;2021-2030;2049;3298217.313
AUT;Hot;2021-2030;2050;3298217.313
AUT;Hot;2031-2040;2020;0
AUT;Hot;2031-2040;2021;0
AUT;Hot;2031-2040;2022;0
AUT;Hot;2031-2040;2023;0
AUT;Hot;2031-2040;2024;0
AUT;Hot;2031-2040;2025;0
AUT;Hot;2031-2040;2026;0
AUT;Hot;2031-2040;2027;0
AUT;Hot;2031-2040;2028;0
AUT;Hot;2031-2040;2029;0
AUT;Hot;2031-2040;2030;0
AUT;Hot;2031-2040;2031;370839.5969
AUT;Hot;2031-2040;2032;741679.1937
AUT;Hot;2031-2040;2033;1112518.791
AUT;Hot;2031-2040;2034;1483358.388
AUT;Hot;2031-2040;2035;1854197.984
AUT;Hot;2031-2040;2036;2225037.581
AUT;Hot;2031-2040;2037;2595877.178
AUT;Hot;2031-2040;2038;2966716.775
AUT;Hot;2031-2040;2039;3337556.372
AUT;Hot;2031-2040;2040;3708395.969
AUT;Hot;2031-2040;2041;3708395.969
AUT;Hot;2031-2040;2042;3708395.969
AUT;Hot;2031-2040;2043;3708395.969
AUT;Hot;2031-2040;2044;3708395.969
AUT;Hot;2031-2040;2045;3708395.969
AUT;Hot;2031-2040;2046;3708395.969
AUT;Hot;2031-2040;2047;3708395.969
AUT;Hot;2031-2040;2048;3708395.969
AUT;Hot;2031-2040;2049;3708395.969
AUT;Hot;2031-2040;2050;3708395.969
AUT;Hot;2040<;2020;0
AUT;Hot;2040<;2021;0
AUT;Hot;2040<;2022;0
AUT;Hot;2040<;2023;0
AUT;Hot;2040<;2024;0
AUT;Hot;2040<;2025;0
AUT;Hot;2040<;2026;0
AUT;Hot;2040<;2027;0
AUT;Hot;2040<;2028;0
AUT;Hot;2040<;2029;0
AUT;Hot;2040<;2030;0
AUT;Hot;2040<;2031;0
AUT;Hot;2040<;2032;0
AUT;Hot;2040<;2033;0
AUT;Hot;2040<;2034;0
AUT;Hot;2040<;2035;0
AUT;Hot;2040<;2036;0
AUT;Hot;2040<;2037;0
AUT;Hot;2040<;2038;0
AUT;Hot;2040<;2039;0
AUT;Hot;2040<;2040;0
AUT;Hot;2040<;2041;429966.1313
AUT;Hot;2040<;2042;859932.2625
AUT;Hot;2040<;2043;1289898.394
AUT;Hot;2040<;2044;1719864.525
AUT;Hot;2040<;2045;2149830.656
AUT;Hot;2040<;2046;2579796.788
AUT;Hot;2040<;2047;3009762.919
AUT;Hot;2040<;2048;3439729.05
AUT;Hot;2040<;2049;3869695.181
AUT;Hot;2040<;2050;4299661.313
AUT;Edu;>1945;2020;7207395.682
AUT;Edu;>1945;2021;7177338.864
AUT;Edu;>1945;2022;7147282.045
AUT;Edu;>1945;2023;7117225.227
AUT;Edu;>1945;2024;7087168.409
AUT;Edu;>1945;2025;7057111.591
AUT;Edu;>1945;2026;7027054.773
AUT;Edu;>1945;2027;6996997.955
AUT;Edu;>1945;2028;6966941.136
AUT;Edu;>1945;2029;6936884.318
AUT;Edu;>1945;2030;6906827.5
AUT;Edu;>1945;2031;6863518.65
AUT;Edu;>1945;2032;6820209.8
AUT;Edu;>1945;2033;6776900.95
AUT;Edu;>1945;2034;6733592.1
AUT;Edu;>1945;2035;6690283.25
AUT;Edu;>1945;2036;6646974.4
AUT;Edu;>1945;2037;6603665.55
AUT;Edu;>1945;2038;6560356.7
AUT;Edu;>1945;2039;6517047.85
AUT;Edu;>1945;2040;6473739
AUT;Edu;>1945;2041;6420087.85
AUT;Edu;>1945;2042;6366436.7
AUT;Edu;>1945;2043;6312785.55
AUT;Edu;>1945;2044;6259134.4
AUT;Edu;>1945;2045;6205483.25
AUT;Edu;>1945;2046;6151832.1
AUT;Edu;>1945;2047;6098180.95
AUT;Edu;>1945;2048;6044529.8
AUT;Edu;>1945;2049;5990878.65
AUT;Edu;>1945;2050;5937227.5
AUT;Edu;1945-1969;2020;7038953.727
AUT;Edu;1945-1969;2021;6993208.955
AUT;Edu;1945-1969;2022;6947464.182
AUT;Edu;1945-1969;2023;6901719.409
AUT;Edu;1945-1969;2024;6855974.636
AUT;Edu;1945-1969;2025;6810229.864
AUT;Edu;1945-1969;2026;6764485.091
AUT;Edu;1945-1969;2027;6718740.318
AUT;Edu;1945-1969;2028;6672995.545
AUT;Edu;1945-1969;2029;6627250.773
AUT;Edu;1945-1969;2030;6581506
AUT;Edu;1945-1969;2031;6509599.1
AUT;Edu;1945-1969;2032;6437692.2
AUT;Edu;1945-1969;2033;6365785.3
AUT;Edu;1945-1969;2034;6293878.4
AUT;Edu;1945-1969;2035;6221971.5
AUT;Edu;1945-1969;2036;6150064.6
AUT;Edu;1945-1969;2037;6078157.7
AUT;Edu;1945-1969;2038;6006250.8
AUT;Edu;1945-1969;2039;5934343.9
AUT;Edu;1945-1969;2040;5862437
AUT;Edu;1945-1969;2041;5770841.4
