Region;Building type;Age cohort;Insulation product;value
IRL;Ret;>1945;Insulation (Roof);0
IRL;Ret;>1945;Insulation (Floor);0
IRL;Ret;>1945;Insulation (Basement);0
IRL;Ret;1945-1969;Insulation;7.065853659
IRL;Ret;1945-1969;Insulation (Exterior wall);0
IRL;Ret;1945-1969;Insulation (Roof);0
IRL;Ret;1945-1969;Insulation (Floor);0
IRL;Ret;1945-1969;Insulation (Basement);0
IRL;Ret;1970-1989;Insulation;32.68195122
IRL;Ret;1970-1989;Insulation (Exterior wall);0
IRL;Ret;1970-1989;Insulation (Roof);0
IRL;Ret;1970-1989;Insulation (Floor);0
IRL;Ret;1970-1989;Insulation (Basement);0
IRL;Ret;1990-2010;Insulation;32.68195122
IRL;Ret;1990-2010;Insulation (Exterior wall);0
IRL;Ret;1990-2010;Insulation (Roof);0
IRL;Ret;1990-2010;Insulation (Floor);0
IRL;Ret;1990-2010;Insulation (Basement);0
IRL;Ret;2011-2020;Insulation;22.55631613
IRL;Ret;2011-2020;Insulation (Exterior wall);0
IRL;Ret;2011-2020;Insulation (Roof);0
IRL;Ret;2011-2020;Insulation (Floor);0
IRL;Ret;2011-2020;Insulation (Basement);0
IRL;Ret;2021-2030;Insulation;0
IRL;Ret;2021-2030;Insulation (Exterior wall);1.887511208
IRL;Ret;2021-2030;Insulation (Roof);18.26880492
IRL;Ret;2021-2030;Insulation (Floor);2.4
IRL;Ret;2021-2030;Insulation (Basement);0
IRL;Ret;2031-2040;Insulation;0
IRL;Ret;2031-2040;Insulation (Exterior wall);1.887511208
IRL;Ret;2031-2040;Insulation (Roof);18.26880492
IRL;Ret;2031-2040;Insulation (Floor);2.4
IRL;Ret;2031-2040;Insulation (Basement);0
IRL;Ret;2040<;Insulation;0
IRL;Ret;2040<;Insulation (Exterior wall);1.887511208
IRL;Ret;2040<;Insulation (Roof);18.26880492
IRL;Ret;2040<;Insulation (Floor);2.4
IRL;Ret;2040<;Insulation (Basement);0
IRL;Off;>1945;Insulation;3.705263158
IRL;Off;>1945;Insulation (Exterior wall);0
IRL;Off;>1945;Insulation (Roof);0
IRL;Off;>1945;Insulation (Floor);0
IRL;Off;>1945;Insulation (Basement);0
IRL;Off;1945-1969;Insulation;5.364210526
IRL;Off;1945-1969;Insulation (Exterior wall);0
IRL;Off;1945-1969;Insulation (Roof);0
IRL;Off;1945-1969;Insulation (Floor);0
IRL;Off;1945-1969;Insulation (Basement);0
IRL;Off;1970-1989;Insulation;19.7712
IRL;Off;1970-1989;Insulation (Exterior wall);0
IRL;Off;1970-1989;Insulation (Roof);0
IRL;Off;1970-1989;Insulation (Floor);0
IRL;Off;1970-1989;Insulation (Basement);0
IRL;Off;1990-2010;Insulation;13.14272
IRL;Off;1990-2010;Insulation (Exterior wall);0
IRL;Off;1990-2010;Insulation (Roof);0
IRL;Off;1990-2010;Insulation (Floor);0
IRL;Off;1990-2010;Insulation (Basement);0
IRL;Off;2011-2020;Insulation;13.14272
IRL;Off;2011-2020;Insulation (Exterior wall);0
IRL;Off;2011-2020;Insulation (Roof);0
IRL;Off;2011-2020;Insulation (Floor);0
IRL;Off;2011-2020;Insulation (Basement);0
IRL;Off;2021-2030;Insulation;0
IRL;Off;2021-2030;Insulation (Exterior wall);8.50272
IRL;Off;2021-2030;Insulation (Roof);2.24
IRL;Off;2021-2030;Insulation (Floor);2.4
IRL;Off;2021-2030;Insulation (Basement);0
IRL;Off;2031-2040;Insulation;0
IRL;Off;2031-2040;Insulation (Exterior wall);8.50272
IRL;Off;2031-2040;Insulation (Roof);2.24
IRL;Off;2031-2040;Insulation (Floor);2.4
IRL;Off;2031-2040;Insulation (Basement);0
IRL;Off;2040<;Insulation;0
IRL;Off;2040<;Insulation (Exterior wall);8.50272
IRL;Off;2040<;Insulation (Roof);2.24
IRL;Off;2040<;Insulation (Floor);2.4
IRL;Off;2040<;Insulation (Basement);0
IRL;Hot;>1945;Insulation;3.705263158
IRL;Hot;>1945;Insulation (Exterior wall);0
IRL;Hot;>1945;Insulation (Roof);0
IRL;Hot;>1945;Insulation (Floor);0
IRL;Hot;>1945;Insulation (Basement);0
IRL;Hot;1945-1969;Insulation;5.364210526
IRL;Hot;1945-1969;Insulation (Exterior wall);0
IRL;Hot;1945-1969;Insulation (Roof);0
IRL;Hot;1945-1969;Insulation (Floor);0
IRL;Hot;1945-1969;Insulation (Basement);0
IRL;Hot;1970-1989;Insulation;19.7712
IRL;Hot;1970-1989;Insulation (Exterior wall);0
IRL;Hot;1970-1989;Insulation (Roof);0
IRL;Hot;1970-1989;Insulation (Floor);0
IRL;Hot;1970-1989;Insulation (Basement);0
IRL;Hot;1990-2010;Insulation;13.14272
IRL;Hot;1990-2010;Insulation (Exterior wall);0
IRL;Hot;1990-2010;Insulation (Roof);0
IRL;Hot;1990-2010;Insulation (Floor);0
IRL;Hot;1990-2010;Insulation (Basement);0
IRL;Hot;2011-2020;Insulation;13.14272
IRL;Hot;2011-2020;Insulation (Exterior wall);0
IRL;Hot;2011-2020;Insulation (Roof);0
IRL;Hot;2011-2020;Insulation (Floor);0
IRL;Hot;2011-2020;Insulation (Basement);0
IRL;Hot;2021-2030;Insulation;0
IRL;Hot;2021-2030;Insulation (Exterior wall);8.50272
IRL;Hot;2021-2030;Insulation (Roof);2.24
IRL;Hot;2021-2030;Insulation (Floor);2.4
IRL;Hot;2021-2030;Insulation (Basement);0
IRL;Hot;2031-2040;Insulation;0
IRL;Hot;2031-2040;Insulation (Exterior wall);8.50272
IRL;Hot;2031-2040;Insulation (Roof);2.24
IRL;Hot;2031-2040;Insulation (Floor);2.4
IRL;Hot;2031-2040;Insulation (Basement);0
IRL;Hot;2040<;Insulation;0
IRL;Hot;2040<;Insulation (Exterior wall);8.50272
IRL;Hot;2040<;Insulation (Roof);2.24
IRL;Hot;2040<;Insulation (Floor);2.4
IRL;Hot;2040<;Insulation (Basement);0
IRL;Edu;>1945;Insulation;3.705263158
IRL;Edu;>1945;Insulation (Exterior wall);0
IRL;Edu;>1945;Insulation (Roof);0
IRL;Edu;>1945;Insulation (Floor);0
IRL;Edu;>1945;Insulation (Basement);0
IRL;Edu;1945-1969;Insulation;5.364210526
IRL;Edu;1945-1969;Insulation (Exterior wall);0
IRL;Edu;1945-1969;Insulation (Roof);0
IRL;Edu;1945-1969;Insulation (Floor);0
IRL;Edu;1945-1969;Insulation (Basement);0
IRL;Edu;1970-1989;Insulation;19.7712
IRL;Edu;1970-1989;Insulation (Exterior wall);0
IRL;Edu;1970-1989;Insulation (Roof);0
IRL;Edu;1970-1989;Insulation (Floor);0
IRL;Edu;1970-1989;Insulation (Basement);0
IRL;Edu;1990-2010;Insulation;13.14272
IRL;Edu;1990-2010;Insulation (Exterior wall);0
IRL;Edu;1990-2010;Insulation (Roof);0
IRL;Edu;1990-2010;Insulation (Floor);0
IRL;Edu;1990-2010;Insulation (Basement);0
IRL;Edu;2011-2020;Insulation;13.14272
IRL;Edu;2011-2020;Insulation (Exterior wall);0
IRL;Edu;2011-2020;Insulation (Roof);0
IRL;Edu;2011-2020;Insulation (Floor);0
IRL;Edu;2011-2020;Insulation (Basement);0
IRL;Edu;2021-2030;Insulation;0
IRL;Edu;2021-2030;Insulation (Exterior wall);8.50272
IRL;Edu;2021-2030;Insulation (Roof);2.24
IRL;Edu;2021-2030;Insulation (Floor);2.4
IRL;Edu;2021-2030;Insulation (Basement);0
IRL;Edu;2031-2040;Insulation;0
IRL;Edu;2031-2040;Insulation (Exterior wall);8.50272
IRL;Edu;2031-2040;Insulation (Roof);2.24
IRL;Edu;2031-2040;Insulation (Floor);2.4
IRL;Edu;2031-2040;Insulation (Basement);0
IRL;Edu;2040<;Insulation;0
IRL;Edu;2040<;Insulation (Exterior wall);8.50272
IRL;Edu;2040<;Insulation (Roof);2.24
IRL;Edu;2040<;Insulation (Floor);2.4
IRL;Edu;2040<;Insulation (Basement);0
IRL;Hea;>1945;Insulation;3.705263158
IRL;Hea;>1945;Insulation (Exterior wall);0
IRL;Hea;>1945;Insulation (Roof);0
IRL;Hea;>1945;Insulation (Floor);0
IRL;Hea;>1945;Insulation (Basement);0
IRL;Hea;1945-1969;Insulation;5.364210526
IRL;Hea;1945-1969;Insulation (Exterior wall);0
IRL;Hea;1945-1969;Insulation (Roof);0
IRL;Hea;1945-1969;Insulation (Floor);0
IRL;Hea;1945-1969;Insulation (Basement);0
IRL;Hea;1970-1989;Insulation;19.7712
IRL;Hea;1970-1989;Insulation (Exterior wall);0
IRL;Hea;1970-1989;Insulation (Roof);0
IRL;Hea;1970-1989;Insulation (Floor);0
IRL;Hea;1970-1989;Insulation (Basement);0
IRL;Hea;1990-2010;Insulation;13.14272
IRL;Hea;1990-2010;Insulation (Exterior wall);0
IRL;Hea;1990-2010;Insulation (Roof);0
IRL;Hea;1990-2010;Insulation (Floor);0
IRL;Hea;1990-2010;Insulation (Basement);0
IRL;Hea;2011-2020;Insulation;13.14272
IRL;Hea;2011-2020;Insulation (Exterior wall);0
IRL;Hea;2011-2020;Insulation (Roof);0
IRL;Hea;2011-2020;Insulation (Floor);0
IRL;Hea;2011-2020;Insulation (Basement);0
IRL;Hea;2021-2030;Insulation;0
IRL;Hea;2021-2030;Insulation (Exterior wall);8.50272
IRL;Hea;2021-2030;Insulation (Roof);2.24
IRL;Hea;2021-2030;Insulation (Floor);2.4
IRL;Hea;2021-2030;Insulation (Basement);0
IRL;Hea;2031-2040;Insulation;0
IRL;Hea;2031-2040;Insulation (Exterior wall);8.50272
IRL;Hea;2031-2040;Insulation (Roof);2.24
IRL;Hea;2031-2040;Insulation (Floor);2.4
IRL;Hea;2031-2040;Insulation (Basement);0
IRL;Hea;2040<;Insulation;0
IRL;Hea;2040<;Insulation (Exterior wall);8.50272
IRL;Hea;2040<;Insulation (Roof);2.24
IRL;Hea;2040<;Insulation (Floor);2.4
IRL;Hea;2040<;Insulation (Basement);0
IRL;Oth;>1945;Insulation;6.117993154
IRL;Oth;>1945;Insulation (Exterior wall);0
IRL;Oth;>1945;Insulation (Roof);0
IRL;Oth;>1945;Insulation (Floor);0
IRL;Oth;>1945;Insulation (Basement);0
IRL;Oth;1945-1969;Insulation;6.886787177
IRL;Oth;1945-1969;Insulation (Exterior wall);0
IRL;Oth;1945-1969;Insulation (Roof);0
IRL;Oth;1945-1969;Insulation (Floor);0
IRL;Oth;1945-1969;Insulation (Basement);0
IRL;Oth;1970-1989;Insulation;18.62779187
IRL;Oth;1970-1989;Insulation (Exterior wall);0
IRL;Oth;1970-1989;Insulation (Roof);0
IRL;Oth;1970-1989;Insulation (Floor);0
IRL;Oth;1970-1989;Insulation (Basement);0
IRL;Oth;1990-2010;Insulation;14.2088052
IRL;Oth;1990-2010;Insulation (Exterior wall);0
IRL;Oth;1990-2010;Insulation (Roof);0
IRL;Oth;1990-2010;Insulation (Floor);0
IRL;Oth;1990-2010;Insulation (Basement);0
IRL;Oth;2011-2020;Insulation;12.52119935
IRL;Oth;2011-2020;Insulation (Exterior wall);0
IRL;Oth;2011-2020;Insulation (Roof);0
IRL;Oth;2011-2020;Insulation (Floor);0
IRL;Oth;2011-2020;Insulation (Basement);0
IRL;Oth;2021-2030;Insulation;0
IRL;Oth;2021-2030;Insulation (Exterior wall);5.983065201
IRL;Oth;2021-2030;Insulation (Roof);4.538134153
IRL;Oth;2021-2030;Insulation (Floor);2
IRL;Oth;2021-2030;Insulation (Basement);0
IRL;Oth;2031-2040;Insulation;0
IRL;Oth;2031-2040;Insulation (Exterior wall);5.983065201
IRL;Oth;2031-2040;Insulation (Roof);4.538134153
IRL;Oth;2031-2040;Insulation (Floor);2
IRL;Oth;2031-2040;Insulation (Basement);0
IRL;Oth;2040<;Insulation;0
IRL;Oth;2040<;Insulation (Exterior wall);5.983065201
IRL;Oth;2040<;Insulation (Roof);4.538134153
IRL;Oth;2040<;Insulation (Floor);2
IRL;Oth;2040<;Insulation (Basement);0
ITA;SFH;>1945;Insulation;5.617556018
ITA;SFH;>1945;Insulation (Exterior wall);0
ITA;SFH;>1945;Insulation (Roof);0
ITA;SFH;>1945;Insulation (Floor);0
ITA;SFH;>1945;Insulation (Basement);0
ITA;SFH;1945-1969;Insulation;10.94754296
ITA;SFH;1945-1969;Insulation (Exterior wall);0
ITA;SFH;1945-1969;Insulation (Roof);0
ITA;SFH;1945-1969;Insulation (Floor);0
ITA;SFH;1945-1969;Insulation (Basement);0
ITA;SFH;1970-1989;Insulation;10.94754296
ITA;SFH;1970-1989;Insulation (Exterior wall);0
ITA;SFH;1970-1989;Insulation (Roof);0
ITA;SFH;1970-1989;Insulation (Floor);0
ITA;SFH;1970-1989;Insulation (Basement);0
ITA;SFH;1990-2010;Insulation;20.80717518
ITA;SFH;1990-2010;Insulation (Exterior wall);0
ITA;SFH;1990-2010;Insulation (Roof);0
ITA;SFH;1990-2010;Insulation (Floor);0
ITA;SFH;1990-2010;Insulation (Basement);0
ITA;SFH;2011-2020;Insulation;17.75923281
ITA;SFH;2011-2020;Insulation (Exterior wall);0
ITA;SFH;2011-2020;Insulation (Roof);0
ITA;SFH;2011-2020;Insulation (Floor);0
ITA;SFH;2011-2020;Insulation (Basement);0
ITA;SFH;2021-2030;Insulation;0
ITA;SFH;2021-2030;Insulation (Exterior wall);9.777777778
ITA;SFH;2021-2030;Insulation (Roof);3.581455033
ITA;SFH;2021-2030;Insulation (Floor);2.4
ITA;SFH;2021-2030;Insulation (Basement);2
ITA;SFH;2031-2040;Insulation;0
ITA;SFH;2031-2040;Insulation (Exterior wall);9.777777778
ITA;SFH;2031-2040;Insulation (Roof);3.581455033
ITA;SFH;2031-2040;Insulation (Floor);2.4
ITA;SFH;2031-2040;Insulation (Basement);2
ITA;SFH;2040<;Insulation;0
ITA;SFH;2040<;Insulation (Exterior wall);9.777777778
ITA;SFH;2040<;Insulation (Roof);3.581455033
ITA;SFH;2040<;Insulation (Floor);2.4
ITA;SFH;2040<;Insulation (Basement);2
ITA;MFH;>1945;Insulation;3.424603058
ITA;MFH;>1945;Insulation (Exterior wall);0
ITA;MFH;>1945;Insulation (Roof);0
ITA;MFH;>1945;Insulation (Floor);0
ITA;MFH;>1945;Insulation (Basement);0
ITA;MFH;1945-1969;Insulation;6.398229701
ITA;MFH;1945-1969;Insulation (Exterior wall);0
ITA;MFH;1945-1969;Insulation (Roof);0
ITA;MFH;1945-1969;Insulation (Floor);0
ITA;MFH;1945-1969;Insulation (Basement);0
ITA;MFH;1970-1989;Insulation;5.826015196
ITA;MFH;1970-1989;Insulation (Exterior wall);0
ITA;MFH;1970-1989;Insulation (Roof);0
ITA;MFH;1970-1989;Insulation (Floor);0
ITA;MFH;1970-1989;Insulation (Basement);0
ITA;MFH;1990-2010;Insulation;8.210723683
ITA;MFH;1990-2010;Insulation (Exterior wall);0
ITA;MFH;1990-2010;Insulation (Roof);0
ITA;MFH;1990-2010;Insulation (Floor);0
ITA;MFH;1990-2010;Insulation (Basement);0
ITA;MFH;2011-2020;Insulation;29.50390381
ITA;MFH;2011-2020;Insulation (Exterior wall);0
ITA;MFH;2011-2020;Insulation (Roof);0
ITA;MFH;2011-2020;Insulation (Floor);0
ITA;MFH;2011-2020;Insulation (Basement);0
ITA;MFH;2021-2030;Insulation;0
ITA;MFH;2021-2030;Insulation (Exterior wall);10.91436667
ITA;MFH;2021-2030;Insulation (Roof);7.039350458
ITA;MFH;2021-2030;Insulation (Floor);8.800812897
ITA;MFH;2021-2030;Insulation (Basement);2.749373783
ITA;MFH;2031-2040;Insulation;0
ITA;MFH;2031-2040;Insulation (Exterior wall);10.91436667
ITA;MFH;2031-2040;Insulation (Roof);7.039350458
ITA;MFH;2031-2040;Insulation (Floor);8.800812897
ITA;MFH;2031-2040;Insulation (Basement);2.749373783
ITA;MFH;2040<;Insulation;0
ITA;MFH;2040<;Insulation (Exterior wall);10.91436667
ITA;MFH;2040<;Insulation (Roof);7.039350458
ITA;MFH;2040<;Insulation (Floor);8.800812897
ITA;MFH;2040<;Insulation (Basement);2.749373783
ITA;Ret;>1945;Insulation;14.82105263
ITA;Ret;>1945;Insulation (Exterior wall);0
ITA;Ret;>1945;Insulation (Roof);0
ITA;Ret;>1945;Insulation (Floor);0
ITA;Ret;>1945;Insulation (Basement);0
ITA;Ret;1945-1969;Insulation;0
ITA;Ret;1945-1969;Insulation (Exterior wall);0
ITA;Ret;1945-1969;Insulation (Roof);0
ITA;Ret;1945-1969;Insulation (Floor);0
ITA;Ret;1945-1969;Insulation (Basement);0
ITA;Ret;1970-1989;Insulation;0
ITA;Ret;1970-1989;Insulation (Exterior wall);0
ITA;Ret;1970-1989;Insulation (Roof);0
ITA;Ret;1970-1989;Insulation (Floor);0
ITA;Ret;1970-1989;Insulation (Basement);0
ITA;Ret;1990-2010;Insulation;0
ITA;Ret;1990-2010;Insulation (Exterior wall);0
ITA;Ret;1990-2010;Insulation (Roof);0
ITA;Ret;1990-2010;Insulation (Floor);0
ITA;Ret;1990-2010;Insulation (Basement);0
ITA;Ret;2011-2020;Insulation;0
ITA;Ret;2011-2020;Insulation (Exterior wall);0
ITA;Ret;2011-2020;Insulation (Roof);0
ITA;Ret;2011-2020;Insulation (Floor);0
ITA;Ret;2011-2020;Insulation (Basement);0
ITA;Ret;2021-2030;Insulation;0
ITA;Ret;2021-2030;Insulation (Exterior wall);0
ITA;Ret;2021-2030;Insulation (Roof);0
ITA;Ret;2021-2030;Insulation (Floor);0
ITA;Ret;2021-2030;Insulation (Basement);0
ITA;Ret;2031-2040;Insulation;0
ITA;Ret;2031-2040;Insulation (Exterior wall);0
ITA;Ret;2031-2040;Insulation (Roof);0
ITA;Ret;2031-2040;Insulation (Floor);0
ITA;Ret;2031-2040;Insulation (Basement);0
ITA;Ret;2040<;Insulation;0
ITA;Ret;2040<;Insulation (Exterior wall);0
ITA;Ret;2040<;Insulation (Roof);0
ITA;Ret;2040<;Insulation (Floor);0
ITA;Ret;2040<;Insulation (Basement);0
ITA;Off;>1945;Insulation;2.778947368
ITA;Off;>1945;Insulation (Exterior wall);0
ITA;Off;>1945;Insulation (Roof);0
ITA;Off;>1945;Insulation (Floor);0
ITA;Off;>1945;Insulation (Basement);0
ITA;Off;1945-1969;Insulation;8.336581818
ITA;Off;1945-1969;Insulation (Exterior wall);0
ITA;Off;1945-1969;Insulation (Roof);0
ITA;Off;1945-1969;Insulation (Floor);0
ITA;Off;1945-1969;Insulation (Basement);0
ITA;Off;1970-1989;Insulation;4.96
ITA;Off;1970-1989;Insulation (Exterior wall);0
ITA;Off;1970-1989;Insulation (Roof);0
ITA;Off;1970-1989;Insulation (Floor);0
ITA;Off;1970-1989;Insulation (Basement);0
ITA;Off;1990-2010;Insulation;5.346264
ITA;Off;1990-2010;Insulation (Exterior wall);0
ITA;Off;1990-2010;Insulation (Roof);0
ITA;Off;1990-2010;Insulation (Floor);0
ITA;Off;1990-2010;Insulation (Basement);0
ITA;Off;2011-2020;Insulation;5.346264
ITA;Off;2011-2020;Insulation (Exterior wall);0
ITA;Off;2011-2020;Insulation (Roof);0
ITA;Off;2011-2020;Insulation (Floor);0
ITA;Off;2011-2020;Insulation (Basement);0
ITA;Off;2021-2030;Insulation;0
ITA;Off;2021-2030;Insulation (Exterior wall);1.346264
ITA;Off;2021-2030;Insulation (Roof);1.6
ITA;Off;2021-2030;Insulation (Floor);2.4
ITA;Off;2021-2030;Insulation (Basement);0
ITA;Off;2031-2040;Insulation;0
ITA;Off;2031-2040;Insulation (Exterior wall);1.346264
ITA;Off;2031-2040;Insulation (Roof);1.6
ITA;Off;2031-2040;Insulation (Floor);2.4
ITA;Off;2031-2040;Insulation (Basement);0
ITA;Off;2040<;Insulation;0
ITA;Off;2040<;Insulation (Exterior wall);1.346264
ITA;Off;2040<;Insulation (Roof);1.6
ITA;Off;2040<;Insulation (Floor);2.4
ITA;Off;2040<;Insulation (Basement);0
ITA;Hot;>1945;Insulation;2.778947368
ITA;Hot;>1945;Insulation (Exterior wall);0
ITA;Hot;>1945;Insulation (Roof);0
ITA;Hot;>1945;Insulation (Floor);0
ITA;Hot;>1945;Insulation (Basement);0
ITA;Hot;1945-1969;Insulation;8.336581818
ITA;Hot;1945-1969;Insulation (Exterior wall);0
ITA;Hot;1945-1969;Insulation (Roof);0
ITA;Hot;1945-1969;Insulation (Floor);0
ITA;Hot;1945-1969;Insulation (Basement);0
ITA;Hot;1970-1989;Insulation;4.96
ITA;Hot;1970-1989;Insulation (Exterior wall);0
ITA;Hot;1970-1989;Insulation (Roof);0
ITA;Hot;1970-1989;Insulation (Floor);0
ITA;Hot;1970-1989;Insulation (Basement);0
ITA;Hot;1990-2010;Insulation;5.346264
ITA;Hot;1990-2010;Insulation (Exterior wall);0
ITA;Hot;1990-2010;Insulation (Roof);0
ITA;Hot;1990-2010;Insulation (Floor);0
ITA;Hot;1990-2010;Insulation (Basement);0
ITA;Hot;2011-2020;Insulation;5.346264
ITA;Hot;2011-2020;Insulation (Exterior wall);0
ITA;Hot;2011-2020;Insulation (Roof);0
ITA;Hot;2011-2020;Insulation (Floor);0
ITA;Hot;2011-2020;Insulation (Basement);0
ITA;Hot;2021-2030;Insulation;0
ITA;Hot;2021-2030;Insulation (Exterior wall);1.346264
ITA;Hot;2021-2030;Insulation (Roof);1.6
ITA;Hot;2021-2030;Insulation (Floor);2.4
ITA;Hot;2021-2030;Insulation (Basement);0
ITA;Hot;2031-2040;Insulation;0
ITA;Hot;2031-2040;Insulation (Exterior wall);1.346264
ITA;Hot;2031-2040;Insulation (Roof);1.6
ITA;Hot;2031-2040;Insulation (Floor);2.4
ITA;Hot;2031-2040;Insulation (Basement);0
ITA;Hot;2040<;Insulation;0
ITA;Hot;2040<;Insulation (Exterior wall);1.346264
ITA;Hot;2040<;Insulation (Roof);1.6
ITA;Hot;2040<;Insulation (Floor);2.4
ITA;Hot;2040<;Insulation (Basement);0
ITA;Edu;>1945;Insulation;2.778947368
ITA;Edu;>1945;Insulation (Exterior wall);0
ITA;Edu;>1945;Insulation (Roof);0
ITA;Edu;>1945;Insulation (Floor);0
ITA;Edu;>1945;Insulation (Basement);0
ITA;Edu;1945-1969;Insulation;8.336581818
ITA;Edu;1945-1969;Insulation (Exterior wall);0
ITA;Edu;1945-1969;Insulation (Roof);0
ITA;Edu;1945-1969;Insulation (Floor);0
ITA;Edu;1945-1969;Insulation (Basement);0
ITA;Edu;1970-1989;Insulation;4.96
ITA;Edu;1970-1989;Insulation (Exterior wall);0
ITA;Edu;1970-1989;Insulation (Roof);0
ITA;Edu;1970-1989;Insulation (Floor);0
ITA;Edu;1970-1989;Insulation (Basement);0
ITA;Edu;1990-2010;Insulation;5.346264
ITA;Edu;1990-2010;Insulation (Exterior wall);0
ITA;Edu;1990-2010;Insulation (Roof);0
ITA;Edu;1990-2010;Insulation (Floor);0
ITA;Edu;1990-2010;Insulation (Basement);0
ITA;Edu;2011-2020;Insulation;5.346264
ITA;Edu;2011-2020;Insulation (Exterior wall);0
ITA;Edu;2011-2020;Insulation (Roof);0
ITA;Edu;2011-2020;Insulation (Floor);0
ITA;Edu;2011-2020;Insulation (Basement);0
ITA;Edu;2021-2030;Insulation;0
ITA;Edu;2021-2030;Insulation (Exterior wall);1.346264
ITA;Edu;2021-2030;Insulation (Roof);1.6
ITA;Edu;2021-2030;Insulation (Floor);2.4
ITA;Edu;2021-2030;Insulation (Basement);0
ITA;Edu;2031-2040;Insulation;0
ITA;Edu;2031-2040;Insulation (Exterior wall);1.346264
ITA;Edu;2031-2040;Insulation (Roof);1.6
ITA;Edu;2031-2040;Insulation (Floor);2.4
ITA;Edu;2031-2040;Insulation (Basement);0
ITA;Edu;2040<;Insulation;0
ITA;Edu;2040<;Insulation (Exterior wall);1.346264
ITA;Edu;2040<;Insulation (Roof);1.6
ITA;Edu;2040<;Insulation (Floor);2.4
ITA;Edu;2040<;Insulation (Basement);0
ITA;Hea;>1945;Insulation;2.778947368
ITA;Hea;>1945;Insulation (Exterior wall);0
ITA;Hea;>1945;Insulation (Roof);0
ITA;Hea;>1945;Insulation (Floor);0
ITA;Hea;>1945;Insulation (Basement);0
ITA;Hea;1945-1969;Insulation;8.336581818
ITA;Hea;1945-1969;Insulation (Exterior wall);0
ITA;Hea;1945-1969;Insulation (Roof);0
ITA;Hea;1945-1969;Insulation (Floor);0
ITA;Hea;1945-1969;Insulation (Basement);0
ITA;Hea;1970-1989;Insulation;4.96
ITA;Hea;1970-1989;Insulation (Exterior wall);0
ITA;Hea;1970-1989;Insulation (Roof);0
ITA;Hea;1970-1989;Insulation (Floor);0
ITA;Hea;1970-1989;Insulation (Basement);0
ITA;Hea;1990-2010;Insulation;5.346264
ITA;Hea;1990-2010;Insulation (Exterior wall);0
ITA;Hea;1990-2010;Insulation (Roof);0
ITA;Hea;1990-2010;Insulation (Floor);0
ITA;Hea;1990-2010;Insulation (Basement);0
ITA;Hea;2011-2020;Insulation;5.346264
ITA;Hea;2011-2020;Insulation (Exterior wall);0
ITA;Hea;2011-2020;Insulation (Roof);0
ITA;Hea;2011-2020;Insulation (Floor);0
ITA;Hea;2011-2020;Insulation (Basement);0
ITA;Hea;2021-2030;Insulation;0
ITA;Hea;2021-2030;Insulation (Exterior wall);1.346264
ITA;Hea;2021-2030;Insulation (Roof);1.6
ITA;Hea;2021-2030;Insulation (Floor);2.4
ITA;Hea;2021-2030;Insulation (Basement);0
ITA;Hea;2031-2040;Insulation;0
ITA;Hea;2031-2040;Insulation (Exterior wall);1.346264
ITA;Hea;2031-2040;Insulation (Roof);1.6
ITA;Hea;2031-2040;Insulation (Floor);2.4
ITA;Hea;2031-2040;Insulation (Basement);0
ITA;Hea;2040<;Insulation;0
ITA;Hea;2040<;Insulation (Exterior wall);1.346264
ITA;Hea;2040<;Insulation (Roof);1.6
ITA;Hea;2040<;Insulation (Floor);2.4
ITA;Hea;2040<;Insulation (Basement);0
ITA;Oth;>1945;Insulation;6.792982456
ITA;Oth;>1945;Insulation (Exterior wall);0
ITA;Oth;>1945;Insulation (Roof);0
ITA;Oth;>1945;Insulation (Floor);0
ITA;Oth;>1945;Insulation (Basement);0
ITA;Oth;1945-1969;Insulation;5.557721212
ITA;Oth;1945-1969;Insulation (Exterior wall);0
ITA;Oth;1945-1969;Insulation (Roof);0
ITA;Oth;1945-1969;Insulation (Floor);0
ITA;Oth;1945-1969;Insulation (Basement);0
ITA;Oth;1970-1989;Insulation;3.306666667
ITA;Oth;1970-1989;Insulation (Exterior wall);0
ITA;Oth;1970-1989;Insulation (Roof);0
ITA;Oth;1970-1989;Insulation (Floor);0
ITA;Oth;1970-1989;Insulation (Basement);0
ITA;Oth;1990-2010;Insulation;3.564176
ITA;Oth;1990-2010;Insulation (Exterior wall);0
ITA;Oth;1990-2010;Insulation (Roof);0
ITA;Oth;1990-2010;Insulation (Floor);0
ITA;Oth;1990-2010;Insulation (Basement);0
ITA;Oth;2011-2020;Insulation;3.564176
ITA;Oth;2011-2020;Insulation (Exterior wall);0
ITA;Oth;2011-2020;Insulation (Roof);0
ITA;Oth;2011-2020;Insulation (Floor);0
ITA;Oth;2011-2020;Insulation (Basement);0
ITA;Oth;2021-2030;Insulation;0
ITA;Oth;2021-2030;Insulation (Exterior wall);0.897509333
ITA;Oth;2021-2030;Insulation (Roof);1.066666667
ITA;Oth;2021-2030;Insulation (Floor);1.6
ITA;Oth;2021-2030;Insulation (Basement);0
ITA;Oth;2031-2040;Insulation;0
ITA;Oth;2031-2040;Insulation (Exterior wall);0.897509333
ITA;Oth;2031-2040;Insulation (Roof);1.066666667
ITA;Oth;2031-2040;Insulation (Floor);1.6
ITA;Oth;2031-2040;Insulation (Basement);0
ITA;Oth;2040<;Insulation;0
