Region;Building type;Age cohort;Glass product;value
NLD;SFH;2021-2030;Other;0
NLD;SFH;2031-2040;Flat glass;11.30150959
NLD;SFH;2031-2040;Container glass;0
NLD;SFH;2031-2040;Other;0
NLD;SFH;2040<;Flat glass;11.30150959
NLD;SFH;2040<;Container glass;0
NLD;SFH;2040<;Other;0
NLD;MFH;>1945;Flat glass;0.909139253
NLD;MFH;>1945;Container glass;0
NLD;MFH;>1945;Other;0
NLD;MFH;1945-1969;Flat glass;1.992695135
NLD;MFH;1945-1969;Container glass;0
NLD;MFH;1945-1969;Other;0
NLD;MFH;1970-1989;Flat glass;3.076251017
NLD;MFH;1970-1989;Container glass;0
NLD;MFH;1970-1989;Other;0
NLD;MFH;1990-2010;Flat glass;4.1598069
NLD;MFH;1990-2010;Container glass;0
NLD;MFH;1990-2010;Other;0
NLD;MFH;2011-2020;Flat glass;16.6392276
NLD;MFH;2011-2020;Container glass;0
NLD;MFH;2011-2020;Other;0
NLD;MFH;2021-2030;Flat glass;16.6392276
NLD;MFH;2021-2030;Container glass;0
NLD;MFH;2021-2030;Other;0
NLD;MFH;2031-2040;Flat glass;16.6392276
NLD;MFH;2031-2040;Container glass;0
NLD;MFH;2031-2040;Other;0
NLD;MFH;2040<;Flat glass;16.6392276
NLD;MFH;2040<;Container glass;0
NLD;MFH;2040<;Other;0
NLD;Ret;>1945;Flat glass;5.866666667
NLD;Ret;>1945;Container glass;0
NLD;Ret;>1945;Other;0
NLD;Ret;1945-1969;Flat glass;5.866666667
NLD;Ret;1945-1969;Container glass;0
NLD;Ret;1945-1969;Other;0
NLD;Ret;1970-1989;Flat glass;5.866666667
NLD;Ret;1970-1989;Container glass;0
NLD;Ret;1970-1989;Other;0
NLD;Ret;1990-2010;Flat glass;5.866666667
NLD;Ret;1990-2010;Container glass;0
NLD;Ret;1990-2010;Other;0
NLD;Ret;2011-2020;Flat glass;23.46666667
NLD;Ret;2011-2020;Container glass;0
NLD;Ret;2011-2020;Other;0
NLD;Ret;2021-2030;Flat glass;23.46666667
NLD;Ret;2021-2030;Container glass;0
NLD;Ret;2021-2030;Other;0
NLD;Ret;2031-2040;Flat glass;23.46666667
NLD;Ret;2031-2040;Container glass;0
NLD;Ret;2031-2040;Other;0
NLD;Ret;2040<;Flat glass;23.46666667
NLD;Ret;2040<;Container glass;0
NLD;Ret;2040<;Other;0
NLD;Off;>1945;Flat glass;6.44
NLD;Off;>1945;Container glass;0
NLD;Off;>1945;Other;0
NLD;Off;1945-1969;Flat glass;6.44
NLD;Off;1945-1969;Container glass;0
NLD;Off;1945-1969;Other;0
NLD;Off;1970-1989;Flat glass;6.44
NLD;Off;1970-1989;Container glass;0
NLD;Off;1970-1989;Other;0
NLD;Off;1990-2010;Flat glass;6.44
NLD;Off;1990-2010;Container glass;0
NLD;Off;1990-2010;Other;0
NLD;Off;2011-2020;Flat glass;25.76
NLD;Off;2011-2020;Container glass;0
NLD;Off;2011-2020;Other;0
NLD;Off;2021-2030;Flat glass;25.76
NLD;Off;2021-2030;Container glass;0
NLD;Off;2021-2030;Other;0
NLD;Off;2031-2040;Flat glass;25.76
NLD;Off;2031-2040;Container glass;0
NLD;Off;2031-2040;Other;0
NLD;Off;2040<;Flat glass;25.76
NLD;Off;2040<;Container glass;0
NLD;Off;2040<;Other;0
NLD;Hot;>1945;Flat glass;3.9
NLD;Hot;>1945;Container glass;0
NLD;Hot;>1945;Other;0
NLD;Hot;1945-1969;Flat glass;3.9
NLD;Hot;1945-1969;Container glass;0
NLD;Hot;1945-1969;Other;0
NLD;Hot;1970-1989;Flat glass;3.9
NLD;Hot;1970-1989;Container glass;0
NLD;Hot;1970-1989;Other;0
NLD;Hot;1990-2010;Flat glass;3.9
NLD;Hot;1990-2010;Container glass;0
NLD;Hot;1990-2010;Other;0
NLD;Hot;2011-2020;Flat glass;15.6
NLD;Hot;2011-2020;Container glass;0
NLD;Hot;2011-2020;Other;0
NLD;Hot;2021-2030;Flat glass;15.6
NLD;Hot;2021-2030;Container glass;0
NLD;Hot;2021-2030;Other;0
NLD;Hot;2031-2040;Flat glass;15.6
NLD;Hot;2031-2040;Container glass;0
NLD;Hot;2031-2040;Other;0
NLD;Hot;2040<;Flat glass;15.6
NLD;Hot;2040<;Container glass;0
NLD;Hot;2040<;Other;0
NLD;Edu;>1945;Flat glass;6.25
NLD;Edu;>1945;Container glass;0
NLD;Edu;>1945;Other;0
NLD;Edu;1945-1969;Flat glass;6.25
NLD;Edu;1945-1969;Container glass;0
NLD;Edu;1945-1969;Other;0
NLD;Edu;1970-1989;Flat glass;6.25
NLD;Edu;1970-1989;Container glass;0
NLD;Edu;1970-1989;Other;0
NLD;Edu;1990-2010;Flat glass;6.25
NLD;Edu;1990-2010;Container glass;0
NLD;Edu;1990-2010;Other;0
NLD;Edu;2011-2020;Flat glass;25
NLD;Edu;2011-2020;Container glass;0
NLD;Edu;2011-2020;Other;0
NLD;Edu;2021-2030;Flat glass;25
NLD;Edu;2021-2030;Container glass;0
NLD;Edu;2021-2030;Other;0
NLD;Edu;2031-2040;Flat glass;25
NLD;Edu;2031-2040;Container glass;0
NLD;Edu;2031-2040;Other;0
NLD;Edu;2040<;Flat glass;25
NLD;Edu;2040<;Container glass;0
NLD;Edu;2040<;Other;0
NLD;Hea;>1945;Flat glass;4.9
NLD;Hea;>1945;Container glass;0
NLD;Hea;>1945;Other;0
NLD;Hea;1945-1969;Flat glass;4.9
NLD;Hea;1945-1969;Container glass;0
NLD;Hea;1945-1969;Other;0
NLD;Hea;1970-1989;Flat glass;4.9
NLD;Hea;1970-1989;Container glass;0
NLD;Hea;1970-1989;Other;0
NLD;Hea;1990-2010;Flat glass;4.9
NLD;Hea;1990-2010;Container glass;0
NLD;Hea;1990-2010;Other;0
NLD;Hea;2011-2020;Flat glass;19.6
NLD;Hea;2011-2020;Container glass;0
NLD;Hea;2011-2020;Other;0
NLD;Hea;2021-2030;Flat glass;19.6
NLD;Hea;2021-2030;Container glass;0
NLD;Hea;2021-2030;Other;0
NLD;Hea;2031-2040;Flat glass;19.6
NLD;Hea;2031-2040;Container glass;0
NLD;Hea;2031-2040;Other;0
NLD;Hea;2040<;Flat glass;19.6
NLD;Hea;2040<;Container glass;0
NLD;Hea;2040<;Other;0
NLD;Oth;>1945;Flat glass;14.5
NLD;Oth;>1945;Container glass;0
NLD;Oth;>1945;Other;0
NLD;Oth;1945-1969;Flat glass;14.5
NLD;Oth;1945-1969;Container glass;0
NLD;Oth;1945-1969;Other;0
NLD;Oth;1970-1989;Flat glass;14.5
NLD;Oth;1970-1989;Container glass;0
NLD;Oth;1970-1989;Other;0
NLD;Oth;1990-2010;Flat glass;14.5
NLD;Oth;1990-2010;Container glass;0
NLD;Oth;1990-2010;Other;0
NLD;Oth;2011-2020;Flat glass;58
NLD;Oth;2011-2020;Container glass;0
NLD;Oth;2011-2020;Other;0
NLD;Oth;2021-2030;Flat glass;58
NLD;Oth;2021-2030;Container glass;0
NLD;Oth;2021-2030;Other;0
NLD;Oth;2031-2040;Flat glass;58
NLD;Oth;2031-2040;Container glass;0
NLD;Oth;2031-2040;Other;0
NLD;Oth;2040<;Flat glass;58
NLD;Oth;2040<;Container glass;0
NLD;Oth;2040<;Other;0
POL;SFH;>1945;Flat glass;2.825377397
POL;SFH;>1945;Container glass;0
POL;SFH;>1945;Other;0
POL;SFH;1945-1969;Flat glass;2.825377397
POL;SFH;1945-1969;Container glass;0
POL;SFH;1945-1969;Other;0
POL;SFH;1970-1989;Flat glass;2.825377397
POL;SFH;1970-1989;Container glass;0
POL;SFH;1970-1989;Other;0
POL;SFH;1990-2010;Flat glass;2.825377397
POL;SFH;1990-2010;Container glass;0
POL;SFH;1990-2010;Other;0
POL;SFH;2011-2020;Flat glass;11.30150959
POL;SFH;2011-2020;Container glass;0
POL;SFH;2011-2020;Other;0
POL;SFH;2021-2030;Flat glass;11.30150959
POL;SFH;2021-2030;Container glass;0
POL;SFH;2021-2030;Other;0
POL;SFH;2031-2040;Flat glass;11.30150959
POL;SFH;2031-2040;Container glass;0
POL;SFH;2031-2040;Other;0
POL;SFH;2040<;Flat glass;11.30150959
POL;SFH;2040<;Container glass;0
POL;SFH;2040<;Other;0
POL;MFH;>1945;Flat glass;0.909139253
POL;MFH;>1945;Container glass;0
POL;MFH;>1945;Other;0
POL;MFH;1945-1969;Flat glass;1.992695135
POL;MFH;1945-1969;Container glass;0
POL;MFH;1945-1969;Other;0
POL;MFH;1970-1989;Flat glass;3.076251017
POL;MFH;1970-1989;Container glass;0
POL;MFH;1970-1989;Other;0
POL;MFH;1990-2010;Flat glass;4.1598069
POL;MFH;1990-2010;Container glass;0
POL;MFH;1990-2010;Other;0
POL;MFH;2011-2020;Flat glass;16.6392276
POL;MFH;2011-2020;Container glass;0
POL;MFH;2011-2020;Other;0
POL;MFH;2021-2030;Flat glass;16.6392276
POL;MFH;2021-2030;Container glass;0
POL;MFH;2021-2030;Other;0
POL;MFH;2031-2040;Flat glass;16.6392276
POL;MFH;2031-2040;Container glass;0
POL;MFH;2031-2040;Other;0
POL;MFH;2040<;Flat glass;16.6392276
POL;MFH;2040<;Container glass;0
POL;MFH;2040<;Other;0
POL;Ret;>1945;Flat glass;5.866666667
POL;Ret;>1945;Container glass;0
POL;Ret;>1945;Other;0
POL;Ret;1945-1969;Flat glass;5.866666667
POL;Ret;1945-1969;Container glass;0
POL;Ret;1945-1969;Other;0
POL;Ret;1970-1989;Flat glass;5.866666667
POL;Ret;1970-1989;Container glass;0
POL;Ret;1970-1989;Other;0
POL;Ret;1990-2010;Flat glass;5.866666667
POL;Ret;1990-2010;Container glass;0
POL;Ret;1990-2010;Other;0
POL;Ret;2011-2020;Flat glass;23.46666667
POL;Ret;2011-2020;Container glass;0
POL;Ret;2011-2020;Other;0
POL;Ret;2021-2030;Flat glass;23.46666667
POL;Ret;2021-2030;Container glass;0
POL;Ret;2021-2030;Other;0
POL;Ret;2031-2040;Flat glass;23.46666667
POL;Ret;2031-2040;Container glass;0
POL;Ret;2031-2040;Other;0
POL;Ret;2040<;Flat glass;23.46666667
POL;Ret;2040<;Container glass;0
POL;Ret;2040<;Other;0
POL;Off;>1945;Flat glass;6.44
POL;Off;>1945;Container glass;0
POL;Off;>1945;Other;0
POL;Off;1945-1969;Flat glass;6.44
POL;Off;1945-1969;Container glass;0
POL;Off;1945-1969;Other;0
POL;Off;1970-1989;Flat glass;6.44
POL;Off;1970-1989;Container glass;0
POL;Off;1970-1989;Other;0
POL;Off;1990-2010;Flat glass;6.44
POL;Off;1990-2010;Container glass;0
POL;Off;1990-2010;Other;0
POL;Off;2011-2020;Flat glass;25.76
POL;Off;2011-2020;Container glass;0
POL;Off;2011-2020;Other;0
POL;Off;2021-2030;Flat glass;25.76
POL;Off;2021-2030;Container glass;0
POL;Off;2021-2030;Other;0
POL;Off;2031-2040;Flat glass;25.76
POL;Off;2031-2040;Container glass;0
POL;Off;2031-2040;Other;0
POL;Off;2040<;Flat glass;25.76
POL;Off;2040<;Container glass;0
POL;Off;2040<;Other;0
POL;Hot;>1945;Flat glass;3.9
POL;Hot;>1945;Container glass;0
POL;Hot;>1945;Other;0
POL;Hot;1945-1969;Flat glass;3.9
POL;Hot;1945-1969;Container glass;0
POL;Hot;1945-1969;Other;0
POL;Hot;1970-1989;Flat glass;3.9
POL;Hot;1970-1989;Container glass;0
POL;Hot;1970-1989;Other;0
POL;Hot;1990-2010;Flat glass;3.9
POL;Hot;1990-2010;Container glass;0
POL;Hot;1990-2010;Other;0
POL;Hot;2011-2020;Flat glass;15.6
POL;Hot;2011-2020;Container glass;0
POL;Hot;2011-2020;Other;0
POL;Hot;2021-2030;Flat glass;15.6
POL;Hot;2021-2030;Container glass;0
POL;Hot;2021-2030;Other;0
POL;Hot;2031-2040;Flat glass;15.6
POL;Hot;2031-2040;Container glass;0
POL;Hot;2031-2040;Other;0
POL;Hot;2040<;Flat glass;15.6
POL;Hot;2040<;Container glass;0
POL;Hot;2040<;Other;0
POL;Edu;>1945;Flat glass;6.25
POL;Edu;>1945;Container glass;0
POL;Edu;>1945;Other;0
POL;Edu;1945-1969;Flat glass;6.25
POL;Edu;1945-1969;Container glass;0
POL;Edu;1945-1969;Other;0
POL;Edu;1970-1989;Flat glass;6.25
POL;Edu;1970-1989;Container glass;0
POL;Edu;1970-1989;Other;0
POL;Edu;1990-2010;Flat glass;6.25
POL;Edu;1990-2010;Container glass;0
POL;Edu;1990-2010;Other;0
POL;Edu;2011-2020;Flat glass;25
POL;Edu;2011-2020;Container glass;0
POL;Edu;2011-2020;Other;0
POL;Edu;2021-2030;Flat glass;25
POL;Edu;2021-2030;Container glass;0
POL;Edu;2021-2030;Other;0
POL;Edu;2031-2040;Flat glass;25
POL;Edu;2031-2040;Container glass;0
POL;Edu;2031-2040;Other;0
POL;Edu;2040<;Flat glass;25
POL;Edu;2040<;Container glass;0
POL;Edu;2040<;Other;0
POL;Hea;>1945;Flat glass;4.9
POL;Hea;>1945;Container glass;0
POL;Hea;>1945;Other;0
POL;Hea;1945-1969;Flat glass;4.9
POL;Hea;1945-1969;Container glass;0
POL;Hea;1945-1969;Other;0
POL;Hea;1970-1989;Flat glass;4.9
POL;Hea;1970-1989;Container glass;0
POL;Hea;1970-1989;Other;0
POL;Hea;1990-2010;Flat glass;4.9
POL;Hea;1990-2010;Container glass;0
POL;Hea;1990-2010;Other;0
POL;Hea;2011-2020;Flat glass;19.6
POL;Hea;2011-2020;Container glass;0
POL;Hea;2011-2020;Other;0
POL;Hea;2021-2030;Flat glass;19.6
POL;Hea;2021-2030;Container glass;0
POL;Hea;2021-2030;Other;0
POL;Hea;2031-2040;Flat glass;19.6
POL;Hea;2031-2040;Container glass;0
POL;Hea;2031-2040;Other;0
POL;Hea;2040<;Flat glass;19.6
POL;Hea;2040<;Container glass;0
POL;Hea;2040<;Other;0
POL;Oth;>1945;Flat glass;14.5
POL;Oth;>1945;Container glass;0
POL;Oth;>1945;Other;0
POL;Oth;1945-1969;Flat glass;14.5
POL;Oth;1945-1969;Container glass;0
POL;Oth;1945-1969;Other;0
POL;Oth;1970-1989;Flat glass;14.5
POL;Oth;1970-1989;Container glass;0
POL;Oth;1970-1989;Other;0
POL;Oth;1990-2010;Flat glass;14.5
POL;Oth;1990-2010;Container glass;0
POL;Oth;1990-2010;Other;0
POL;Oth;2011-2020;Flat glass;58
POL;Oth;2011-2020;Container glass;0
POL;Oth;2011-2020;Other;0
POL;Oth;2021-2030;Flat glass;58
POL;Oth;2021-2030;Container glass;0
POL;Oth;2021-2030;Other;0
POL;Oth;2031-2040;Flat glass;58
POL;Oth;2031-2040;Container glass;0
POL;Oth;2031-2040;Other;0
POL;Oth;2040<;Flat glass;58
POL;Oth;2040<;Container glass;0
POL;Oth;2040<;Other;0
PRT;SFH;>1945;Flat glass;3
PRT;SFH;>1945;Container glass;0
PRT;SFH;>1945;Other;0
PRT;SFH;1945-1969;Flat glass;3
PRT;SFH;1945-1969;Container glass;0
PRT;SFH;1945-1969;Other;0
PRT;SFH;1970-1989;Flat glass;3
PRT;SFH;1970-1989;Container glass;0
PRT;SFH;1970-1989;Other;0
PRT;SFH;1990-2010;Flat glass;3
PRT;SFH;1990-2010;Container glass;0
PRT;SFH;1990-2010;Other;0
PRT;SFH;2011-2020;Flat glass;12
PRT;SFH;2011-2020;Container glass;0
PRT;SFH;2011-2020;Other;0
PRT;SFH;2021-2030;Flat glass;12
PRT;SFH;2021-2030;Container glass;0
PRT;SFH;2021-2030;Other;0
PRT;SFH;2031-2040;Flat glass;12
PRT;SFH;2031-2040;Container glass;0
PRT;SFH;2031-2040;Other;0
PRT;SFH;2040<;Flat glass;12
PRT;SFH;2040<;Container glass;0
PRT;SFH;2040<;Other;0
PRT;MFH;>1945;Flat glass;6.5
PRT;MFH;>1945;Container glass;0
PRT;MFH;>1945;Other;0
PRT;MFH;1945-1969;Flat glass;6.5
PRT;MFH;1945-1969;Container glass;0
PRT;MFH;1945-1969;Other;0
PRT;MFH;1970-1989;Flat glass;6
PRT;MFH;1970-1989;Container glass;0
PRT;MFH;1970-1989;Other;0
PRT;MFH;1990-2010;Flat glass;7
PRT;MFH;1990-2010;Container glass;0
PRT;MFH;1990-2010;Other;0
PRT;MFH;2011-2020;Flat glass;28
PRT;MFH;2011-2020;Container glass;0
PRT;MFH;2011-2020;Other;0
PRT;MFH;2021-2030;Flat glass;28
PRT;MFH;2021-2030;Container glass;0
PRT;MFH;2021-2030;Other;0
PRT;MFH;2031-2040;Flat glass;28
PRT;MFH;2031-2040;Container glass;0
PRT;MFH;2031-2040;Other;0
PRT;MFH;2040<;Flat glass;28
PRT;MFH;2040<;Container glass;0
PRT;MFH;2040<;Other;0
PRT;Ret;>1945;Flat glass;5.866666667
PRT;Ret;>1945;Container glass;0
PRT;Ret;>1945;Other;0
PRT;Ret;1945-1969;Flat glass;5.866666667
PRT;Ret;1945-1969;Container glass;0
PRT;Ret;1945-1969;Other;0
PRT;Ret;1970-1989;Flat glass;5.866666667
PRT;Ret;1970-1989;Container glass;0
PRT;Ret;1970-1989;Other;0
PRT;Ret;1990-2010;Flat glass;5.866666667
PRT;Ret;1990-2010;Container glass;0
PRT;Ret;1990-2010;Other;0
PRT;Ret;2011-2020;Flat glass;23.46666667
PRT;Ret;2011-2020;Container glass;0
PRT;Ret;2011-2020;Other;0
PRT;Ret;2021-2030;Flat glass;23.46666667
PRT;Ret;2021-2030;Container glass;0
PRT;Ret;2021-2030;Other;0
PRT;Ret;2031-2040;Flat glass;23.46666667
PRT;Ret;2031-2040;Container glass;0
PRT;Ret;2031-2040;Other;0
PRT;Ret;2040<;Flat glass;23.46666667
PRT;Ret;2040<;Container glass;0
PRT;Ret;2040<;Other;0
PRT;Off;>1945;Flat glass;6.44
PRT;Off;>1945;Container glass;0
PRT;Off;>1945;Other;0
PRT;Off;1945-1969;Flat glass;6.44
PRT;Off;1945-1969;Container glass;0
PRT;Off;1945-1969;Other;0
PRT;Off;1970-1989;Flat glass;6.44
PRT;Off;1970-1989;Container glass;0
PRT;Off;1970-1989;Other;0
PRT;Off;1990-2010;Flat glass;6.44
PRT;Off;1990-2010;Container glass;0
PRT;Off;1990-2010;Other;0
PRT;Off;2011-2020;Flat glass;25.76
PRT;Off;2011-2020;Container glass;0
PRT;Off;2011-2020;Other;0
PRT;Off;2021-2030;Flat glass;25.76
PRT;Off;2021-2030;Container glass;0
PRT;Off;2021-2030;Other;0
PRT;Off;2031-2040;Flat glass;25.76
PRT;Off;2031-2040;Container glass;0
PRT;Off;2031-2040;Other;0
PRT;Off;2040<;Flat glass;25.76
PRT;Off;2040<;Container glass;0
PRT;Off;2040<;Other;0
PRT;Hot;>1945;Flat glass;3.9
PRT;Hot;>1945;Container glass;0
PRT;Hot;>1945;Other;0
PRT;Hot;1945-1969;Flat glass;3.9
PRT;Hot;1945-1969;Container glass;0
PRT;Hot;1945-1969;Other;0
PRT;Hot;1970-1989;Flat glass;3.9
PRT;Hot;1970-1989;Container glass;0
PRT;Hot;1970-1989;Other;0
PRT;Hot;1990-2010;Flat glass;3.9
PRT;Hot;1990-2010;Container glass;0
PRT;Hot;1990-2010;Other;0
PRT;Hot;2011-2020;Flat glass;15.6
PRT;Hot;2011-2020;Container glass;0
PRT;Hot;2011-2020;Other;0
PRT;Hot;2021-2030;Flat glass;15.6
PRT;Hot;2021-2030;Container glass;0
PRT;Hot;2021-2030;Other;0
PRT;Hot;2031-2040;Flat glass;15.6
PRT;Hot;2031-2040;Container glass;0
PRT;Hot;2031-2040;Other;0
PRT;Hot;2040<;Flat glass;15.6
PRT;Hot;2040<;Container glass;0
PRT;Hot;2040<;Other;0
PRT;Edu;>1945;Flat glass;6.25
PRT;Edu;>1945;Container glass;0
PRT;Edu;>1945;Other;0
PRT;Edu;1945-1969;Flat glass;6.25
PRT;Edu;1945-1969;Container glass;0
PRT;Edu;1945-1969;Other;0
PRT;Edu;1970-1989;Flat glass;6.25
PRT;Edu;1970-1989;Container glass;0
PRT;Edu;1970-1989;Other;0
PRT;Edu;1990-2010;Flat glass;6.25
PRT;Edu;1990-2010;Container glass;0
PRT;Edu;1990-2010;Other;0
PRT;Edu;2011-2020;Flat glass;25
PRT;Edu;2011-2020;Container glass;0
PRT;Edu;2011-2020;Other;0
PRT;Edu;2021-2030;Flat glass;25
PRT;Edu;2021-2030;Container glass;0
PRT;Edu;2021-2030;Other;0
PRT;Edu;2031-2040;Flat glass;25
PRT;Edu;2031-2040;Container glass;0
PRT;Edu;2031-2040;Other;0
PRT;Edu;2040<;Flat glass;25
PRT;Edu;2040<;Container glass;0
PRT;Edu;2040<;Other;0
PRT;Hea;>1945;Flat glass;4.9
PRT;Hea;>1945;Container glass;0
PRT;Hea;>1945;Other;0
PRT;Hea;1945-1969;Flat glass;4.9
PRT;Hea;1945-1969;Container glass;0
PRT;Hea;1945-1969;Other;0
PRT;Hea;1970-1989;Flat glass;4.9
PRT;Hea;1970-1989;Container glass;0
PRT;Hea;1970-1989;Other;0
PRT;Hea;1990-2010;Flat glass;4.9
PRT;Hea;1990-2010;Container glass;0
PRT;Hea;1990-2010;Other;0
PRT;Hea;2011-2020;Flat glass;19.6
PRT;Hea;2011-2020;Container glass;0
PRT;Hea;2011-2020;Other;0
PRT;Hea;2021-2030;Flat glass;19.6
PRT;Hea;2021-2030;Container glass;0
PRT;Hea;2021-2030;Other;0
PRT;Hea;2031-2040;Flat glass;19.6
PRT;Hea;2031-2040;Container glass;0
PRT;Hea;2031-2040;Other;0
PRT;Hea;2040<;Flat glass;19.6
PRT;Hea;2040<;Container glass;0
PRT;Hea;2040<;Other;0
PRT;Oth;>1945;Flat glass;14.5
PRT;Oth;>1945;Container glass;0
PRT;Oth;>1945;Other;0
PRT;Oth;1945-1969;Flat glass;14.5
PRT;Oth;1945-1969;Container glass;0
PRT;Oth;1945-1969;Other;0
PRT;Oth;1970-1989;Flat glass;14.5
PRT;Oth;1970-1989;Container glass;0
PRT;Oth;1970-1989;Other;0
PRT;Oth;1990-2010;Flat glass;14.5
PRT;Oth;1990-2010;Container glass;0
PRT;Oth;1990-2010;Other;0
PRT;Oth;2011-2020;Flat glass;58
PRT;Oth;2011-2020;Container glass;0
PRT;Oth;2011-2020;Other;0
PRT;Oth;2021-2030;Flat glass;58
PRT;Oth;2021-2030;Container glass;0
PRT;Oth;2021-2030;Other;0
PRT;Oth;2031-2040;Flat glass;58
PRT;Oth;2031-2040;Container glass;0
PRT;Oth;2031-2040;Other;0
PRT;Oth;2040<;Flat glass;58
PRT;Oth;2040<;Container glass;0
PRT;Oth;2040<;Other;0
ROU;SFH;>1945;Flat glass;2.825377397
ROU;SFH;>1945;Container glass;0
ROU;SFH;>1945;Other;0
ROU;SFH;1945-1969;Flat glass;2.825377397
ROU;SFH;1945-1969;Container glass;0
ROU;SFH;1945-1969;Other;0
ROU;SFH;1970-1989;Flat glass;2.825377397
ROU;SFH;1970-1989;Container glass;0
ROU;SFH;1970-1989;Other;0
ROU;SFH;1990-2010;Flat glass;2.825377397
ROU;SFH;1990-2010;Container glass;0
ROU;SFH;1990-2010;Other;0
ROU;SFH;2011-2020;Flat glass;11.30150959
ROU;SFH;2011-2020;Container glass;0
ROU;SFH;2011-2020;Other;0
ROU;SFH;2021-2030;Flat glass;11.30150959
ROU;SFH;2021-2030;Container glass;0
ROU;SFH;2021-2030;Other;0
ROU;SFH;2031-2040;Flat glass;11.30150959
ROU;SFH;2031-2040;Container glass;0
ROU;SFH;2031-2040;Other;0
ROU;SFH;2040<;Flat glass;11.30150959
ROU;SFH;2040<;Container glass;0
ROU;SFH;2040<;Other;0
ROU;MFH;>1945;Flat glass;0.909139253
ROU;MFH;>1945;Container glass;0
ROU;MFH;>1945;Other;0
ROU;MFH;1945-1969;Flat glass;1.992695135
ROU;MFH;1945-1969;Container glass;0
ROU;MFH;1945-1969;Other;0
ROU;MFH;1970-1989;Flat glass;3.076251017
ROU;MFH;1970-1989;Container glass;0
ROU;MFH;1970-1989;Other;0
ROU;MFH;1990-2010;Flat glass;4.1598069
ROU;MFH;1990-2010;Container glass;0
ROU;MFH;1990-2010;Other;0
ROU;MFH;2011-2020;Flat glass;16.6392276
ROU;MFH;2011-2020;Container glass;0
ROU;MFH;2011-2020;Other;0
ROU;MFH;2021-2030;Flat glass;16.6392276
ROU;MFH;2021-2030;Container glass;0
ROU;MFH;2021-2030;Other;0
ROU;MFH;2031-2040;Flat glass;16.6392276
ROU;MFH;2031-2040;Container glass;0
ROU;MFH;2031-2040;Other;0
ROU;MFH;2040<;Flat glass;16.6392276
ROU;MFH;2040<;Container glass;0
ROU;MFH;2040<;Other;0
ROU;Ret;>1945;Flat glass;5.866666667
ROU;Ret;>1945;Container glass;0
ROU;Ret;>1945;Other;0
ROU;Ret;1945-1969;Flat glass;5.866666667
ROU;Ret;1945-1969;Container glass;0
ROU;Ret;1945-1969;Other;0
ROU;Ret;1970-1989;Flat glass;5.866666667
ROU;Ret;1970-1989;Container glass;0
ROU;Ret;1970-1989;Other;0
ROU;Ret;1990-2010;Flat glass;5.866666667
ROU;Ret;1990-2010;Container glass;0
ROU;Ret;1990-2010;Other;0
ROU;Ret;2011-2020;Flat glass;23.46666667
ROU;Ret;2011-2020;Container glass;0
ROU;Ret;2011-2020;Other;0
ROU;Ret;2021-2030;Flat glass;23.46666667
ROU;Ret;2021-2030;Container glass;0
ROU;Ret;2021-2030;Other;0
ROU;Ret;2031-2040;Flat glass;23.46666667
ROU;Ret;2031-2040;Container glass;0
ROU;Ret;2031-2040;Other;0
ROU;Ret;2040<;Flat glass;23.46666667
ROU;Ret;2040<;Container glass;0
ROU;Ret;2040<;Other;0
ROU;Off;>1945;Flat glass;6.44
ROU;Off;>1945;Container glass;0
ROU;Off;>1945;Other;0
ROU;Off;1945-1969;Flat glass;6.44
ROU;Off;1945-1969;Container glass;0
ROU;Off;1945-1969;Other;0
ROU;Off;1970-1989;Flat glass;6.44
ROU;Off;1970-1989;Container glass;0
ROU;Off;1970-1989;Other;0
ROU;Off;1990-2010;Flat glass;6.44
ROU;Off;1990-2010;Container glass;0
ROU;Off;1990-2010;Other;0
ROU;Off;2011-2020;Flat glass;25.76
ROU;Off;2011-2020;Container glass;0
ROU;Off;2011-2020;Other;0
ROU;Off;2021-2030;Flat glass;25.76
ROU;Off;2021-2030;Container glass;0
ROU;Off;2021-2030;Other;0
ROU;Off;2031-2040;Flat glass;25.76
ROU;Off;2031-2040;Container glass;0
ROU;Off;2031-2040;Other;0
ROU;Off;2040<;Flat glass;25.76
ROU;Off;2040<;Container glass;0
ROU;Off;2040<;Other;0
ROU;Hot;>1945;Flat glass;3.9
ROU;Hot;>1945;Container glass;0
ROU;Hot;>1945;Other;0
ROU;Hot;1945-1969;Flat glass;3.9
ROU;Hot;1945-1969;Container glass;0
ROU;Hot;1945-1969;Other;0
ROU;Hot;1970-1989;Flat glass;3.9
ROU;Hot;1970-1989;Container glass;0
ROU;Hot;1970-1989;Other;0
ROU;Hot;1990-2010;Flat glass;3.9
ROU;Hot;1990-2010;Container glass;0
ROU;Hot;1990-2010;Other;0
ROU;Hot;2011-2020;Flat glass;15.6
ROU;Hot;2011-2020;Container glass;0
ROU;Hot;2011-2020;Other;0
ROU;Hot;2021-2030;Flat glass;15.6
ROU;Hot;2021-2030;Container glass;0
ROU;Hot;2021-2030;Other;0
ROU;Hot;2031-2040;Flat glass;15.6
ROU;Hot;2031-2040;Container glass;0
ROU;Hot;2031-2040;Other;0
ROU;Hot;2040<;Flat glass;15.6
ROU;Hot;2040<;Container glass;0
ROU;Hot;2040<;Other;0
ROU;Edu;>1945;Flat glass;6.25
ROU;Edu;>1945;Container glass;0
