Region,Time,Vehicle size,Value
PRT,2029,passenger car,0.5776096
PRT,2029,light truck,0.05044510878436086
PRT,2029,minivan_SUV,0.29265344
PRT,2030,microcar,0.07940560858750706
PRT,2030,passenger car,0.5795999999999999
PRT,2030,light truck,0.04555439141249299
PRT,2030,minivan_SUV,0.29544
PRT,2031,microcar,0.07951113592443274
PRT,2031,passenger car,0.5814463999999999
PRT,2031,light truck,0.04101750407556732
PRT,2031,minivan_SUV,0.29802496
PRT,2032,microcar,0.07960788455742004
PRT,2032,passenger car,0.5831392
PRT,2032,light truck,0.03685803544258002
PRT,2032,minivan_SUV,0.30039488
PRT,2033,microcar,0.07969530581747285
PRT,2033,passenger car,0.5846688
PRT,2033,light truck,0.03309957418252721
PRT,2033,minivan_SUV,0.30253632
PRT,2034,microcar,0.079772851035595
PRT,2034,passenger car,0.5860255999999999
PRT,2034,light truck,0.02976570896440506
PRT,2034,minivan_SUV,0.30443584
PRT,2035,microcar,0.07983997154279036
PRT,2035,passenger car,0.5871999999999999
PRT,2035,light truck,0.0268800284572097
PRT,2035,minivan_SUV,0.30608
PRT,2036,microcar,0.07989611867006277
PRT,2036,passenger car,0.5881824
PRT,2036,light truck,0.02446612132993729
PRT,2036,minivan_SUV,0.30745536
PRT,2037,microcar,0.07994074374841609
PRT,2037,passenger car,0.5889632
PRT,2037,light truck,0.02254757625158399
PRT,2037,minivan_SUV,0.30854848
PRT,2038,microcar,0.07997329810885416
PRT,2038,passenger car,0.5895328
PRT,2038,light truck,0.02114798189114591
PRT,2038,minivan_SUV,0.30934592
PRT,2039,microcar,0.07999323308238085
PRT,2039,passenger car,0.5898815999999999
PRT,2039,light truck,0.02029092691761922
PRT,2039,minivan_SUV,0.30983424
PRT,2040,microcar,0.08
PRT,2040,passenger car,0.59
PRT,2040,light truck,0.02000000000000007
PRT,2040,minivan_SUV,0.31
PRT,2041,microcar,0.08
PRT,2041,passenger car,0.59
PRT,2041,light truck,0.02000000000000007
PRT,2041,minivan_SUV,0.31
PRT,2042,microcar,0.08
PRT,2042,passenger car,0.59
PRT,2042,light truck,0.02000000000000007
PRT,2042,minivan_SUV,0.31
PRT,2043,microcar,0.08
PRT,2043,passenger car,0.59
PRT,2043,light truck,0.02000000000000007
PRT,2043,minivan_SUV,0.31
PRT,2044,microcar,0.08
PRT,2044,passenger car,0.59
PRT,2044,light truck,0.02000000000000007
PRT,2044,minivan_SUV,0.31
PRT,2045,microcar,0.08
PRT,2045,passenger car,0.59
PRT,2045,light truck,0.02000000000000007
PRT,2045,minivan_SUV,0.31
PRT,2046,microcar,0.08
PRT,2046,passenger car,0.59
PRT,2046,light truck,0.02000000000000007
PRT,2046,minivan_SUV,0.31
PRT,2047,microcar,0.08
PRT,2047,passenger car,0.59
PRT,2047,light truck,0.02000000000000007
PRT,2047,minivan_SUV,0.31
PRT,2048,microcar,0.08
PRT,2048,passenger car,0.59
PRT,2048,light truck,0.02000000000000007
PRT,2048,minivan_SUV,0.31
PRT,2049,microcar,0.08
PRT,2049,passenger car,0.59
PRT,2049,light truck,0.02000000000000007
PRT,2049,minivan_SUV,0.31
PRT,2050,microcar,0.08
PRT,2050,passenger car,0.59
PRT,2050,light truck,0.02000000000000007
PRT,2050,minivan_SUV,0.31
ROU,2012,microcar,0.07714234897839932
ROU,2012,passenger car,0.54
ROU,2012,light truck,0.1428576510216006
ROU,2012,minivan_SUV,0.24
ROU,2013,microcar,0.07714234897839932
ROU,2013,passenger car,0.54
ROU,2013,light truck,0.1428576510216006
ROU,2013,minivan_SUV,0.24
ROU,2014,microcar,0.07714234897839932
ROU,2014,passenger car,0.54
ROU,2014,light truck,0.1428576510216006
ROU,2014,minivan_SUV,0.24
ROU,2015,microcar,0.07714234897839932
ROU,2015,passenger car,0.54
ROU,2015,light truck,0.1428576510216006
ROU,2015,minivan_SUV,0.24
ROU,2016,microcar,0.07731371659486266
ROU,2016,passenger car,0.5429984
ROU,2016,light truck,0.1354901234051373
ROU,2016,minivan_SUV,0.24419776
ROU,2017,microcar,0.07748453554232988
ROU,2017,passenger car,0.5459872
ROU,2017,light truck,0.1281461844576701
ROU,2017,minivan_SUV,0.24838208
ROU,2018,microcar,0.07765425715180478
ROU,2018,passenger car,0.5489568000000002
ROU,2018,light truck,0.1208494228481952
ROU,2018,minivan_SUV,0.25253952
ROU,2019,microcar,0.07782233275429125
ROU,2019,passenger car,0.5518976
ROU,2019,light truck,0.1136234272457087
ROU,2019,minivan_SUV,0.25665664
ROU,2020,microcar,0.07798821368079313
ROU,2020,passenger car,0.5548
ROU,2020,light truck,0.1064917863192069
ROU,2020,minivan_SUV,0.26072
ROU,2021,microcar,0.07815135126231426
ROU,2021,passenger car,0.5576544
ROU,2021,light truck,0.09947808873768572
ROU,2021,minivan_SUV,0.26471616
ROU,2022,microcar,0.07831119682985851
ROU,2022,passenger car,0.5604511999999999
ROU,2022,light truck,0.09260592317014146
ROU,2022,minivan_SUV,0.26863168
ROU,2023,microcar,0.07846720171442975
ROU,2023,passenger car,0.5631808
ROU,2023,light truck,0.08589887828557027
ROU,2023,minivan_SUV,0.27245312
ROU,2024,microcar,0.07861881724703178
ROU,2024,passenger car,0.5658335999999999
ROU,2024,light truck,0.07938054275296823
ROU,2024,minivan_SUV,0.27616704
ROU,2025,microcar,0.0787654947586685
ROU,2025,passenger car,0.5684
ROU,2025,light truck,0.0730745052413315
ROU,2025,minivan_SUV,0.27976
ROU,2026,microcar,0.07890668558034375
ROU,2026,passenger car,0.5708704
ROU,2026,light truck,0.06700435441965627
ROU,2026,minivan_SUV,0.28321856
ROU,2027,microcar,0.07904184104306138
ROU,2027,passenger car,0.5732352
ROU,2027,light truck,0.06119367895693864
ROU,2027,minivan_SUV,0.28652928
ROU,2028,microcar,0.07917041247782523
ROU,2028,passenger car,0.5754847999999999
ROU,2028,light truck,0.0556660675221748
ROU,2028,minivan_SUV,0.2896787199999999
ROU,2029,microcar,0.07929185121563917
ROU,2029,passenger car,0.5776096
ROU,2029,light truck,0.05044510878436086
ROU,2029,minivan_SUV,0.29265344
ROU,2030,microcar,0.07940560858750706
ROU,2030,passenger car,0.5795999999999999
ROU,2030,light truck,0.04555439141249299
ROU,2030,minivan_SUV,0.29544
ROU,2031,microcar,0.07951113592443274
ROU,2031,passenger car,0.5814463999999999
ROU,2031,light truck,0.04101750407556732
ROU,2031,minivan_SUV,0.29802496
ROU,2032,microcar,0.07960788455742004
ROU,2032,passenger car,0.5831392
ROU,2032,light truck,0.03685803544258002
ROU,2032,minivan_SUV,0.30039488
ROU,2033,microcar,0.07969530581747285
ROU,2033,passenger car,0.5846688
ROU,2033,light truck,0.03309957418252721
ROU,2033,minivan_SUV,0.30253632
ROU,2034,microcar,0.079772851035595
ROU,2034,passenger car,0.5860255999999999
ROU,2034,light truck,0.02976570896440506
ROU,2034,minivan_SUV,0.30443584
ROU,2035,microcar,0.07983997154279036
ROU,2035,passenger car,0.5871999999999999
ROU,2035,light truck,0.0268800284572097
ROU,2035,minivan_SUV,0.30608
ROU,2036,microcar,0.07989611867006277
ROU,2036,passenger car,0.5881824
ROU,2036,light truck,0.02446612132993729
ROU,2036,minivan_SUV,0.30745536
ROU,2037,microcar,0.07994074374841609
ROU,2037,passenger car,0.5889632
ROU,2037,light truck,0.02254757625158399
ROU,2037,minivan_SUV,0.30854848
ROU,2038,microcar,0.07997329810885416
ROU,2038,passenger car,0.5895328
ROU,2038,light truck,0.02114798189114591
ROU,2038,minivan_SUV,0.30934592
ROU,2039,microcar,0.07999323308238085
ROU,2039,passenger car,0.5898815999999999
ROU,2039,light truck,0.02029092691761922
ROU,2039,minivan_SUV,0.30983424
ROU,2040,microcar,0.08
ROU,2040,passenger car,0.59
ROU,2040,light truck,0.02000000000000007
ROU,2040,minivan_SUV,0.31
ROU,2041,microcar,0.08
ROU,2041,passenger car,0.59
ROU,2041,light truck,0.02000000000000007
ROU,2041,minivan_SUV,0.31
ROU,2042,microcar,0.08
ROU,2042,passenger car,0.59
ROU,2042,light truck,0.02000000000000007
ROU,2042,minivan_SUV,0.31
ROU,2043,microcar,0.08
ROU,2043,passenger car,0.59
ROU,2043,light truck,0.02000000000000007
ROU,2043,minivan_SUV,0.31
ROU,2044,microcar,0.08
ROU,2044,passenger car,0.59
ROU,2044,light truck,0.02000000000000007
ROU,2044,minivan_SUV,0.31
ROU,2045,microcar,0.08
ROU,2045,passenger car,0.59
ROU,2045,light truck,0.02000000000000007
ROU,2045,minivan_SUV,0.31
ROU,2046,microcar,0.08
ROU,2046,passenger car,0.59
ROU,2046,light truck,0.02000000000000007
ROU,2046,minivan_SUV,0.31
ROU,2047,microcar,0.08
ROU,2047,passenger car,0.59
ROU,2047,light truck,0.02000000000000007
ROU,2047,minivan_SUV,0.31
ROU,2048,microcar,0.08
ROU,2048,passenger car,0.59
ROU,2048,light truck,0.02000000000000007
ROU,2048,minivan_SUV,0.31
ROU,2049,microcar,0.08
ROU,2049,passenger car,0.59
ROU,2049,light truck,0.02000000000000007
ROU,2049,minivan_SUV,0.31
ROU,2050,microcar,0.08
ROU,2050,passenger car,0.59
ROU,2050,light truck,0.02000000000000007
ROU,2050,minivan_SUV,0.31
SVK,2012,microcar,0.07714234897839932
SVK,2012,passenger car,0.54
SVK,2012,light truck,0.1428576510216006
SVK,2012,minivan_SUV,0.24
SVK,2013,microcar,0.07714234897839932
SVK,2013,passenger car,0.54
SVK,2013,light truck,0.1428576510216006
SVK,2013,minivan_SUV,0.24
SVK,2014,microcar,0.07714234897839932
SVK,2014,passenger car,0.54
SVK,2014,light truck,0.1428576510216006
SVK,2014,minivan_SUV,0.24
SVK,2015,microcar,0.07714234897839932
SVK,2015,passenger car,0.54
SVK,2015,light truck,0.1428576510216006
SVK,2015,minivan_SUV,0.24
SVK,2016,microcar,0.07731371659486266
SVK,2016,passenger car,0.5429984
SVK,2016,light truck,0.1354901234051373
SVK,2016,minivan_SUV,0.24419776
SVK,2017,microcar,0.07748453554232988
SVK,2017,passenger car,0.5459872
SVK,2017,light truck,0.1281461844576701
SVK,2017,minivan_SUV,0.24838208
SVK,2018,microcar,0.07765425715180478
SVK,2018,passenger car,0.5489568000000002
SVK,2018,light truck,0.1208494228481952
SVK,2018,minivan_SUV,0.25253952
SVK,2019,microcar,0.07782233275429125
SVK,2019,passenger car,0.5518976
SVK,2019,light truck,0.1136234272457087
SVK,2019,minivan_SUV,0.25665664
SVK,2020,microcar,0.07798821368079313
SVK,2020,passenger car,0.5548
SVK,2020,light truck,0.1064917863192069
SVK,2020,minivan_SUV,0.26072
SVK,2021,microcar,0.07815135126231426
SVK,2021,passenger car,0.5576544
SVK,2021,light truck,0.09947808873768572
SVK,2021,minivan_SUV,0.26471616
SVK,2022,microcar,0.07831119682985851
SVK,2022,passenger car,0.5604511999999999
SVK,2022,light truck,0.09260592317014146
SVK,2022,minivan_SUV,0.26863168
SVK,2023,microcar,0.07846720171442975
SVK,2023,passenger car,0.5631808
SVK,2023,light truck,0.08589887828557027
SVK,2023,minivan_SUV,0.27245312
SVK,2024,microcar,0.07861881724703178
SVK,2024,passenger car,0.5658335999999999
SVK,2024,light truck,0.07938054275296823
SVK,2024,minivan_SUV,0.27616704
SVK,2025,microcar,0.0787654947586685
SVK,2025,passenger car,0.5684
SVK,2025,light truck,0.0730745052413315
SVK,2025,minivan_SUV,0.27976
SVK,2026,microcar,0.07890668558034375
SVK,2026,passenger car,0.5708704
SVK,2026,light truck,0.06700435441965627
SVK,2026,minivan_SUV,0.28321856
SVK,2027,microcar,0.07904184104306138
SVK,2027,passenger car,0.5732352
SVK,2027,light truck,0.06119367895693864
SVK,2027,minivan_SUV,0.28652928
SVK,2028,microcar,0.07917041247782523
SVK,2028,passenger car,0.5754847999999999
SVK,2028,light truck,0.0556660675221748
SVK,2028,minivan_SUV,0.2896787199999999
SVK,2029,microcar,0.07929185121563917
SVK,2029,passenger car,0.5776096
SVK,2029,light truck,0.05044510878436086
SVK,2029,minivan_SUV,0.29265344
SVK,2030,microcar,0.07940560858750706
SVK,2030,passenger car,0.5795999999999999
SVK,2030,light truck,0.04555439141249299
SVK,2030,minivan_SUV,0.29544
SVK,2031,microcar,0.07951113592443274
SVK,2031,passenger car,0.5814463999999999
SVK,2031,light truck,0.04101750407556732
SVK,2031,minivan_SUV,0.29802496
SVK,2032,microcar,0.07960788455742004
SVK,2032,passenger car,0.5831392
SVK,2032,light truck,0.03685803544258002
SVK,2032,minivan_SUV,0.30039488
SVK,2033,microcar,0.07969530581747285
SVK,2033,passenger car,0.5846688
SVK,2033,light truck,0.03309957418252721
SVK,2033,minivan_SUV,0.30253632
SVK,2034,microcar,0.079772851035595
SVK,2034,passenger car,0.5860255999999999
SVK,2034,light truck,0.02976570896440506
SVK,2034,minivan_SUV,0.30443584
SVK,2035,microcar,0.07983997154279036
SVK,2035,passenger car,0.5871999999999999
SVK,2035,light truck,0.0268800284572097
SVK,2035,minivan_SUV,0.30608
SVK,2036,microcar,0.07989611867006277
SVK,2036,passenger car,0.5881824
SVK,2036,light truck,0.02446612132993729
SVK,2036,minivan_SUV,0.30745536
SVK,2037,microcar,0.07994074374841609
SVK,2037,passenger car,0.5889632
SVK,2037,light truck,0.02254757625158399
SVK,2037,minivan_SUV,0.30854848
SVK,2038,microcar,0.07997329810885416
SVK,2038,passenger car,0.5895328
SVK,2038,light truck,0.02114798189114591
SVK,2038,minivan_SUV,0.30934592
SVK,2039,microcar,0.07999323308238085
SVK,2039,passenger car,0.5898815999999999
SVK,2039,light truck,0.02029092691761922
SVK,2039,minivan_SUV,0.30983424
SVK,2040,microcar,0.08
SVK,2040,passenger car,0.59
SVK,2040,light truck,0.02000000000000007
SVK,2040,minivan_SUV,0.31
SVK,2041,microcar,0.08
SVK,2041,passenger car,0.59
SVK,2041,light truck,0.02000000000000007
SVK,2041,minivan_SUV,0.31
SVK,2042,microcar,0.08
SVK,2042,passenger car,0.59
SVK,2042,light truck,0.02000000000000007
SVK,2042,minivan_SUV,0.31
SVK,2043,microcar,0.08
SVK,2043,passenger car,0.59
SVK,2043,light truck,0.02000000000000007
SVK,2043,minivan_SUV,0.31
SVK,2044,microcar,0.08
SVK,2044,passenger car,0.59
SVK,2044,light truck,0.02000000000000007
SVK,2044,minivan_SUV,0.31
SVK,2045,microcar,0.08
SVK,2045,passenger car,0.59
SVK,2045,light truck,0.02000000000000007
SVK,2045,minivan_SUV,0.31
SVK,2046,microcar,0.08
SVK,2046,passenger car,0.59
SVK,2046,light truck,0.02000000000000007
SVK,2046,minivan_SUV,0.31
SVK,2047,microcar,0.08
SVK,2047,passenger car,0.59
SVK,2047,light truck,0.02000000000000007
SVK,2047,minivan_SUV,0.31
SVK,2048,microcar,0.08
SVK,2048,passenger car,0.59
SVK,2048,light truck,0.02000000000000007
SVK,2048,minivan_SUV,0.31
SVK,2049,microcar,0.08
SVK,2049,passenger car,0.59
SVK,2049,light truck,0.02000000000000007
SVK,2049,minivan_SUV,0.31
SVK,2050,microcar,0.08
SVK,2050,passenger car,0.59
SVK,2050,light truck,0.02000000000000007
SVK,2050,minivan_SUV,0.31
SVN,2012,microcar,0.07714234897839932
SVN,2012,passenger car,0.54
SVN,2012,light truck,0.1428576510216006
SVN,2012,minivan_SUV,0.24
SVN,2013,microcar,0.07714234897839932
SVN,2013,passenger car,0.54
SVN,2013,light truck,0.1428576510216006
SVN,2013,minivan_SUV,0.24
SVN,2014,microcar,0.07714234897839932
SVN,2014,passenger car,0.54
SVN,2014,light truck,0.1428576510216006
SVN,2014,minivan_SUV,0.24
SVN,2015,microcar,0.07714234897839932
SVN,2015,passenger car,0.54
SVN,2015,light truck,0.1428576510216006
SVN,2015,minivan_SUV,0.24
SVN,2016,microcar,0.07731371659486266
SVN,2016,passenger car,0.5429984
SVN,2016,light truck,0.1354901234051373
SVN,2016,minivan_SUV,0.24419776
SVN,2017,microcar,0.07748453554232988
SVN,2017,passenger car,0.5459872
SVN,2017,light truck,0.1281461844576701
SVN,2017,minivan_SUV,0.24838208
SVN,2018,microcar,0.07765425715180478
SVN,2018,passenger car,0.5489568000000002
SVN,2018,light truck,0.1208494228481952
SVN,2018,minivan_SUV,0.25253952
SVN,2019,microcar,0.07782233275429125
SVN,2019,passenger car,0.5518976
SVN,2019,light truck,0.1136234272457087
SVN,2019,minivan_SUV,0.25665664
SVN,2020,microcar,0.07798821368079313
SVN,2020,passenger car,0.5548
SVN,2020,light truck,0.1064917863192069
SVN,2020,minivan_SUV,0.26072
SVN,2021,microcar,0.07815135126231426
SVN,2021,passenger car,0.5576544
SVN,2021,light truck,0.09947808873768572
SVN,2021,minivan_SUV,0.26471616
SVN,2022,microcar,0.07831119682985851
SVN,2022,passenger car,0.5604511999999999
SVN,2022,light truck,0.09260592317014146
SVN,2022,minivan_SUV,0.26863168
SVN,2023,microcar,0.07846720171442975
SVN,2023,passenger car,0.5631808
SVN,2023,light truck,0.08589887828557027
SVN,2023,minivan_SUV,0.27245312
SVN,2024,microcar,0.07861881724703178
SVN,2024,passenger car,0.5658335999999999
SVN,2024,light truck,0.07938054275296823
SVN,2024,minivan_SUV,0.27616704
SVN,2025,microcar,0.0787654947586685
SVN,2025,passenger car,0.5684
SVN,2025,light truck,0.0730745052413315
SVN,2025,minivan_SUV,0.27976
SVN,2026,microcar,0.07890668558034375
SVN,2026,passenger car,0.5708704
SVN,2026,light truck,0.06700435441965627
SVN,2026,minivan_SUV,0.28321856
SVN,2027,microcar,0.07904184104306138
SVN,2027,passenger car,0.5732352
SVN,2027,light truck,0.06119367895693864
SVN,2027,minivan_SUV,0.28652928
SVN,2028,microcar,0.07917041247782523
SVN,2028,passenger car,0.5754847999999999
SVN,2028,light truck,0.0556660675221748
SVN,2028,minivan_SUV,0.2896787199999999
SVN,2029,microcar,0.07929185121563917
SVN,2029,passenger car,0.5776096
SVN,2029,light truck,0.05044510878436086
SVN,2029,minivan_SUV,0.29265344
SVN,2030,microcar,0.07940560858750706
SVN,2030,passenger car,0.5795999999999999
SVN,2030,light truck,0.04555439141249299
SVN,2030,minivan_SUV,0.29544
SVN,2031,microcar,0.07951113592443274
SVN,2031,passenger car,0.5814463999999999
SVN,2031,light truck,0.04101750407556732
SVN,2031,minivan_SUV,0.29802496
SVN,2032,microcar,0.07960788455742004
SVN,2032,passenger car,0.5831392
SVN,2032,light truck,0.03685803544258002
SVN,2032,minivan_SUV,0.30039488
SVN,2033,microcar,0.07969530581747285
SVN,2033,passenger car,0.5846688
SVN,2033,light truck,0.03309957418252721
SVN,2033,minivan_SUV,0.30253632
SVN,2034,microcar,0.079772851035595
SVN,2034,passenger car,0.5860255999999999
SVN,2034,light truck,0.02976570896440506
SVN,2034,minivan_SUV,0.30443584
SVN,2035,microcar,0.07983997154279036
SVN,2035,passenger car,0.5871999999999999
SVN,2035,light truck,0.0268800284572097
SVN,2035,minivan_SUV,0.30608
SVN,2036,microcar,0.07989611867006277
SVN,2036,passenger car,0.5881824
SVN,2036,light truck,0.02446612132993729
SVN,2036,minivan_SUV,0.30745536
SVN,2037,microcar,0.07994074374841609
SVN,2037,passenger car,0.5889632
SVN,2037,light truck,0.02254757625158399
SVN,2037,minivan_SUV,0.30854848
SVN,2038,microcar,0.07997329810885416
SVN,2038,passenger car,0.5895328
SVN,2038,light truck,0.02114798189114591
SVN,2038,minivan_SUV,0.30934592
SVN,2039,microcar,0.07999323308238085
SVN,2039,passenger car,0.5898815999999999
SVN,2039,light truck,0.02029092691761922
SVN,2039,minivan_SUV,0.30983424
SVN,2040,microcar,0.08
SVN,2040,passenger car,0.59
SVN,2040,light truck,0.02000000000000007
SVN,2040,minivan_SUV,0.31
SVN,2041,microcar,0.08
SVN,2041,passenger car,0.59
SVN,2041,light truck,0.02000000000000007
SVN,2041,minivan_SUV,0.31
SVN,2042,microcar,0.08
SVN,2042,passenger car,0.59
SVN,2042,light truck,0.02000000000000007
SVN,2042,minivan_SUV,0.31
SVN,2043,microcar,0.08
SVN,2043,passenger car,0.59
SVN,2043,light truck,0.02000000000000007
SVN,2043,minivan_SUV,0.31
SVN,2044,microcar,0.08
SVN,2044,passenger car,0.59
SVN,2044,light truck,0.02000000000000007
SVN,2044,minivan_SUV,0.31
SVN,2045,microcar,0.08
SVN,2045,passenger car,0.59
SVN,2045,light truck,0.02000000000000007
SVN,2045,minivan_SUV,0.31
SVN,2046,microcar,0.08
SVN,2046,passenger car,0.59
SVN,2046,light truck,0.02000000000000007
SVN,2046,minivan_SUV,0.31
SVN,2047,microcar,0.08
SVN,2047,passenger car,0.59
SVN,2047,light truck,0.02000000000000007
SVN,2047,minivan_SUV,0.31
SVN,2048,microcar,0.08
SVN,2048,passenger car,0.59
SVN,2048,light truck,0.02000000000000007
SVN,2048,minivan_SUV,0.31
SVN,2049,microcar,0.08
SVN,2049,passenger car,0.59
SVN,2049,light truck,0.02000000000000007
SVN,2049,minivan_SUV,0.31
SVN,2050,microcar,0.08
SVN,2050,passenger car,0.59
SVN,2050,light truck,0.02000000000000007
SVN,2050,minivan_SUV,0.31
SWE,2012,microcar,0.07714234897839932
SWE,2012,passenger car,0.54
SWE,2012,light truck,0.1428576510216006
SWE,2012,minivan_SUV,0.24
SWE,2013,microcar,0.07714234897839932
SWE,2013,passenger car,0.54
SWE,2013,light truck,0.1428576510216006
SWE,2013,minivan_SUV,0.24
SWE,2014,microcar,0.07714234897839932
SWE,2014,passenger car,0.54
SWE,2014,light truck,0.1428576510216006
SWE,2014,minivan_SUV,0.24
SWE,2015,microcar,0.07714234897839932
SWE,2015,passenger car,0.54
SWE,2015,light truck,0.1428576510216006
SWE,2015,minivan_SUV,0.24
SWE,2016,microcar,0.07731371659486266
SWE,2016,passenger car,0.5429984
SWE,2016,light truck,0.1354901234051373
SWE,2016,minivan_SUV,0.24419776
SWE,2017,microcar,0.07748453554232988
SWE,2017,passenger car,0.5459872
SWE,2017,light truck,0.1281461844576701
SWE,2017,minivan_SUV,0.24838208
SWE,2018,microcar,0.07765425715180478
SWE,2018,passenger car,0.5489568000000002
SWE,2018,light truck,0.1208494228481952
SWE,2018,minivan_SUV,0.25253952
SWE,2019,microcar,0.07782233275429125
SWE,2019,passenger car,0.5518976
SWE,2019,light truck,0.1136234272457087
SWE,2019,minivan_SUV,0.25665664
SWE,2020,microcar,0.07798821368079313
SWE,2020,passenger car,0.5548
SWE,2020,light truck,0.1064917863192069
SWE,2020,minivan_SUV,0.26072
SWE,2021,microcar,0.07815135126231426
SWE,2021,passenger car,0.5576544
SWE,2021,light truck,0.09947808873768572
SWE,2021,minivan_SUV,0.26471616
SWE,2022,microcar,0.07831119682985851
SWE,2022,passenger car,0.5604511999999999
SWE,2022,light truck,0.09260592317014146
SWE,2022,minivan_SUV,0.26863168
SWE,2023,microcar,0.07846720171442975
SWE,2023,passenger car,0.5631808
SWE,2023,light truck,0.08589887828557027
SWE,2023,minivan_SUV,0.27245312
SWE,2024,microcar,0.07861881724703178
SWE,2024,passenger car,0.5658335999999999
SWE,2024,light truck,0.07938054275296823
SWE,2024,minivan_SUV,0.27616704
SWE,2025,microcar,0.0787654947586685
SWE,2025,passenger car,0.5684
SWE,2025,light truck,0.0730745052413315
SWE,2025,minivan_SUV,0.27976
SWE,2026,microcar,0.07890668558034375
SWE,2026,passenger car,0.5708704
SWE,2026,light truck,0.06700435441965627
SWE,2026,minivan_SUV,0.28321856
SWE,2027,microcar,0.07904184104306138
SWE,2027,passenger car,0.5732352
SWE,2027,light truck,0.06119367895693864
SWE,2027,minivan_SUV,0.28652928
SWE,2028,microcar,0.07917041247782523
SWE,2028,passenger car,0.5754847999999999
SWE,2028,light truck,0.0556660675221748
SWE,2028,minivan_SUV,0.2896787199999999
SWE,2029,microcar,0.07929185121563917
SWE,2029,passenger car,0.5776096
SWE,2029,light truck,0.05044510878436086
SWE,2029,minivan_SUV,0.29265344
SWE,2030,microcar,0.07940560858750706
SWE,2030,passenger car,0.5795999999999999
SWE,2030,light truck,0.04555439141249299
SWE,2030,minivan_SUV,0.29544
SWE,2031,microcar,0.07951113592443274
SWE,2031,passenger car,0.5814463999999999
SWE,2031,light truck,0.04101750407556732
SWE,2031,minivan_SUV,0.29802496
SWE,2032,microcar,0.07960788455742004
SWE,2032,passenger car,0.5831392
SWE,2032,light truck,0.03685803544258002
SWE,2032,minivan_SUV,0.30039488
SWE,2033,microcar,0.07969530581747285
SWE,2033,passenger car,0.5846688
SWE,2033,light truck,0.03309957418252721
SWE,2033,minivan_SUV,0.30253632
SWE,2034,microcar,0.079772851035595
SWE,2034,passenger car,0.5860255999999999
SWE,2034,light truck,0.02976570896440506
SWE,2034,minivan_SUV,0.30443584
SWE,2035,microcar,0.07983997154279036
SWE,2035,passenger car,0.5871999999999999
SWE,2035,light truck,0.0268800284572097
SWE,2035,minivan_SUV,0.30608
SWE,2036,microcar,0.07989611867006277
SWE,2036,passenger car,0.5881824
SWE,2036,light truck,0.02446612132993729
SWE,2036,minivan_SUV,0.30745536
SWE,2037,microcar,0.07994074374841609
SWE,2037,passenger car,0.5889632
SWE,2037,light truck,0.02254757625158399
SWE,2037,minivan_SUV,0.30854848
SWE,2038,microcar,0.07997329810885416
SWE,2038,passenger car,0.5895328
SWE,2038,light truck,0.02114798189114591
SWE,2038,minivan_SUV,0.30934592
SWE,2039,microcar,0.07999323308238085
SWE,2039,passenger car,0.5898815999999999
SWE,2039,light truck,0.02029092691761922
SWE,2039,minivan_SUV,0.30983424
SWE,2040,microcar,0.08
SWE,2040,passenger car,0.59
SWE,2040,light truck,0.02000000000000007
SWE,2040,minivan_SUV,0.31
SWE,2041,microcar,0.08
SWE,2041,passenger car,0.59
SWE,2041,light truck,0.02000000000000007
SWE,2041,minivan_SUV,0.31
SWE,2042,microcar,0.08
SWE,2042,passenger car,0.59
SWE,2042,light truck,0.02000000000000007
SWE,2042,minivan_SUV,0.31
SWE,2043,microcar,0.08
SWE,2043,passenger car,0.59
SWE,2043,light truck,0.02000000000000007
SWE,2043,minivan_SUV,0.31
SWE,2044,microcar,0.08
SWE,2044,passenger car,0.59
SWE,2044,light truck,0.02000000000000007
SWE,2044,minivan_SUV,0.31
SWE,2045,microcar,0.08
SWE,2045,passenger car,0.59
SWE,2045,light truck,0.02000000000000007
SWE,2045,minivan_SUV,0.31
SWE,2046,microcar,0.08
SWE,2046,passenger car,0.59
SWE,2046,light truck,0.02000000000000007
SWE,2046,minivan_SUV,0.31
SWE,2047,microcar,0.08
SWE,2047,passenger car,0.59
SWE,2047,light truck,0.02000000000000007
SWE,2047,minivan_SUV,0.31
SWE,2048,microcar,0.08
SWE,2048,passenger car,0.59
SWE,2048,light truck,0.02000000000000007
SWE,2048,minivan_SUV,0.31
SWE,2049,microcar,0.08
SWE,2049,passenger car,0.59
SWE,2049,light truck,0.02000000000000007
SWE,2049,minivan_SUV,0.31
SWE,2050,microcar,0.08
SWE,2050,passenger car,0.59
SWE,2050,light truck,0.02000000000000007
SWE,2050,minivan_SUV,0.31
