"region","sector","product","polymer","value"
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203330 - Woven fabrics of artificial staple fibres, not of yarns of different colours","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13203350 - Woven fabrics of artificial staple fibres, of yarns of different colours","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921150 - Blankets and travelling rugs of synthetic fibres (excluding electric blankets)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921359 - Table linen of woven man-made fibres and of other woven or non-woven textiles (excluding of cotton, of flax)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921370 - Table linen of non-woven man-made fibres","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921470 - Toilet linen and kitchen linen, of non-woven man-made fibres","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921530 - Curtains and interior blinds, curtain or bed valances, of knitted or crocheted materials","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921550 - Curtains and interior blinds, curtain or bed valances, of woven materials","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921570 - Curtains and interior blinds, curtain or bed valances, of non-woven materials","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13921640 - Bedspreads (excluding eiderdowns)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","13922150 - Sacks and bags, of knitted or crocheted polyethylene or polypropylene strip, used for packing goods","Other_TP",5
